hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2013-01-03T08,31.16,25.97,9.45,0.81,0.2,1031.06,8.11,343.0,,clear-day,Clear,2013
2013-01-03T09,34.46,28.05,9.81,0.77,0.21,1031.32,9.08,355.0,,clear-day,Clear,2013
2013-01-03T10,38.28,29.33,9.97,0.7,0.2,1031.73,12.31,358.0,rain,clear-day,Clear,2013
2013-01-03T11,42.49,28.64,10.0,0.58,0.2,1031.42,11.65,22.0,,clear-day,Clear,2013
2013-01-03T12,45.1,28.14,10.0,0.51,0.23,1030.9,10.03,13.0,,clear-day,Clear,2013
2013-01-03T13,46.91,27.11,10.0,0.46,0.45,1029.41,12.74,11.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-03T14,47.76,25.58,10.0,0.42,0.45,1029.65,9.89,11.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-03T15,48.01,25.59,10.0,0.41,0.48,1029.77,6.55,37.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-03T16,48.28,25.68,10.0,0.41,0.53,1029.81,9.12,22.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-03T17,46.8,26.4,10.0,0.45,0.52,1030.19,6.73,17.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-03T18,44.27,26.4,10.0,0.49,0.51,1030.44,6.12,3.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-03T19,42.28,27.34,10.0,0.55,0.64,1031.01,4.35,22.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-03T20,43.3,27.67,10.0,0.54,0.73,1031.02,2.98,23.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-03T21,43.04,28.28,10.0,0.56,0.75,1030.74,1.9,47.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-03T22,42.6,29.21,10.0,0.59,0.97,1030.99,4.17,15.0,,cloudy,Overcast,2013
2013-01-03T23,42.44,29.4,10.0,0.6,0.96,1031.07,4.07,2.0,,cloudy,Overcast,2013
2013-01-04T00,42.35,30.37,10.0,0.62,0.94,1030.81,4.59,29.0,,cloudy,Overcast,2013
2013-01-04T01,40.19,29.77,10.0,0.66,0.7,1030.46,5.84,358.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-04T02,39.9,30.37,10.0,0.68,0.73,1030.06,6.19,0.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-04T03,39.77,29.33,10.0,0.66,0.93,1031.08,4.32,325.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-04T04,40.31,28.87,10.0,0.63,0.95,1031.76,3.44,326.0,,cloudy,Overcast,2013
2013-01-04T05,39.76,28.29,10.0,0.63,1.0,1032.04,3.03,289.0,,cloudy,Overcast,2013
2013-01-04T06,39.6,29.26,9.95,0.66,0.95,1032.26,2.58,223.0,,cloudy,Overcast,2013
2013-01-04T07,39.62,29.55,10.0,0.67,1.0,1032.69,4.6,256.0,,cloudy,Overcast,2013
2013-01-04T08,40.2,29.94,10.0,0.66,1.0,1032.32,5.34,316.0,,cloudy,Overcast,2013
2013-01-04T09,40.77,30.29,10.0,0.66,1.0,1032.96,3.84,345.0,,cloudy,Overcast,2013
2013-01-04T10,41.71,30.52,10.0,0.64,1.0,1033.61,2.03,295.0,,cloudy,Overcast,2013
2013-01-04T11,42.98,30.94,10.0,0.62,0.99,1033.61,3.57,8.0,,cloudy,Overcast,2013
2013-01-04T12,44.72,31.06,10.0,0.58,1.0,1032.45,3.73,35.0,,cloudy,Overcast,2013
2013-01-04T13,45.79,29.98,10.0,0.54,1.0,1031.15,0.41,126.0,,cloudy,Overcast,2013
2013-01-04T14,47.03,29.93,10.0,0.51,0.78,1030.08,4.21,71.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-04T15,48.69,29.13,10.0,0.47,0.73,1029.36,2.35,9.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-04T16,49.27,28.85,10.0,0.45,0.73,1028.97,3.35,130.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-04T17,47.79,28.27,10.0,0.46,0.7,1028.85,4.21,93.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-04T18,46.12,29.39,10.0,0.52,0.96,1028.81,4.77,71.0,,cloudy,Overcast,2013
2013-01-04T19,46.59,29.22,10.0,0.51,0.99,1028.78,5.58,84.0,,cloudy,Overcast,2013
2013-01-04T20,45.82,29.88,10.0,0.53,1.0,1029.01,3.18,93.0,,cloudy,Overcast,2013
2013-01-04T21,45.57,30.21,10.0,0.55,1.0,1028.8,5.46,122.0,,cloudy,Overcast,2013
2013-01-04T22,44.92,30.45,9.97,0.57,0.99,1028.64,3.21,156.0,,cloudy,Overcast,2013
2013-01-04T23,45.23,31.34,10.0,0.58,0.99,1028.36,6.0,182.0,,cloudy,Overcast,2013
2013-01-05T00,44.47,34.13,10.0,0.67,0.99,1028.24,6.45,203.0,,cloudy,Overcast,2013
2013-01-05T01,44.27,35.14,9.97,0.7,1.0,1027.81,9.16,221.0,,cloudy,Overcast,2013
2013-01-05T02,42.76,36.41,9.93,0.78,0.99,1027.63,7.49,220.0,,cloudy,Overcast,2013
2013-01-05T03,42.67,36.02,9.81,0.77,1.0,1027.67,5.87,213.0,,cloudy,Overcast,2013
2013-01-05T04,41.4,36.37,9.83,0.82,0.73,1027.16,5.85,182.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-05T05,38.88,34.48,9.56,0.84,0.37,1026.64,4.62,195.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-05T06,37.33,34.47,9.59,0.89,0.61,1026.9,5.31,176.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-05T07,38.38,36.45,9.16,0.93,0.87,1027.03,5.9,209.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-05T08,39.16,36.02,8.88,0.88,0.92,1027.26,8.11,219.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-05T09,40.5,36.45,8.94,0.85,0.8,1027.44,6.4,200.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-05T10,41.87,36.21,9.52,0.8,0.96,1027.43,9.59,212.0,,cloudy,Overcast,2013
2013-01-05T11,44.22,36.11,9.69,0.73,0.96,1027.16,7.13,223.0,,cloudy,Overcast,2013
2013-01-05T12,46.71,36.13,9.83,0.66,0.53,1026.2,8.91,196.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T13,48.74,35.65,10.0,0.6,0.39,1024.18,8.66,201.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T14,50.34,35.64,10.0,0.57,0.25,1023.22,8.59,183.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T15,51.8,36.04,10.0,0.55,0.03,1022.78,6.62,181.0,,clear-day,Clear,2013
2013-01-05T16,52.67,36.57,10.0,0.54,0.01,1022.87,7.5,139.0,,clear-day,Clear,2013
2013-01-05T17,51.21,36.85,10.0,0.58,0.0,1023.14,8.13,155.0,,clear-day,Clear,2013
2013-01-05T18,46.78,36.04,10.0,0.66,0.0,1023.56,5.7,139.0,,clear-night,Clear,2013
2013-01-05T19,45.03,36.17,10.0,0.71,0.0,1024.09,4.9,139.0,,clear-night,Clear,2013
2013-01-05T20,43.11,35.48,10.0,0.74,0.0,1024.42,5.32,150.0,,clear-night,Clear,2013
2013-01-05T21,42.61,35.76,9.94,0.77,0.0,1024.55,2.85,157.0,,clear-night,Clear,2013
2013-01-05T22,41.66,35.74,9.98,0.79,0.0,1024.95,1.83,232.0,,clear-night,Clear,2013
2013-01-05T23,40.13,34.73,9.84,0.81,0.0,1025.37,2.66,279.0,,clear-night,Clear,2013
2013-01-06T00,36.23,32.66,9.55,0.87,0.0,1025.83,4.16,303.0,,clear-night,Clear,2013
2013-01-06T01,37.2,33.98,9.4,0.88,0.0,1025.75,3.66,277.0,,clear-night,Clear,2013
2013-01-06T02,33.91,31.49,8.72,0.91,0.0,1025.82,1.02,247.0,,clear-night,Clear,2013
2013-01-06T03,35.36,32.45,7.85,0.89,0.0,1025.99,5.42,326.0,,clear-night,Clear,2013
2013-01-06T04,34.14,30.49,9.16,0.86,0.0,1026.21,7.27,334.0,,clear-night,Clear,2013
2013-01-06T05,34.37,29.64,9.18,0.83,0.03,1026.34,9.17,338.0,,clear-night,Clear,2013
2013-01-06T06,33.9,29.28,9.24,0.83,0.03,1026.86,10.61,339.0,,clear-night,Clear,2013
2013-01-06T07,33.44,27.3,9.71,0.78,0.0,1027.62,9.71,338.0,,clear-night,Clear,2013
2013-01-06T08,33.77,26.62,9.73,0.75,0.0,1028.45,9.32,337.0,,clear-day,Clear,2013
2013-01-06T09,37.37,28.2,10.0,0.69,0.0,1029.06,11.82,346.0,,clear-day,Clear,2013
2013-01-06T10,42.33,27.9,10.0,0.56,0.0,1029.51,12.57,350.0,,clear-day,Clear,2013
2013-01-06T11,47.15,27.88,10.0,0.47,0.17,1029.67,12.28,349.0,,clear-day,Clear,2013
2013-01-06T12,50.56,26.9,10.0,0.4,0.0,1029.33,12.13,359.0,,clear-day,Clear,2013
2013-01-06T13,53.11,25.51,9.95,0.34,0.0,1028.2,11.52,5.0,,clear-day,Clear,2013
2013-01-06T14,54.99,24.6,10.0,0.31,0.0,1027.47,9.71,9.0,,clear-day,Clear,2013
2013-01-06T15,56.43,23.94,10.0,0.28,0.0,1027.12,10.31,354.0,,clear-day,Clear,2013
2013-01-06T16,55.82,24.28,10.0,0.29,0.0,1027.06,8.12,19.0,,clear-day,Clear,2013
2013-01-06T17,54.02,24.3,10.0,0.31,0.0,1026.79,8.43,13.0,,clear-day,Clear,2013
2013-01-06T18,48.41,23.88,10.0,0.38,0.0,1026.78,3.79,19.0,,clear-night,Clear,2013
2013-01-06T19,46.16,24.8,10.0,0.43,0.0,1027.13,2.97,28.0,,clear-night,Clear,2013
2013-01-06T20,43.25,25.66,10.0,0.5,0.0,1027.65,2.53,52.0,,clear-night,Clear,2013
2013-01-06T21,41.86,26.26,10.0,0.54,0.0,1027.88,2.12,335.0,,clear-night,Clear,2013
2013-01-06T22,39.48,26.15,10.0,0.58,0.0,1027.9,1.26,310.0,,clear-night,Clear,2013
2013-01-06T23,39.16,25.8,10.0,0.58,0.0,1027.59,3.26,319.0,,clear-night,Clear,2013
2013-01-07T00,35.72,25.44,10.0,0.66,0.0,1027.35,3.73,324.0,,clear-night,Clear,2013
2013-01-07T01,33.19,25.39,9.97,0.73,0.0,1026.94,4.71,340.0,,clear-night,Clear,2013
2013-01-07T02,32.25,25.7,10.0,0.77,0.0,1026.36,4.52,358.0,,clear-night,Clear,2013
2013-01-07T03,33.18,26.87,9.97,0.77,0.0,1026.15,2.36,70.0,,clear-night,Clear,2013
2013-01-07T04,31.9,24.47,10.0,0.74,0.0,1026.38,2.69,326.0,,clear-night,Clear,2013
2013-01-07T05,30.21,24.53,10.0,0.79,0.0,1025.83,2.8,333.0,,clear-night,Clear,2013
2013-01-07T06,29.1,22.56,9.91,0.76,0.01,1026.08,2.1,352.0,,clear-night,Clear,2013
2013-01-07T07,28.76,23.35,10.0,0.8,0.21,1026.29,2.82,17.0,,clear-night,Clear,2013
2013-01-07T08,30.2,24.48,10.0,0.79,0.48,1026.75,1.85,61.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-07T09,36.65,28.49,9.97,0.72,0.51,1027.03,2.51,91.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-07T10,40.33,29.84,9.94,0.66,0.52,1026.76,3.83,107.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-07T11,48.04,30.67,9.97,0.51,0.51,1026.67,9.25,132.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-07T12,50.86,31.51,10.0,0.47,0.51,1025.69,9.43,155.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-07T13,53.42,31.33,10.0,0.43,0.52,1024.08,9.8,150.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-07T14,53.7,30.72,10.0,0.41,0.67,1022.48,9.22,145.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-07T15,54.58,30.31,10.0,0.39,0.67,1021.41,9.42,125.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-07T16,53.67,30.31,10.0,0.41,0.66,1021.55,8.1,140.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-07T17,51.94,30.56,10.0,0.44,0.66,1021.35,6.21,141.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-07T18,49.09,30.99,10.0,0.49,0.68,1021.07,5.51,156.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-07T19,47.1,31.21,10.0,0.54,0.71,1021.14,5.32,138.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-07T20,47.22,31.49,10.0,0.54,0.7,1020.6,5.25,105.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-07T21,45.73,31.5,10.0,0.57,0.67,1020.11,5.25,105.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-07T22,45.36,31.66,10.0,0.58,0.79,1020.29,4.79,134.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-07T23,45.14,31.99,10.0,0.6,0.95,1019.63,5.69,136.0,,cloudy,Overcast,2013
2013-01-08T00,45.54,31.99,10.0,0.59,0.96,1018.98,5.58,152.0,,cloudy,Overcast,2013
2013-01-08T01,45.07,31.86,10.0,0.6,0.8,1018.93,4.96,145.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-08T02,45.27,33.3,10.0,0.63,0.84,1018.79,5.7,129.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-08T03,46.46,33.52,10.0,0.6,0.86,1018.34,4.66,125.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-08T04,46.67,34.24,10.0,0.62,1.0,1018.1,5.89,137.0,,cloudy,Overcast,2013
2013-01-08T05,46.76,34.33,10.0,0.62,1.0,1017.96,4.59,125.0,,cloudy,Overcast,2013
2013-01-08T06,47.43,35.32,10.0,0.63,1.0,1017.71,5.46,97.0,,cloudy,Overcast,2013
2013-01-08T07,47.57,36.1,10.0,0.64,0.99,1017.93,3.79,82.0,,cloudy,Overcast,2013
2013-01-08T08,48.16,36.27,9.89,0.63,1.0,1018.13,5.19,87.0,,cloudy,Overcast,2013
2013-01-08T09,47.36,38.48,8.88,0.71,1.0,1018.9,5.64,94.0,rain,cloudy,Overcast,2013
2013-01-08T10,47.29,42.36,8.86,0.83,0.99,1018.94,5.61,66.0,rain,cloudy,Overcast,2013
2013-01-08T11,47.77,42.83,7.57,0.83,1.0,1018.23,7.61,34.0,rain,cloudy,Overcast,2013
2013-01-08T12,47.62,43.7,4.86,0.86,1.0,1017.26,7.79,49.0,rain,cloudy,Overcast,2013
2013-01-08T13,47.22,45.62,2.04,0.94,1.0,1015.67,6.81,56.0,rain,cloudy,Overcast,2013
2013-01-08T14,47.41,45.79,2.25,0.94,1.0,1015.01,6.06,33.0,rain,cloudy,Overcast,2013
2013-01-08T15,47.5,45.82,1.92,0.94,1.0,1014.98,8.03,37.0,rain,fog,Foggy,2013
2013-01-08T16,47.54,45.82,2.39,0.94,1.0,1015.17,7.67,24.0,rain,cloudy,Overcast,2013
2013-01-08T17,47.42,45.84,2.58,0.94,1.0,1015.04,8.45,23.0,rain,cloudy,Overcast,2013
2013-01-08T18,46.3,45.15,2.4,0.96,1.0,1015.52,8.8,28.0,rain,rain,Light Rain,2013
2013-01-08T19,46.72,45.1,2.8,0.94,1.0,1015.74,9.42,37.0,rain,rain,Light Rain,2013
2013-01-08T20,46.8,45.21,2.68,0.94,1.0,1016.2,8.92,357.0,rain,rain,Rain,2013
2013-01-08T21,46.3,45.23,3.05,0.96,1.0,1016.89,10.97,14.0,rain,rain,Rain,2013
2013-01-08T22,46.12,45.17,2.93,0.96,1.0,1018.33,8.87,15.0,rain,rain,Heavy Rain,2013
2013-01-08T23,46.8,45.4,3.36,0.95,1.0,1018.86,8.72,23.0,rain,rain,Heavy Rain,2013
2013-01-09T00,47.69,46.1,4.74,0.94,1.0,1018.87,6.92,42.0,rain,rain,Heavy Rain,2013
2013-01-09T01,48.06,46.53,4.19,0.94,1.0,1018.04,9.42,345.0,rain,rain,Rain,2013
2013-01-09T02,48.14,46.59,4.92,0.94,1.0,1018.43,7.91,337.0,rain,rain,Rain,2013
2013-01-09T03,48.21,46.64,7.45,0.94,1.0,1017.93,8.07,17.0,rain,cloudy,Overcast,2013
2013-01-09T04,49.5,47.89,3.76,0.94,1.0,1019.12,10.06,355.0,rain,rain,Light Rain,2013
2013-01-09T05,49.64,48.1,7.15,0.94,1.0,1018.46,9.07,15.0,rain,cloudy,Overcast,2013
2013-01-09T06,50.63,48.58,5.26,0.93,1.0,1019.4,8.41,12.0,rain,rain,Light Rain,2013
2013-01-09T07,50.95,48.97,5.46,0.93,1.0,1018.85,12.75,6.0,rain,rain,Rain,2013
2013-01-09T08,51.16,49.3,5.17,0.93,1.0,1019.35,13.33,23.0,rain,rain,Rain,2013
2013-01-09T09,53.25,51.34,4.87,0.93,1.0,1020.07,12.39,39.0,rain,rain,Rain,2013
2013-01-09T10,53.0,51.01,6.46,0.93,1.0,1020.08,14.27,40.0,rain,rain,Rain,2013
2013-01-09T11,53.66,51.94,3.83,0.94,1.0,1019.72,13.33,35.0,rain,rain,Rain,2013
2013-01-09T12,53.91,52.35,6.92,0.94,1.0,1017.62,14.49,35.0,rain,rain,Rain,2013
2013-01-09T13,55.46,53.16,8.22,0.92,1.0,1017.14,13.33,48.0,rain,cloudy,Overcast,2013
2013-01-09T14,55.6,53.85,9.25,0.94,1.0,1015.55,16.4,61.0,rain,cloudy,Overcast,2013
2013-01-09T15,55.79,53.99,8.01,0.94,1.0,1016.23,11.77,74.0,rain,cloudy,Overcast,2013
2013-01-09T16,56.31,54.12,8.41,0.92,1.0,1016.7,13.24,82.0,rain,rain,Light Rain,2013
2013-01-09T17,56.35,54.13,9.4,0.92,1.0,1016.44,15.05,77.0,rain,rain,Light Rain and Breezy,2013
2013-01-09T18,55.8,53.96,9.75,0.94,1.0,1013.74,21.74,72.0,rain,rain,Light Rain and Breezy,2013
2013-01-09T19,56.42,53.88,10.0,0.91,1.0,1015.02,12.14,79.0,rain,cloudy,Overcast,2013
2013-01-09T20,55.82,53.33,10.0,0.91,1.0,1016.08,10.7,82.0,rain,cloudy,Overcast,2013
2013-01-09T21,55.69,53.53,9.11,0.92,1.0,1016.73,6.47,94.0,rain,cloudy,Overcast,2013
2013-01-09T22,55.64,54.14,2.77,0.95,1.0,1016.64,8.84,81.0,rain,rain,Light Rain,2013
2013-01-09T23,55.1,54.02,2.8,0.96,1.0,1015.82,10.7,80.0,rain,cloudy,Overcast,2013
2013-01-10T00,55.67,54.17,3.5,0.95,1.0,1015.45,10.23,89.0,rain,cloudy,Overcast,2013
2013-01-10T01,55.73,54.17,3.44,0.94,1.0,1015.08,9.91,98.0,rain,cloudy,Overcast,2013
2013-01-10T02,55.8,54.19,3.5,0.94,1.0,1014.01,11.53,94.0,rain,cloudy,Overcast,2013
2013-01-10T03,55.8,54.24,3.56,0.94,1.0,1013.96,7.95,123.0,rain,cloudy,Overcast,2013
2013-01-10T04,55.2,54.18,2.95,0.96,0.97,1013.36,5.62,104.0,rain,cloudy,Overcast,2013
2013-01-10T05,55.31,54.34,2.67,0.97,0.97,1012.74,6.39,170.0,rain,cloudy,Overcast,2013
2013-01-10T06,55.25,54.16,6.94,0.96,1.0,1012.56,9.88,196.0,rain,cloudy,Overcast,2013
2013-01-10T07,55.01,52.5,9.37,0.91,0.94,1013.15,10.0,208.0,rain,cloudy,Overcast,2013
2013-01-10T08,53.98,50.94,9.95,0.89,0.75,1013.76,11.21,209.0,rain,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T09,55.35,50.45,9.56,0.84,0.63,1013.56,8.74,188.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T10,56.15,48.34,9.56,0.75,0.74,1013.54,14.0,217.0,rain,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T11,56.34,47.06,9.56,0.71,0.76,1013.68,14.69,224.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T12,56.42,46.12,9.56,0.68,0.74,1013.47,13.74,204.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T13,56.24,44.56,10.0,0.65,0.82,1012.73,14.1,216.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T14,57.21,45.0,10.0,0.64,0.77,1012.31,12.34,197.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T15,55.65,44.34,10.0,0.66,0.93,1012.9,12.77,208.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T16,54.23,44.97,10.0,0.71,1.0,1012.95,13.73,186.0,,cloudy,Overcast,2013
2013-01-10T17,54.04,44.47,10.0,0.7,0.96,1013.65,12.14,191.0,,cloudy,Overcast,2013
