hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2017-01-02T05,58.85,57.05,2.63,0.94,,1007.4,19.1,272.0,rain,rain,Heavy Rain and Breezy,2017
2017-01-02T06,57.64,54.64,8.93,0.9,1.0,1008.76,10.28,274.0,rain,rain,Rain,2017
2017-01-02T07,56.36,53.7,9.87,0.91,0.31,1007.12,5.84,327.0,rain,rain,Light Rain,2017
2017-01-02T08,54.98,53.04,9.81,0.93,0.05,1007.13,3.38,149.0,rain,clear-day,Clear,2017
2017-01-02T09,56.6,54.45,9.83,0.93,0.22,1009.34,6.34,237.0,,clear-day,Clear,2017
2017-01-02T10,60.28,54.75,9.81,0.82,0.23,1010.05,6.56,245.0,,clear-day,Clear,2017
2017-01-02T11,63.55,52.25,9.8,0.67,0.21,1010.07,11.63,294.0,,clear-day,Clear,2017
2017-01-02T12,66.28,52.01,9.81,0.6,0.2,1009.5,11.66,274.0,,clear-day,Clear,2017
2017-01-02T13,69.18,49.71,9.79,0.5,0.22,1008.87,12.13,285.0,,clear-day,Clear,2017
2017-01-02T14,71.48,47.37,9.82,0.42,0.2,1007.83,11.63,262.0,,clear-day,Clear,2017
2017-01-02T15,71.63,44.62,9.82,0.38,0.22,1007.01,8.15,248.0,,clear-day,Clear,2017
2017-01-02T16,71.71,43.13,9.82,0.36,0.21,1007.78,9.44,249.0,,clear-day,Clear,2017
2017-01-02T17,69.69,42.0,9.86,0.37,0.21,1008.46,8.73,239.0,,clear-day,Clear,2017
2017-01-02T18,66.82,41.69,9.95,0.4,0.5,1009.33,7.35,236.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-02T19,62.19,42.29,9.95,0.48,0.04,1009.71,5.73,217.0,,clear-night,Clear,2017
2017-01-02T20,59.7,42.28,9.81,0.52,0.08,1010.34,6.58,189.0,,clear-night,Clear,2017
2017-01-02T21,61.48,43.27,9.91,0.51,0.61,1010.55,7.68,214.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-01-02T22,60.97,44.14,9.93,0.54,0.0,1010.79,8.95,220.0,,clear-night,Clear,2017
2017-01-02T23,60.26,44.77,9.98,0.57,0.0,1010.89,8.36,222.0,,clear-night,Clear,2017
2017-01-03T00,60.34,44.74,9.88,0.56,0.61,1011.12,9.14,231.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-01-03T01,59.0,44.27,9.95,0.58,0.0,1010.62,7.75,223.0,,clear-night,Clear,2017
2017-01-03T02,58.4,44.4,9.93,0.6,0.0,1010.71,8.14,213.0,,clear-night,Clear,2017
2017-01-03T03,56.85,44.23,9.86,0.63,0.46,1010.59,7.91,212.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-03T04,57.33,43.82,9.91,0.61,0.0,1010.39,7.43,226.0,,clear-night,Clear,2017
2017-01-03T05,57.4,42.53,9.88,0.58,0.0,1010.57,6.09,256.0,,clear-night,Clear,2017
2017-01-03T06,55.25,41.63,9.93,0.6,0.47,1010.86,7.03,260.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-03T07,54.76,40.91,9.93,0.59,0.0,1011.79,6.9,293.0,,clear-night,Clear,2017
2017-01-03T08,53.39,40.43,9.93,0.61,0.0,1012.87,11.4,313.0,,clear-day,Clear,2017
2017-01-03T09,50.5,41.71,9.87,0.72,0.51,1014.67,14.85,325.0,,partly-cloudy-day,Partly Cloudy,2017
2017-01-03T10,48.01,42.12,8.67,0.8,0.03,1017.08,18.87,326.0,,clear-day,Clear,2017
2017-01-03T11,50.23,42.66,9.78,0.75,0.16,1017.84,16.39,325.0,,clear-day,Clear,2017
2017-01-03T12,50.56,42.63,9.81,0.74,1.0,1018.07,16.94,312.0,,cloudy,Overcast,2017
2017-01-03T13,49.44,41.89,9.87,0.75,,1017.9,18.41,319.0,,clear-day,Clear,2017
2017-01-03T14,47.63,39.9,9.87,0.74,,1018.12,20.46,320.0,,wind,Breezy,2017
2017-01-03T15,45.65,37.48,9.93,0.73,1.0,1018.49,20.2,330.0,,wind,Breezy and Overcast,2017
2017-01-03T16,44.56,35.34,9.93,0.7,,1019.43,19.47,334.0,,wind,Breezy,2017
2017-01-03T17,43.46,33.04,9.93,0.66,,1019.97,15.37,335.0,,wind,Breezy,2017
2017-01-03T18,41.81,29.01,10.0,0.6,1.0,1020.6,19.19,330.0,,wind,Breezy and Overcast,2017
2017-01-03T19,40.77,27.58,9.93,0.59,,1021.25,18.55,338.0,,wind,Breezy,2017
2017-01-03T20,39.73,25.84,9.95,0.57,,1022.09,15.6,338.0,,clear-night,Clear,2017
2017-01-03T21,39.52,25.29,9.93,0.56,1.0,1022.98,15.77,338.0,,cloudy,Overcast,2017
2017-01-03T22,39.29,24.15,9.98,0.54,,1022.83,15.31,348.0,,wind,Breezy,2017
2017-01-03T23,38.58,23.33,9.93,0.54,,1023.32,14.18,343.0,,clear-night,Clear,2017
2017-01-04T00,38.27,22.37,9.93,0.52,0.95,1023.48,13.51,339.0,,cloudy,Overcast,2017
2017-01-04T01,37.27,21.57,9.95,0.53,0.11,1023.65,13.17,334.0,,clear-night,Clear,2017
2017-01-04T02,35.58,20.8,9.98,0.54,0.0,1023.59,13.28,341.0,,clear-night,Clear,2017
2017-01-04T03,34.36,19.13,9.98,0.53,0.52,1023.8,13.6,356.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-04T04,32.81,18.4,9.95,0.55,0.0,1023.77,14.24,350.0,,clear-night,Clear,2017
2017-01-04T05,33.23,18.72,9.98,0.55,0.0,1023.56,11.17,1.0,,clear-night,Clear,2017
2017-01-04T06,32.4,18.03,9.95,0.55,0.49,1024.06,12.68,348.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-04T07,32.15,18.16,9.95,0.56,0.0,1024.2,13.87,3.0,,clear-night,Clear,2017
2017-01-04T08,31.48,17.93,9.93,0.57,0.0,1024.12,8.99,12.0,,clear-day,Clear,2017
2017-01-04T09,32.39,18.62,9.93,0.56,0.49,1024.25,9.64,10.0,,partly-cloudy-day,Partly Cloudy,2017
2017-01-04T10,32.81,18.81,9.81,0.56,0.0,1024.12,12.79,0.0,,clear-day,Clear,2017
2017-01-04T11,33.64,19.04,9.91,0.55,0.02,1023.94,9.56,351.0,,clear-day,Clear,2017
2017-01-04T12,34.78,19.55,9.93,0.53,0.51,1022.54,8.29,358.0,,partly-cloudy-day,Partly Cloudy,2017
2017-01-04T13,35.84,19.63,9.93,0.51,0.0,1021.08,7.91,13.0,,clear-day,Clear,2017
2017-01-04T14,35.99,20.29,9.93,0.52,0.04,1020.21,6.65,10.0,,clear-day,Clear,2017
2017-01-04T15,37.63,19.82,9.93,0.48,0.47,1019.34,2.77,1.0,,partly-cloudy-day,Partly Cloudy,2017
2017-01-04T16,38.56,19.81,9.93,0.46,0.22,1017.87,0.52,353.0,,clear-day,Clear,2017
2017-01-04T17,38.58,19.86,9.93,0.46,0.2,1016.92,4.58,134.0,,clear-day,Clear,2017
2017-01-04T18,36.26,20.75,9.93,0.53,0.21,1017.39,2.29,210.0,,clear-night,Clear,2017
2017-01-04T19,35.97,22.12,9.98,0.57,0.02,1016.38,4.12,105.0,,clear-night,Clear,2017
2017-01-04T20,33.88,22.37,9.98,0.62,0.2,1015.23,5.23,131.0,,clear-night,Clear,2017
2017-01-04T21,34.11,24.14,10.0,0.67,0.61,1014.87,5.67,144.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-01-04T22,34.82,25.33,9.93,0.68,0.0,1014.18,5.93,136.0,,clear-night,Clear,2017
2017-01-04T23,35.44,26.22,9.95,0.69,0.02,1014.44,6.08,135.0,,clear-night,Clear,2017
2017-01-05T00,33.79,26.22,9.98,0.73,0.61,1014.24,5.79,125.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-01-05T01,33.11,26.43,9.93,0.76,0.2,1013.69,3.27,102.0,,clear-night,Clear,2017
2017-01-05T02,33.02,27.5,9.93,0.8,0.0,1013.01,5.74,108.0,,clear-night,Clear,2017
2017-01-05T03,34.32,28.93,9.89,0.8,0.46,1012.44,5.61,80.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-05T04,34.54,30.61,9.71,0.85,0.0,1012.85,6.8,53.0,,clear-night,Clear,2017
2017-01-05T05,33.35,30.83,8.4,0.9,0.0,1012.54,5.5,70.0,,clear-night,Clear,2017
2017-01-05T06,33.28,31.05,7.49,0.91,0.49,1012.59,5.53,58.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-05T07,34.67,32.33,6.56,0.91,0.1,1013.5,8.16,29.0,,clear-night,Clear,2017
2017-01-05T08,35.53,33.07,5.82,0.91,0.24,1014.3,8.33,14.0,,clear-day,Clear,2017
2017-01-05T09,36.76,33.85,6.01,0.89,1.0,1015.06,12.63,17.0,,cloudy,Overcast,2017
2017-01-05T10,37.65,32.36,8.67,0.81,,1015.94,14.64,16.0,,clear-day,Clear,2017
2017-01-05T11,38.36,31.18,9.13,0.75,,1016.75,16.27,22.0,,clear-day,Clear,2017
2017-01-05T12,38.39,27.45,9.77,0.64,1.0,1017.46,16.56,2.0,,cloudy,Overcast,2017
2017-01-05T13,38.34,24.41,9.93,0.57,,1017.11,18.28,356.0,,clear-day,Clear,2017
2017-01-05T14,37.64,22.1,9.93,0.53,0.31,1017.03,14.56,1.0,,partly-cloudy-day,Partly Cloudy,2017
2017-01-05T15,37.58,19.28,9.93,0.47,0.88,1017.59,17.38,8.0,,partly-cloudy-day,Mostly Cloudy,2017
2017-01-05T16,35.8,16.8,9.93,0.45,0.16,1017.61,18.12,7.0,,wind,Breezy,2017
2017-01-05T17,34.43,17.05,9.93,0.49,0.08,1018.42,16.95,359.0,,wind,Breezy,2017
2017-01-05T18,32.58,16.92,9.93,0.52,0.65,1019.11,17.24,359.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-01-05T19,31.41,16.33,9.95,0.53,0.02,1019.98,20.03,0.0,,wind,Breezy,2017
2017-01-05T20,30.42,15.49,9.93,0.53,0.02,1021.13,19.58,358.0,,wind,Breezy,2017
2017-01-05T21,28.75,15.01,9.93,0.56,0.47,1021.31,17.09,6.0,,wind,Breezy and Partly Cloudy,2017
2017-01-05T22,27.74,14.82,9.98,0.58,0.0,1021.68,15.56,7.0,,wind,Breezy,2017
2017-01-05T23,26.69,13.71,9.95,0.57,0.03,1022.81,14.65,359.0,,clear-night,Clear,2017
2017-01-06T00,26.35,12.98,9.98,0.56,0.46,1022.73,14.97,357.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-06T01,26.34,12.34,9.93,0.55,0.15,1022.07,14.76,4.0,,clear-night,Clear,2017
2017-01-06T02,26.4,12.15,10.0,0.54,,1022.83,16.36,2.0,,wind,Breezy,2017
2017-01-06T03,26.45,11.17,9.98,0.52,0.95,1023.27,16.72,359.0,,wind,Breezy and Overcast,2017
2017-01-06T04,26.5,11.05,9.98,0.51,0.31,1023.27,19.99,7.0,,wind,Breezy and Partly Cloudy,2017
2017-01-06T05,26.33,11.83,9.98,0.54,0.31,1023.57,18.78,6.0,,wind,Breezy and Partly Cloudy,2017
2017-01-06T06,24.84,11.86,10.0,0.57,0.93,1023.34,15.95,16.0,,wind,Breezy and Mostly Cloudy,2017
2017-01-06T07,24.43,12.32,9.75,0.59,,1023.87,18.18,15.0,,wind,Breezy,2017
2017-01-06T08,22.82,11.83,9.8,0.62,0.31,1024.92,15.75,22.0,,partly-cloudy-day,Partly Cloudy,2017
2017-01-06T09,22.49,12.44,9.81,0.65,0.95,1025.76,14.62,15.0,,cloudy,Overcast,2017
2017-01-06T10,22.69,12.52,9.74,0.64,,1026.28,16.03,17.0,,clear-day,Clear,2017
2017-01-06T11,24.27,12.25,9.98,0.6,,1027.29,17.2,22.0,,clear-day,Clear,2017
2017-01-06T12,25.39,13.46,9.86,0.6,1.0,1027.18,16.49,6.0,,cloudy,Overcast,2017
2017-01-06T13,24.0,15.89,3.81,0.71,,1027.06,19.16,356.0,,clear-day,Clear,2017
2017-01-06T14,22.94,17.25,1.8,0.78,,1027.2,17.63,343.0,snow,fog,Foggy,2017
2017-01-06T15,22.63,16.21,3.95,0.76,1.0,1028.37,17.87,355.0,,wind,Breezy and Overcast,2017
2017-01-06T16,22.78,15.6,7.32,0.73,,1029.35,15.78,350.0,,wind,Breezy,2017
2017-01-06T17,23.34,14.03,9.43,0.67,0.31,1030.31,18.39,342.0,,wind,Breezy and Partly Cloudy,2017
2017-01-06T18,21.68,12.9,9.93,0.68,0.64,1031.09,13.55,348.0,,partly-cloudy-night,Mostly Cloudy,2017
2017-01-06T19,21.25,12.58,9.88,0.69,0.11,1032.64,14.94,348.0,,clear-night,Clear,2017
2017-01-06T20,20.44,12.1,9.91,0.7,0.24,1033.68,10.31,349.0,,clear-night,Clear,2017
2017-01-06T21,20.26,12.76,9.89,0.72,0.24,1034.45,9.65,341.0,,clear-night,Clear,2017
2017-01-06T22,19.6,12.59,9.98,0.74,0.19,1034.78,8.03,332.0,,clear-night,Clear,2017
2017-01-06T23,19.32,12.2,9.87,0.73,0.02,1035.48,9.21,330.0,,clear-night,Clear,2017
2017-01-07T00,18.51,11.44,9.95,0.73,0.0,1035.98,8.7,339.0,,clear-night,Clear,2017
2017-01-07T01,17.64,10.68,9.91,0.74,0.0,1035.97,7.6,339.0,,clear-night,Clear,2017
2017-01-07T02,16.74,10.53,9.89,0.76,0.0,1036.24,8.13,341.0,,clear-night,Clear,2017
2017-01-07T03,15.32,9.46,9.89,0.77,0.0,1036.98,7.58,346.0,,clear-night,Clear,2017
2017-01-07T04,15.64,9.14,9.87,0.75,0.0,1037.26,7.39,345.0,,clear-night,Clear,2017
2017-01-07T05,14.91,8.34,9.85,0.75,0.0,1037.99,5.36,324.0,,clear-night,Clear,2017
2017-01-07T06,15.37,9.36,9.89,0.77,0.0,1038.5,6.65,316.0,,clear-night,Clear,2017
2017-01-07T07,15.59,9.23,10.0,0.75,0.0,1039.26,7.06,302.0,,clear-night,Clear,2017
2017-01-07T08,14.62,9.01,10.0,0.78,0.0,1040.04,5.1,325.0,,clear-day,Clear,2017
2017-01-07T09,19.49,11.33,10.0,0.7,0.17,1041.09,3.71,335.0,,clear-day,Clear,2017
2017-01-07T10,23.37,12.1,10.0,0.61,0.0,1042.24,5.77,357.0,,clear-day,Clear,2017
2017-01-07T11,27.25,11.5,10.0,0.51,0.0,1042.73,4.53,328.0,,clear-day,Clear,2017
2017-01-07T12,30.2,12.54,10.0,0.47,0.0,1042.2,5.67,335.0,,clear-day,Clear,2017
2017-01-07T13,32.34,13.2,10.0,0.45,0.2,1041.05,5.15,358.0,,clear-day,Clear,2017
2017-01-07T14,35.53,12.08,10.0,0.37,0.21,1040.43,3.89,319.0,,clear-day,Clear,2017
2017-01-07T15,37.42,11.02,10.0,0.33,0.21,1039.79,4.23,331.0,,clear-day,Clear,2017
2017-01-07T16,38.4,10.68,10.0,0.31,0.21,1039.81,4.78,6.0,,clear-day,Clear,2017
2017-01-07T17,38.27,10.86,10.0,0.32,0.21,1040.02,3.02,14.0,,clear-day,Clear,2017
2017-01-07T18,34.78,12.04,9.95,0.38,0.21,1040.18,4.11,97.0,,clear-night,Clear,2017
2017-01-07T19,31.33,12.66,9.93,0.45,0.01,1040.81,2.96,107.0,,clear-night,Clear,2017
2017-01-07T20,29.85,14.15,9.91,0.51,0.2,1040.72,5.44,116.0,,clear-night,Clear,2017
2017-01-07T21,28.68,14.31,9.91,0.54,0.01,1040.65,4.58,94.0,,clear-night,Clear,2017
2017-01-07T22,28.89,13.95,9.69,0.53,0.19,1041.1,5.42,209.0,,clear-night,Clear,2017
2017-01-07T23,25.0,14.93,9.64,0.65,0.19,1040.95,5.04,194.0,,clear-night,Clear,2017
2017-01-08T00,25.35,14.92,9.78,0.64,0.02,1040.53,4.89,191.0,,clear-night,Clear,2017
2017-01-08T01,25.88,14.57,9.83,0.62,0.0,1040.16,4.36,191.0,,clear-night,Clear,2017
2017-01-08T02,24.84,14.84,9.89,0.65,0.0,1039.86,3.32,153.0,,clear-night,Clear,2017
2017-01-08T03,24.75,14.63,9.25,0.65,0.02,1039.25,3.46,188.0,,clear-night,Clear,2017
2017-01-08T04,22.92,13.97,9.39,0.68,0.0,1039.23,4.17,188.0,,clear-night,Clear,2017
2017-01-08T05,22.29,13.31,9.43,0.68,0.0,1038.6,6.67,194.0,,clear-night,Clear,2017
2017-01-08T06,21.94,13.21,9.94,0.69,0.0,1038.31,4.9,170.0,,clear-night,Clear,2017
2017-01-08T07,21.94,12.92,10.0,0.68,0.02,1037.98,8.14,183.0,,clear-night,Clear,2017
2017-01-08T08,24.12,13.81,10.0,0.64,0.2,1038.79,4.09,147.0,,clear-day,Clear,2017
2017-01-08T09,28.29,17.88,10.0,0.65,0.21,1039.04,5.39,131.0,,clear-day,Clear,2017
2017-01-08T10,34.4,16.15,10.0,0.47,0.21,1039.19,8.92,160.0,,clear-day,Clear,2017
2017-01-08T11,39.42,13.31,10.0,0.34,0.21,1038.92,11.92,171.0,,clear-day,Clear,2017
2017-01-08T12,41.88,12.68,10.0,0.3,0.21,1037.33,13.43,173.0,,clear-day,Clear,2017
2017-01-08T13,44.65,11.16,10.0,0.25,0.2,1034.95,16.78,175.0,,clear-day,Clear,2017
2017-01-08T14,47.12,10.26,10.0,0.22,0.21,1032.87,18.63,174.0,,wind,Breezy,2017
2017-01-08T15,48.14,9.25,10.0,0.2,0.21,1031.35,18.93,173.0,,wind,Breezy,2017
2017-01-08T16,48.27,8.22,10.0,0.19,0.21,1031.05,17.39,175.0,,wind,Breezy,2017
2017-01-08T17,46.8,9.12,10.0,0.21,0.21,1030.6,19.05,174.0,,wind,Breezy,2017
2017-01-08T18,44.62,10.63,10.0,0.25,0.47,1031.12,10.87,162.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-08T19,43.12,12.15,9.98,0.28,0.03,1030.89,11.49,165.0,,clear-night,Clear,2017
2017-01-08T20,41.34,14.79,9.82,0.34,0.2,1031.81,9.66,156.0,,clear-night,Clear,2017
2017-01-08T21,40.19,16.32,9.89,0.37,0.01,1031.72,10.08,157.0,,clear-night,Clear,2017
2017-01-08T22,39.87,17.34,9.87,0.4,0.0,1031.11,10.18,156.0,,clear-night,Clear,2017
2017-01-08T23,37.44,19.97,9.87,0.49,0.0,1031.04,7.57,144.0,,clear-night,Clear,2017
2017-01-09T00,37.02,22.51,9.91,0.55,0.0,1030.54,7.29,151.0,,clear-night,Clear,2017
2017-01-09T01,36.85,25.21,9.84,0.62,0.0,1030.0,8.81,158.0,,clear-night,Clear,2017
2017-01-09T02,37.76,27.98,9.87,0.67,0.0,1029.68,9.85,167.0,,clear-night,Clear,2017
2017-01-09T03,37.83,29.37,9.87,0.71,0.0,1028.82,10.01,159.0,,clear-night,Clear,2017
2017-01-09T04,36.56,30.5,9.82,0.78,0.01,1028.27,9.57,153.0,,clear-night,Clear,2017
2017-01-09T05,36.82,31.33,9.85,0.8,0.04,1027.33,12.2,158.0,,clear-night,Clear,2017
2017-01-09T06,35.58,31.7,9.82,0.86,0.02,1027.04,8.58,167.0,,clear-night,Clear,2017
2017-01-09T07,37.13,33.47,9.93,0.86,0.23,1027.21,9.42,169.0,,clear-night,Clear,2017
2017-01-09T08,37.71,34.54,9.93,0.88,0.24,1026.84,8.34,160.0,,clear-day,Clear,2017
2017-01-09T09,43.02,37.83,9.93,0.82,0.23,1026.45,13.44,167.0,,clear-day,Clear,2017
2017-01-09T10,48.77,40.51,9.93,0.73,0.23,1026.54,16.4,175.0,,clear-day,Clear,2017
2017-01-09T11,54.2,42.64,9.93,0.65,0.23,1025.74,18.28,183.0,,wind,Breezy,2017
2017-01-09T12,58.81,44.91,9.93,0.6,0.25,1023.99,22.32,178.0,,wind,Breezy and Partly Cloudy,2017
2017-01-09T13,62.09,46.51,9.93,0.57,0.2,1021.76,24.98,193.0,,wind,Breezy,2017
2017-01-09T14,64.72,46.76,9.93,0.52,0.19,1019.43,22.68,175.0,,wind,Breezy,2017
2017-01-09T15,66.61,47.03,9.93,0.49,0.51,1018.54,26.19,188.0,,wind,Windy and Partly Cloudy,2017
2017-01-09T16,67.45,48.47,9.93,0.51,0.12,1018.2,24.97,188.0,,wind,Breezy,2017
2017-01-09T17,67.18,48.65,9.93,0.51,0.06,1017.51,22.67,172.0,,wind,Breezy,2017
2017-01-09T18,64.69,49.51,9.9,0.58,0.5,1017.34,18.31,179.0,,wind,Breezy and Partly Cloudy,2017
2017-01-09T19,64.05,49.45,9.88,0.59,0.04,1016.92,18.56,178.0,,wind,Breezy,2017
2017-01-09T20,62.66,49.78,9.87,0.63,0.06,1016.58,16.48,179.0,,wind,Breezy,2017
2017-01-09T21,62.6,50.57,9.87,0.65,0.46,1015.93,20.09,186.0,,wind,Breezy and Partly Cloudy,2017
2017-01-09T22,62.27,50.76,9.87,0.66,0.0,1015.44,19.57,181.0,,wind,Breezy,2017
2017-01-09T23,61.95,50.96,9.89,0.67,0.0,1014.98,23.38,188.0,,wind,Breezy,2017
2017-01-10T00,60.8,51.94,9.89,0.73,0.46,1013.77,20.26,181.0,,wind,Breezy and Partly Cloudy,2017
2017-01-10T01,60.71,53.57,9.95,0.77,0.0,1012.78,21.17,196.0,,wind,Breezy,2017
2017-01-10T02,60.61,53.91,9.95,0.79,0.0,1012.57,19.71,190.0,,wind,Breezy,2017
2017-01-10T03,60.74,54.64,9.95,0.8,0.52,1011.87,21.33,189.0,,wind,Breezy and Partly Cloudy,2017
2017-01-10T04,60.94,54.9,9.93,0.81,0.0,1010.87,24.12,190.0,,wind,Breezy,2017
2017-01-10T05,60.98,55.58,9.93,0.82,0.0,1010.53,19.88,191.0,,wind,Breezy,2017
2017-01-10T06,60.2,55.02,9.95,0.83,0.57,1011.07,14.3,184.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-10T07,59.47,54.92,9.92,0.85,0.0,1012.03,14.23,191.0,,clear-night,Clear,2017
2017-01-10T08,60.61,55.36,9.93,0.83,0.0,1013.42,14.18,200.0,,clear-day,Clear,2017
2017-01-10T09,61.78,55.45,9.93,0.8,0.69,1014.17,15.44,206.0,,wind,Breezy and Mostly Cloudy,2017
2017-01-10T10,65.16,55.3,9.93,0.7,0.0,1014.81,18.78,201.0,,wind,Breezy,2017
2017-01-10T11,69.12,53.93,9.93,0.58,0.0,1014.33,22.26,209.0,,wind,Breezy,2017
2017-01-10T12,73.37,51.6,9.93,0.46,0.49,1014.46,16.4,225.0,,partly-cloudy-day,Partly Cloudy,2017
2017-01-10T13,76.02,48.32,9.93,0.38,0.0,1013.25,15.06,217.0,,clear-day,Clear,2017
2017-01-10T14,77.15,45.14,9.93,0.32,0.0,1012.78,12.84,231.0,,clear-day,Clear,2017
2017-01-10T15,77.62,39.14,9.93,0.25,0.66,1012.58,8.83,237.0,,partly-cloudy-day,Mostly Cloudy,2017
2017-01-10T16,77.85,38.08,9.93,0.24,0.0,1012.85,5.41,277.0,,clear-day,Clear,2017
2017-01-10T17,75.44,36.83,9.93,0.25,0.0,1013.18,3.45,266.0,,clear-day,Clear,2017
2017-01-10T18,68.37,36.96,9.93,0.32,0.52,1013.5,3.95,347.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-10T19,62.7,39.08,10.0,0.42,0.02,1013.71,4.34,165.0,,clear-night,Clear,2017
2017-01-10T20,63.54,38.74,10.0,0.4,0.02,1014.02,3.22,335.0,,clear-night,Clear,2017
2017-01-10T21,58.66,41.12,10.0,0.52,0.46,1014.24,4.2,176.0,,partly-cloudy-night,Partly Cloudy,2017
2017-01-10T22,62.4,42.72,9.85,0.48,0.0,1013.89,5.42,187.0,,clear-night,Clear,2017
2017-01-10T23,59.48,47.96,10.0,0.66,0.2,1013.75,6.88,201.0,,clear-night,Clear,2017
2017-01-11T00,59.2,49.9,10.0,0.71,0.2,1013.67,4.72,185.0,,clear-night,Clear,2017
2017-01-11T01,58.96,52.6,10.0,0.79,0.2,1012.78,11.71,186.0,,clear-night,Clear,2017
2017-01-11T02,61.99,57.12,10.0,0.84,0.03,1012.46,14.24,186.0,,clear-night,Clear,2017
2017-01-11T03,61.38,57.56,10.0,0.87,0.0,1011.8,15.32,178.0,,wind,Breezy,2017
