hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2016-01-05T00,31.55,16.59,10.0,0.53,0.0,1028.69,7.74,38.0,,clear-night,Clear,2016
2016-01-05T01,30.71,17.36,10.0,0.57,0.0,1029.16,8.0,49.0,,clear-night,Clear,2016
2016-01-05T02,29.64,17.42,10.0,0.6,0.0,1028.98,6.53,58.0,,clear-night,Clear,2016
2016-01-05T03,29.68,17.44,10.0,0.6,0.0,1029.39,7.47,60.0,,clear-night,Clear,2016
2016-01-05T04,28.6,17.02,10.0,0.61,0.0,1030.02,8.25,61.0,,clear-night,Clear,2016
2016-01-05T05,28.48,16.28,10.0,0.6,0.0,1030.45,9.22,60.0,,clear-night,Clear,2016
2016-01-05T06,28.27,16.14,10.0,0.6,0.0,1031.07,11.07,68.0,,clear-night,Clear,2016
2016-01-05T07,26.15,15.19,10.0,0.63,0.0,1032.19,6.23,87.0,,clear-night,Clear,2016
2016-01-05T08,26.11,15.34,10.0,0.63,0.0,1032.95,5.17,106.0,,clear-day,Clear,2016
2016-01-05T09,29.87,16.45,10.0,0.57,0.0,1033.79,8.25,82.0,,clear-day,Clear,2016
2016-01-05T10,33.26,15.0,10.0,0.47,0.21,1034.55,11.5,98.0,,clear-day,Clear,2016
2016-01-05T11,37.02,14.01,10.0,0.38,0.21,1034.35,10.73,96.0,,clear-day,Clear,2016
2016-01-05T12,39.02,13.42,10.0,0.35,0.21,1033.62,11.04,75.0,,clear-day,Clear,2016
2016-01-05T13,41.07,12.1,10.0,0.3,0.21,1032.85,10.44,97.0,,clear-day,Clear,2016
2016-01-05T14,42.29,12.2,10.0,0.29,0.23,1031.76,11.63,90.0,,clear-day,Clear,2016
2016-01-05T15,43.17,12.51,10.0,0.28,0.21,1030.83,7.76,67.0,,clear-day,Clear,2016
2016-01-05T16,43.28,12.87,10.0,0.29,0.2,1030.84,9.34,91.0,,clear-day,Clear,2016
2016-01-05T17,42.28,12.69,10.0,0.29,0.2,1031.05,8.54,95.0,,clear-day,Clear,2016
2016-01-05T18,39.01,13.14,10.0,0.34,0.24,1031.56,8.36,97.0,,clear-night,Clear,2016
2016-01-05T19,36.21,15.12,10.0,0.42,0.2,1031.94,8.79,89.0,,clear-night,Clear,2016
2016-01-05T20,35.79,14.15,10.0,0.41,0.2,1032.42,8.1,99.0,,clear-night,Clear,2016
2016-01-05T21,34.8,13.65,10.0,0.41,0.2,1032.75,9.42,99.0,,clear-night,Clear,2016
2016-01-05T22,34.63,13.75,10.0,0.42,0.2,1033.25,7.25,101.0,,clear-night,Clear,2016
2016-01-05T23,33.83,13.54,10.0,0.43,0.21,1033.16,8.35,100.0,,clear-night,Clear,2016
2016-01-06T00,33.01,13.6,10.0,0.44,0.21,1032.96,10.27,101.0,,clear-night,Clear,2016
2016-01-06T01,32.11,14.2,10.0,0.47,0.21,1032.74,9.82,100.0,,clear-night,Clear,2016
2016-01-06T02,31.05,13.68,10.0,0.48,0.21,1032.18,11.1,98.0,,clear-night,Clear,2016
2016-01-06T03,30.2,13.7,10.0,0.5,0.21,1032.15,8.68,99.0,,clear-night,Clear,2016
2016-01-06T04,27.95,14.11,10.0,0.56,0.21,1032.32,7.4,91.0,,clear-night,Clear,2016
2016-01-06T05,27.6,14.05,10.0,0.56,0.21,1032.06,8.72,90.0,,clear-night,Clear,2016
2016-01-06T06,26.7,14.1,10.0,0.58,0.22,1032.06,8.37,89.0,,clear-night,Clear,2016
2016-01-06T07,26.58,13.94,10.0,0.58,0.21,1032.38,9.29,80.0,,clear-night,Clear,2016
2016-01-06T08,27.2,12.88,10.0,0.54,0.24,1032.3,8.9,72.0,,clear-day,Clear,2016
2016-01-06T09,29.35,10.38,10.0,0.44,0.0,1032.55,14.03,81.0,,clear-day,Clear,2016
2016-01-06T10,33.1,9.4,10.0,0.37,0.21,1032.58,15.36,79.0,,clear-day,Clear,2016
2016-01-06T11,36.22,9.55,10.0,0.32,0.21,1032.47,9.87,93.0,,clear-day,Clear,2016
2016-01-06T12,39.31,10.95,10.0,0.31,0.0,1031.33,9.03,75.0,,clear-day,Clear,2016
2016-01-06T13,42.02,12.27,10.0,0.29,0.5,1029.64,5.94,96.0,,partly-cloudy-day,Partly Cloudy,2016
2016-01-06T14,43.65,14.07,10.0,0.3,0.01,1028.29,7.43,103.0,,clear-day,Clear,2016
2016-01-06T15,44.16,16.26,10.0,0.32,0.04,1027.35,8.31,82.0,,clear-day,Clear,2016
2016-01-06T16,44.82,16.71,10.0,0.32,0.03,1027.17,7.85,107.0,,clear-day,Clear,2016
2016-01-06T17,44.4,18.26,10.0,0.35,0.06,1026.8,9.16,85.0,,clear-day,Clear,2016
2016-01-06T18,41.56,17.53,10.0,0.37,0.11,1026.9,7.29,93.0,,clear-night,Clear,2016
2016-01-06T19,40.46,18.49,10.0,0.41,0.67,1027.38,6.27,97.0,,partly-cloudy-night,Mostly Cloudy,2016
2016-01-06T20,41.35,18.97,10.0,0.4,0.06,1026.97,10.27,89.0,,clear-night,Clear,2016
2016-01-06T21,40.61,20.08,10.0,0.43,0.23,1027.02,8.8,79.0,,clear-night,Clear,2016
2016-01-06T22,40.83,20.27,10.0,0.43,0.19,1026.94,7.39,88.0,,clear-night,Clear,2016
2016-01-06T23,40.89,20.93,10.0,0.44,0.31,1026.82,9.0,87.0,,partly-cloudy-night,Partly Cloudy,2016
2016-01-07T00,41.08,22.13,10.0,0.46,0.17,1026.12,8.79,86.0,,clear-night,Clear,2016
2016-01-07T01,41.87,24.16,10.0,0.49,0.96,1025.63,8.43,64.0,,cloudy,Overcast,2016
2016-01-07T02,41.8,25.76,10.0,0.53,,1025.12,9.27,70.0,,clear-night,Clear,2016
2016-01-07T03,41.71,26.25,10.0,0.54,0.18,1024.32,11.16,71.0,,clear-night,Clear,2016
2016-01-07T04,41.74,27.25,10.0,0.56,0.15,1023.59,10.09,80.0,,clear-night,Clear,2016
2016-01-07T05,41.67,27.53,10.0,0.57,0.18,1022.68,11.68,79.0,,clear-night,Clear,2016
2016-01-07T06,41.76,28.42,10.0,0.59,0.26,1022.23,13.22,81.0,,partly-cloudy-night,Partly Cloudy,2016
2016-01-07T07,41.1,29.1,10.0,0.62,0.96,1022.51,10.81,89.0,,cloudy,Overcast,2016
2016-01-07T08,40.9,29.99,10.0,0.65,0.24,1022.49,10.42,87.0,,clear-day,Clear,2016
2016-01-07T09,43.59,31.23,10.0,0.61,0.3,1022.95,5.78,88.0,,partly-cloudy-day,Partly Cloudy,2016
2016-01-07T10,46.03,32.45,10.0,0.59,0.31,1022.75,8.18,77.0,,partly-cloudy-day,Partly Cloudy,2016
2016-01-07T11,49.56,34.71,10.0,0.56,0.15,1022.92,5.95,65.0,,clear-day,Clear,2016
2016-01-07T12,53.17,38.32,10.0,0.57,0.31,1021.88,6.74,89.0,,partly-cloudy-day,Partly Cloudy,2016
2016-01-07T13,56.98,41.63,10.0,0.56,0.72,1020.18,10.07,73.0,,partly-cloudy-day,Mostly Cloudy,2016
2016-01-07T14,59.39,42.68,10.0,0.54,0.31,1018.33,8.05,88.0,,partly-cloudy-day,Partly Cloudy,2016
2016-01-07T15,59.05,43.97,10.0,0.57,0.24,1017.46,9.98,102.0,,clear-day,Clear,2016
2016-01-07T16,58.93,44.23,10.0,0.58,0.19,1016.87,9.04,102.0,,clear-day,Clear,2016
2016-01-07T17,57.98,44.44,10.0,0.61,0.31,1016.96,6.33,105.0,,partly-cloudy-day,Partly Cloudy,2016
2016-01-07T18,56.11,44.44,10.0,0.65,0.17,1016.42,7.25,99.0,,clear-night,Clear,2016
2016-01-07T19,56.67,45.02,10.0,0.65,0.93,1017.35,4.87,120.0,,partly-cloudy-night,Mostly Cloudy,2016
2016-01-07T20,55.8,44.76,10.0,0.66,0.31,1017.39,7.03,100.0,,partly-cloudy-night,Partly Cloudy,2016
2016-01-07T21,55.76,44.16,10.0,0.65,0.25,1017.65,7.34,108.0,,partly-cloudy-night,Partly Cloudy,2016
2016-01-07T22,55.04,44.26,10.0,0.67,,1017.27,6.71,107.0,,clear-night,Clear,2016
2016-01-07T23,54.94,44.32,9.93,0.67,,1016.86,7.36,109.0,,clear-night,Clear,2016
2016-01-08T00,54.17,44.55,10.0,0.7,,1016.87,8.38,108.0,,clear-night,Clear,2016
2016-01-08T01,52.3,46.37,9.92,0.8,1.0,1016.28,9.05,101.0,rain,cloudy,Overcast,2016
2016-01-08T02,51.04,46.74,8.39,0.85,,1015.42,8.28,92.0,rain,rain,Drizzle,2016
2016-01-08T03,50.12,46.73,4.78,0.88,0.31,1015.51,5.98,49.0,rain,rain,Rain,2016
2016-01-08T04,49.78,46.66,6.61,0.89,0.31,1015.58,9.2,80.0,rain,rain,Rain,2016
2016-01-08T05,49.04,46.51,8.1,0.91,,1015.32,9.38,79.0,rain,rain,Drizzle,2016
2016-01-08T06,48.98,45.8,9.21,0.89,,1015.43,11.21,88.0,rain,rain,Light Rain,2016
2016-01-08T07,48.0,45.52,8.48,0.91,1.0,1016.07,8.59,97.0,rain,cloudy,Overcast,2016
2016-01-08T08,48.02,45.35,8.44,0.9,,1016.29,10.56,98.0,rain,clear-day,Clear,2016
2016-01-08T09,48.81,45.58,4.48,0.89,,1016.52,8.1,90.0,,clear-day,Clear,2016
2016-01-08T10,48.99,46.3,5.79,0.9,,1017.32,6.88,98.0,,clear-day,Clear,2016
2016-01-08T11,49.8,47.18,2.36,0.91,,1017.51,6.7,92.0,,clear-day,Clear,2016
2016-01-08T12,50.86,48.12,3.64,0.9,,1017.09,6.22,93.0,,clear-day,Clear,2016
2016-01-08T13,51.1,48.16,4.35,0.9,1.0,1016.09,6.19,110.0,,cloudy,Overcast,2016
2016-01-08T14,52.05,48.36,7.42,0.87,,1015.48,4.88,111.0,,clear-day,Clear,2016
2016-01-08T15,52.95,48.49,9.36,0.85,,1015.02,5.25,101.0,,clear-day,Clear,2016
2016-01-08T16,52.95,48.54,9.51,0.85,,1015.06,5.06,108.0,,clear-day,Clear,2016
2016-01-08T17,52.95,48.49,9.26,0.85,,1015.01,5.68,91.0,,clear-day,Clear,2016
2016-01-08T18,52.8,48.51,9.11,0.85,,1015.43,5.2,73.0,,clear-night,Clear,2016
2016-01-08T19,51.98,48.49,7.4,0.88,1.0,1015.72,6.88,84.0,,cloudy,Overcast,2016
2016-01-08T20,51.87,48.55,6.18,0.88,,1016.21,7.29,91.0,,clear-night,Clear,2016
2016-01-08T21,51.14,48.37,3.37,0.9,,1016.75,7.27,73.0,,clear-night,Clear,2016
2016-01-08T22,50.35,48.59,2.71,0.94,,1016.71,8.3,74.0,,clear-night,Clear,2016
2016-01-08T23,50.28,48.63,2.58,0.94,,1016.69,7.6,80.0,,clear-night,Clear,2016
2016-01-09T00,50.31,48.63,2.75,0.94,,1016.01,9.28,71.0,,clear-night,Clear,2016
2016-01-09T01,50.21,47.73,2.67,0.91,1.0,1015.69,7.66,81.0,,cloudy,Overcast,2016
2016-01-09T02,49.28,47.6,2.78,0.94,,1015.01,9.2,82.0,,clear-night,Clear,2016
2016-01-09T03,49.24,47.55,3.04,0.94,,1015.26,7.43,108.0,,clear-night,Clear,2016
2016-01-09T04,49.04,47.46,2.4,0.94,,1014.88,8.78,99.0,,clear-night,Clear,2016
2016-01-09T05,48.24,46.76,1.87,0.95,,1014.46,9.6,91.0,,fog,Foggy,2016
2016-01-09T06,48.22,46.69,1.88,0.94,,1014.24,7.93,90.0,,fog,Foggy,2016
2016-01-09T07,48.14,46.42,2.3,0.94,1.0,1015.1,8.38,84.0,,cloudy,Overcast,2016
2016-01-09T08,48.08,46.38,1.49,0.94,,1014.49,10.83,83.0,,fog,Foggy,2016
2016-01-09T09,48.08,46.41,1.19,0.94,,1015.08,8.43,92.0,,fog,Foggy,2016
2016-01-09T10,48.29,46.42,2.07,0.93,,1014.89,7.82,99.0,,clear-day,Clear,2016
2016-01-09T11,48.64,46.5,2.62,0.92,,1015.44,7.98,101.0,,clear-day,Clear,2016
2016-01-09T12,51.02,47.14,7.28,0.87,,1013.58,7.98,92.0,,clear-day,Clear,2016
2016-01-09T13,51.24,46.52,7.59,0.84,1.0,1012.04,9.55,93.0,,cloudy,Overcast,2016
2016-01-09T14,50.74,45.98,8.31,0.84,,1011.83,8.1,122.0,,clear-day,Clear,2016
2016-01-09T15,50.68,46.69,7.68,0.86,,1010.57,7.74,117.0,,clear-day,Clear,2016
2016-01-09T16,50.62,46.6,7.65,0.86,,1009.21,11.68,117.0,,clear-day,Clear,2016
2016-01-09T17,50.5,46.66,7.11,0.87,,1008.11,11.67,111.0,,clear-day,Clear,2016
2016-01-09T18,50.43,46.74,5.69,0.87,,1007.47,10.0,125.0,,clear-night,Clear,2016
2016-01-09T19,50.29,47.48,3.75,0.9,1.0,1007.78,9.3,120.0,,cloudy,Overcast,2016
2016-01-09T20,50.05,48.26,3.26,0.94,,1006.88,9.36,122.0,rain,rain,Rain,2016
2016-01-09T21,50.04,48.3,3.24,0.94,,1006.47,7.82,131.0,rain,rain,Light Rain,2016
2016-01-09T22,50.26,48.64,3.56,0.94,,1005.88,4.92,133.0,rain,rain,Rain,2016
2016-01-09T23,50.94,49.47,9.11,0.95,,1005.91,0.27,215.0,rain,rain,Rain,2016
2016-01-10T00,51.08,48.69,9.04,0.91,,1005.43,1.86,152.0,rain,clear-night,Clear,2016
2016-01-10T01,51.78,49.36,7.49,0.91,1.0,1005.13,9.33,271.0,rain,rain,Light Rain,2016
2016-01-10T02,50.83,48.33,8.34,0.91,0.31,1005.78,8.94,271.0,rain,rain,Rain,2016
2016-01-10T03,49.11,45.59,10.0,0.88,0.28,1006.14,12.86,261.0,rain,partly-cloudy-night,Partly Cloudy,2016
2016-01-10T04,47.19,42.19,10.0,0.83,0.31,1006.49,12.74,262.0,,partly-cloudy-night,Partly Cloudy,2016
2016-01-10T05,46.1,39.89,9.95,0.79,0.31,1007.28,13.25,278.0,rain,partly-cloudy-night,Partly Cloudy,2016
2016-01-10T06,45.09,38.8,10.0,0.78,0.31,1008.02,11.14,273.0,,partly-cloudy-night,Partly Cloudy,2016
2016-01-10T07,43.98,38.03,10.0,0.79,1.0,1009.16,17.09,297.0,,cloudy,Overcast,2016
2016-01-10T08,41.85,35.32,9.95,0.77,,1010.69,15.4,283.0,,clear-day,Clear,2016
2016-01-10T09,39.24,31.83,10.0,0.75,,1012.21,19.67,289.0,,clear-day,Clear,2016
2016-01-10T10,39.1,31.75,10.0,0.75,0.31,1014.15,14.85,291.0,,partly-cloudy-day,Partly Cloudy,2016
2016-01-10T11,39.97,32.21,10.0,0.74,0.31,1014.87,13.83,296.0,,partly-cloudy-day,Partly Cloudy,2016
2016-01-10T12,40.47,32.11,10.0,0.72,,1015.11,17.18,306.0,,clear-day,Clear,2016
2016-01-10T13,39.69,31.31,10.0,0.72,1.0,1014.92,16.09,299.0,,cloudy,Overcast,2016
2016-01-10T14,38.91,30.51,10.0,0.72,,1015.28,16.75,285.0,,clear-day,Clear,2016
2016-01-10T15,39.65,29.52,10.0,0.67,,1015.71,12.67,291.0,,clear-day,Clear,2016
2016-01-10T16,38.83,28.7,10.0,0.67,,1016.49,16.3,300.0,,clear-day,Clear,2016
2016-01-10T17,37.96,28.54,10.0,0.69,,1017.43,15.69,306.0,,clear-day,Clear,2016
2016-01-10T18,37.75,28.22,10.0,0.68,,1018.12,12.52,300.0,,clear-night,Clear,2016
2016-01-10T19,36.2,25.81,10.0,0.66,0.75,1019.03,14.42,317.0,,partly-cloudy-night,Mostly Cloudy,2016
2016-01-10T20,35.79,25.32,10.0,0.65,0.12,1019.8,12.57,303.0,,clear-night,Clear,2016
2016-01-10T21,33.84,23.33,10.0,0.65,0.28,1020.33,14.73,318.0,,partly-cloudy-night,Partly Cloudy,2016
2016-01-10T22,31.92,21.89,10.0,0.66,0.23,1020.6,10.06,311.0,,clear-night,Clear,2016
2016-01-10T23,30.77,21.64,10.0,0.68,0.2,1020.86,9.79,310.0,,clear-night,Clear,2016
2016-01-11T00,29.89,22.14,10.0,0.72,0.0,1021.58,9.39,301.0,,clear-night,Clear,2016
2016-01-11T01,28.91,21.28,10.0,0.73,0.0,1021.55,9.61,320.0,,clear-night,Clear,2016
2016-01-11T02,27.96,20.19,10.0,0.72,0.0,1021.76,12.04,327.0,,clear-night,Clear,2016
2016-01-11T03,26.93,18.95,10.0,0.71,0.0,1022.23,11.55,327.0,,clear-night,Clear,2016
2016-01-11T04,25.96,18.07,10.0,0.72,0.0,1022.65,12.68,319.0,,clear-night,Clear,2016
2016-01-11T05,25.0,16.41,10.0,0.69,0.0,1022.3,12.28,328.0,,clear-night,Clear,2016
2016-01-11T06,24.06,15.39,10.0,0.69,0.0,1022.8,10.67,322.0,,clear-night,Clear,2016
2016-01-11T07,22.89,14.43,10.0,0.69,0.21,1023.52,6.7,321.0,,clear-night,Clear,2016
