hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2013-01-04T00,35.71,26.74,9.98,0.7,0.2,1026.95,11.09,330.0,,clear-night,Clear,2013
2013-01-04T01,34.86,26.13,9.98,0.7,0.2,1026.55,8.2,332.0,,clear-night,Clear,2013
2013-01-04T02,34.71,25.45,9.98,0.69,0.0,1026.45,8.11,342.0,,clear-night,Clear,2013
2013-01-04T03,32.94,25.34,9.95,0.73,0.0,1026.38,5.4,342.0,,clear-night,Clear,2013
2013-01-04T04,32.01,25.01,9.95,0.75,0.0,1027.09,7.63,314.0,,clear-night,Clear,2013
2013-01-04T05,30.6,24.44,9.94,0.78,0.0,1027.02,6.95,318.0,,clear-night,Clear,2013
2013-01-04T06,29.67,24.17,9.98,0.8,0.0,1027.38,6.01,307.0,,clear-night,Clear,2013
2013-01-04T07,30.2,24.33,9.97,0.79,0.01,1027.72,6.61,319.0,,clear-night,Clear,2013
2013-01-04T08,30.08,24.28,9.97,0.79,0.21,1028.41,7.62,320.0,,clear-day,Clear,2013
2013-01-04T09,32.68,24.92,10.0,0.73,0.21,1028.84,9.97,320.0,,clear-day,Clear,2013
2013-01-04T10,37.4,24.35,10.0,0.59,0.21,1029.02,5.52,329.0,,clear-day,Clear,2013
2013-01-04T11,41.48,24.07,10.0,0.5,0.21,1029.65,6.97,314.0,,clear-day,Clear,2013
2013-01-04T12,44.59,24.03,10.0,0.44,0.21,1029.25,6.82,287.0,,clear-day,Clear,2013
2013-01-04T13,48.06,22.35,10.0,0.36,0.01,1027.91,7.58,311.0,,clear-day,Clear,2013
2013-01-04T14,50.16,19.02,10.0,0.29,0.21,1027.06,9.36,316.0,,clear-day,Clear,2013
2013-01-04T15,50.96,18.3,10.0,0.27,0.21,1026.69,10.22,327.0,,clear-day,Clear,2013
2013-01-04T16,50.18,15.91,10.0,0.25,0.21,1026.98,12.07,342.0,,clear-day,Clear,2013
2013-01-04T17,48.77,17.98,10.0,0.29,0.21,1027.47,8.94,329.0,,clear-day,Clear,2013
2013-01-04T18,44.8,18.09,9.98,0.34,0.21,1027.69,8.32,321.0,,clear-night,Clear,2013
2013-01-04T19,41.52,19.81,10.0,0.41,0.19,1028.66,6.14,320.0,,clear-night,Clear,2013
2013-01-04T20,40.7,20.84,10.0,0.45,0.19,1028.93,8.02,356.0,,clear-night,Clear,2013
2013-01-04T21,39.93,22.13,10.0,0.49,0.19,1029.16,6.27,346.0,,clear-night,Clear,2013
2013-01-04T22,35.8,22.8,10.0,0.59,0.2,1028.95,2.71,284.0,,clear-night,Clear,2013
2013-01-04T23,35.17,22.51,10.0,0.6,0.2,1028.78,4.7,285.0,,clear-night,Clear,2013
2013-01-05T00,33.01,22.9,10.0,0.66,0.2,1028.74,7.35,321.0,,clear-night,Clear,2013
2013-01-05T01,33.68,22.04,10.0,0.62,0.49,1028.34,5.15,342.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-05T02,31.52,22.53,10.0,0.69,0.2,1028.07,4.53,303.0,,clear-night,Clear,2013
2013-01-05T03,30.77,22.67,10.0,0.72,0.49,1027.74,5.86,290.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-05T04,30.83,22.72,10.0,0.71,0.49,1027.68,7.51,288.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-05T05,30.68,22.77,10.0,0.72,0.2,1027.76,5.55,281.0,,clear-night,Clear,2013
2013-01-05T06,30.59,22.49,10.0,0.72,0.2,1028.19,2.92,329.0,,clear-night,Clear,2013
2013-01-05T07,30.41,22.59,10.0,0.72,0.49,1028.34,7.86,330.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-05T08,31.25,22.82,9.96,0.71,0.51,1028.61,5.77,330.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T09,33.94,23.89,10.0,0.66,0.51,1028.96,6.67,341.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T10,37.87,24.48,10.0,0.58,0.51,1029.41,2.28,91.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T11,40.86,22.79,10.0,0.48,0.52,1029.67,1.47,130.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T12,44.65,23.29,10.0,0.43,0.53,1028.83,4.81,32.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T13,46.09,23.42,10.0,0.4,0.52,1027.75,2.71,122.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-05T14,47.39,22.65,10.0,0.37,0.68,1026.38,1.72,192.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-05T15,49.04,22.59,10.0,0.35,0.72,1025.97,2.82,202.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-05T16,49.64,22.92,10.0,0.35,0.75,1025.93,1.62,226.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-05T17,49.42,23.24,10.0,0.35,0.86,1025.91,2.21,247.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-05T18,47.78,25.65,10.0,0.42,0.88,1026.17,2.89,239.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-05T19,47.39,27.58,10.0,0.46,0.97,1027.4,4.95,250.0,,cloudy,Overcast,2013
2013-01-05T20,46.34,29.81,9.97,0.52,0.99,1027.39,4.51,289.0,rain,cloudy,Overcast,2013
2013-01-05T21,45.31,30.8,9.93,0.57,0.99,1026.72,,,rain,cloudy,Overcast,2013
2013-01-05T22,45.69,31.59,9.85,0.58,0.99,1025.29,1.28,211.0,,cloudy,Overcast,2013
2013-01-05T23,44.54,35.33,9.65,0.7,1.0,1025.61,4.05,264.0,,cloudy,Overcast,2013
2013-01-06T00,42.95,35.77,9.86,0.76,1.0,1026.22,5.52,290.0,rain,rain,Drizzle,2013
2013-01-06T01,42.96,35.93,9.49,0.76,0.99,1025.37,5.86,308.0,,cloudy,Overcast,2013
2013-01-06T02,42.8,36.36,9.87,0.78,1.0,1024.77,4.82,310.0,,cloudy,Overcast,2013
2013-01-06T03,42.72,35.54,9.88,0.76,1.0,1024.27,2.19,317.0,,cloudy,Overcast,2013
2013-01-06T04,42.73,35.86,9.9,0.76,1.0,1024.04,4.68,316.0,,cloudy,Overcast,2013
2013-01-06T05,41.98,36.37,9.85,0.8,1.0,1023.44,4.88,272.0,,cloudy,Overcast,2013
2013-01-06T06,42.03,35.74,9.49,0.78,1.0,1022.9,3.48,298.0,,cloudy,Overcast,2013
2013-01-06T07,41.86,36.18,9.5,0.8,0.99,1023.43,5.86,306.0,,cloudy,Overcast,2013
2013-01-06T08,41.92,36.12,9.73,0.8,1.0,1023.95,6.49,298.0,,cloudy,Overcast,2013
2013-01-06T09,42.82,37.58,9.66,0.82,1.0,1024.29,7.06,297.0,,cloudy,Overcast,2013
2013-01-06T10,43.87,37.74,9.76,0.79,1.0,1024.67,7.89,298.0,,cloudy,Overcast,2013
2013-01-06T11,45.19,38.64,9.88,0.78,0.82,1024.44,6.19,306.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-06T12,46.91,39.36,9.92,0.75,0.99,1023.87,7.7,303.0,,cloudy,Overcast,2013
2013-01-06T13,48.97,39.2,10.0,0.69,0.99,1022.57,9.48,299.0,,cloudy,Overcast,2013
2013-01-06T14,49.51,38.58,10.0,0.66,0.74,1021.97,9.8,296.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-06T15,50.38,37.25,10.0,0.61,0.65,1021.21,9.76,301.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-06T16,50.51,37.19,10.0,0.6,0.61,1021.56,9.93,291.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-06T17,48.41,36.19,10.0,0.62,0.57,1022.11,11.16,308.0,,partly-cloudy-day,Partly Cloudy,2013
2013-01-06T18,44.93,35.25,10.0,0.69,0.5,1022.16,6.85,310.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-06T19,42.73,35.16,10.0,0.74,0.48,1022.61,6.36,297.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-06T20,41.61,34.63,10.0,0.76,0.49,1023.47,7.09,300.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-06T21,40.6,35.0,10.0,0.8,0.48,1024.0,7.16,299.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-06T22,39.29,34.47,9.98,0.83,0.49,1024.76,6.55,301.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-06T23,39.65,34.41,9.98,0.81,0.49,1025.02,8.26,310.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-07T00,39.45,34.19,9.98,0.81,0.49,1025.16,6.78,320.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-07T01,38.58,33.28,9.93,0.81,0.49,1024.89,5.87,323.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-07T02,38.26,32.4,9.93,0.79,0.49,1024.85,7.35,340.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-07T03,38.45,30.48,9.9,0.73,0.65,1024.76,10.38,342.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-07T04,38.73,29.69,9.9,0.7,0.49,1024.72,10.53,8.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-07T05,37.06,28.96,9.9,0.72,0.49,1025.07,6.5,358.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-07T06,36.52,28.78,9.71,0.73,0.2,1024.98,4.63,7.0,,clear-night,Clear,2013
2013-01-07T07,33.97,28.11,9.69,0.79,0.21,1026.28,5.81,25.0,,clear-night,Clear,2013
2013-01-07T08,33.28,27.88,9.38,0.8,0.21,1026.8,8.48,0.0,,clear-day,Clear,2013
2013-01-07T09,36.98,28.96,9.83,0.72,0.21,1027.75,6.85,1.0,,clear-day,Clear,2013
2013-01-07T10,42.09,29.61,9.96,0.61,0.21,1028.69,3.14,22.0,,clear-day,Clear,2013
2013-01-07T11,46.02,29.23,10.0,0.52,0.21,1029.06,5.57,105.0,,clear-day,Clear,2013
2013-01-07T12,49.27,29.94,10.0,0.47,0.21,1028.13,5.47,121.0,rain,rain,Light Rain,2013
2013-01-07T13,51.06,29.38,9.97,0.43,0.21,1026.99,6.46,126.0,,clear-day,Clear,2013
2013-01-07T14,53.73,28.35,10.0,0.37,0.21,1026.29,5.42,141.0,,clear-day,Clear,2013
2013-01-07T15,55.1,29.07,10.0,0.37,0.21,1026.1,7.75,134.0,,clear-day,Clear,2013
2013-01-07T16,55.18,27.48,10.0,0.34,0.21,1026.33,7.07,134.0,,clear-day,Clear,2013
2013-01-07T17,54.24,29.27,10.0,0.38,0.21,1026.6,5.86,125.0,,clear-day,Clear,2013
2013-01-07T18,50.75,28.73,10.0,0.42,0.21,1026.74,5.12,119.0,,clear-night,Clear,2013
2013-01-07T19,47.65,29.83,10.0,0.5,0.23,1027.25,2.91,96.0,,clear-night,Clear,2013
2013-01-07T20,45.14,29.85,10.0,0.55,0.22,1027.61,5.03,94.0,,clear-night,Clear,2013
2013-01-07T21,43.52,29.6,10.0,0.58,0.2,1027.31,7.1,100.0,,clear-night,Clear,2013
2013-01-07T22,41.4,29.97,10.0,0.64,0.2,1027.65,6.93,100.0,,clear-night,Clear,2013
2013-01-07T23,41.92,30.14,10.0,0.63,0.2,1027.34,6.42,108.0,,clear-night,Clear,2013
2013-01-08T00,42.32,30.15,10.0,0.62,0.21,1027.13,8.47,100.0,,clear-night,Clear,2013
2013-01-08T01,41.45,30.14,10.0,0.64,0.52,1027.14,8.47,109.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-08T02,40.68,30.86,10.0,0.68,0.59,1026.76,7.84,99.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-08T03,39.23,30.38,9.97,0.7,0.37,1026.38,6.63,100.0,,partly-cloudy-night,Partly Cloudy,2013
2013-01-08T04,39.88,31.08,10.0,0.7,0.76,1026.59,6.92,81.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-08T05,40.52,31.26,10.0,0.69,0.96,1026.24,8.19,89.0,,cloudy,Overcast,2013
2013-01-08T06,42.69,30.82,10.0,0.63,0.97,1026.57,6.97,91.0,,cloudy,Overcast,2013
2013-01-08T07,42.61,30.7,10.0,0.62,0.99,1026.88,7.98,89.0,,cloudy,Overcast,2013
2013-01-08T08,42.26,31.24,10.0,0.65,0.98,1027.51,8.63,87.0,,cloudy,Overcast,2013
2013-01-08T09,43.95,31.83,10.0,0.62,0.98,1028.96,7.12,89.0,,cloudy,Overcast,2013
2013-01-08T10,45.46,32.24,10.0,0.6,0.99,1029.71,7.93,81.0,,cloudy,Overcast,2013
2013-01-08T11,47.43,33.24,10.0,0.58,1.0,1029.84,9.14,97.0,,cloudy,Overcast,2013
2013-01-08T12,48.7,34.33,10.0,0.57,0.99,1029.01,9.84,81.0,,cloudy,Overcast,2013
2013-01-08T13,50.51,36.87,10.0,0.59,1.0,1027.92,9.14,90.0,,cloudy,Overcast,2013
2013-01-08T14,51.36,37.9,10.0,0.6,1.0,1027.04,8.9,70.0,,cloudy,Overcast,2013
2013-01-08T15,52.31,38.86,10.0,0.6,0.98,1026.92,7.19,73.0,,cloudy,Overcast,2013
2013-01-08T16,52.56,39.14,10.0,0.6,0.84,1026.62,8.82,91.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-08T17,52.27,39.25,10.0,0.61,0.99,1026.74,6.9,80.0,,cloudy,Overcast,2013
2013-01-08T18,51.4,39.12,10.0,0.63,1.0,1026.63,8.57,87.0,,cloudy,Overcast,2013
2013-01-08T19,50.38,39.44,10.0,0.66,1.0,1027.41,7.49,87.0,,cloudy,Overcast,2013
2013-01-08T20,50.23,39.56,10.0,0.67,0.99,1027.33,9.19,91.0,,cloudy,Overcast,2013
2013-01-08T21,50.11,39.81,10.0,0.68,1.0,1027.72,6.58,88.0,,cloudy,Overcast,2013
2013-01-08T22,50.22,39.66,9.92,0.67,0.98,1027.87,7.68,88.0,,cloudy,Overcast,2013
2013-01-08T23,50.04,39.5,9.94,0.67,0.96,1027.5,7.62,88.0,,cloudy,Overcast,2013
2013-01-09T00,50.13,39.55,10.0,0.67,0.98,1027.46,6.2,95.0,,cloudy,Overcast,2013
2013-01-09T01,50.42,40.09,10.0,0.68,1.0,1027.65,7.31,79.0,,cloudy,Overcast,2013
2013-01-09T02,50.42,40.28,10.0,0.68,1.0,1027.64,6.88,78.0,,cloudy,Overcast,2013
2013-01-09T03,50.38,40.49,9.95,0.69,1.0,1027.46,7.58,79.0,,cloudy,Overcast,2013
2013-01-09T04,50.36,40.38,9.95,0.68,1.0,1027.84,6.28,69.0,,cloudy,Overcast,2013
2013-01-09T05,51.02,41.05,9.95,0.69,1.0,1027.58,7.62,68.0,,cloudy,Overcast,2013
2013-01-09T06,51.22,41.23,9.95,0.69,1.0,1028.13,5.9,51.0,,cloudy,Overcast,2013
2013-01-09T07,51.3,41.34,9.89,0.69,1.0,1028.43,7.17,55.0,,cloudy,Overcast,2013
2013-01-09T08,51.39,42.35,9.88,0.71,0.99,1029.13,7.06,79.0,,cloudy,Overcast,2013
2013-01-09T09,53.99,43.27,9.95,0.67,0.98,1029.82,7.66,82.0,,cloudy,Overcast,2013
2013-01-09T10,55.17,44.52,9.92,0.67,0.93,1030.21,7.02,98.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-09T11,57.58,48.33,10.0,0.71,0.94,1030.0,5.02,106.0,,cloudy,Overcast,2013
2013-01-09T12,59.79,50.34,9.9,0.71,0.88,1029.12,5.82,107.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-09T13,61.53,52.09,9.9,0.71,0.73,1028.4,4.94,123.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-09T14,63.35,53.75,9.9,0.71,0.64,1027.73,8.43,117.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-09T15,64.93,54.56,9.9,0.69,0.68,1027.43,7.75,92.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-09T16,65.11,55.45,9.93,0.71,0.63,1027.73,6.59,105.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-09T17,64.11,55.35,9.93,0.73,0.7,1027.96,5.0,121.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-09T18,63.73,54.7,9.97,0.72,0.82,1027.93,5.16,98.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-09T19,62.69,54.47,9.93,0.75,0.89,1028.01,4.31,96.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-09T20,62.49,52.25,9.93,0.69,0.94,1028.62,7.68,88.0,,cloudy,Overcast,2013
2013-01-09T21,61.54,52.34,9.93,0.72,0.94,1029.01,6.41,89.0,,cloudy,Overcast,2013
2013-01-09T22,59.97,51.81,9.9,0.74,0.92,1029.12,5.17,89.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-09T23,59.22,51.06,9.93,0.74,0.95,1029.21,6.3,89.0,,cloudy,Overcast,2013
2013-01-10T00,58.32,50.63,9.93,0.76,0.97,1029.45,6.35,90.0,,cloudy,Overcast,2013
2013-01-10T01,57.32,50.48,9.88,0.78,0.91,1028.9,3.07,98.0,,partly-cloudy-night,Mostly Cloudy,2013
2013-01-10T02,58.04,50.7,9.88,0.77,0.98,1028.95,4.66,99.0,,cloudy,Overcast,2013
2013-01-10T03,58.28,50.97,9.88,0.77,1.0,1029.15,5.38,73.0,,cloudy,Overcast,2013
2013-01-10T04,58.98,51.7,9.86,0.77,1.0,1028.99,7.05,73.0,,cloudy,Overcast,2013
2013-01-10T05,58.37,52.56,8.21,0.81,1.0,1028.31,6.41,81.0,,cloudy,Overcast,2013
2013-01-10T06,58.45,53.28,8.04,0.83,1.0,1028.18,7.4,90.0,,cloudy,Overcast,2013
2013-01-10T07,58.34,54.78,6.46,0.88,1.0,1028.31,7.9,90.0,,cloudy,Overcast,2013
2013-01-10T08,58.37,54.54,4.28,0.87,1.0,1028.75,8.27,90.0,,cloudy,Overcast,2013
2013-01-10T09,59.4,54.6,4.25,0.84,1.0,1029.09,8.2,98.0,,cloudy,Overcast,2013
2013-01-10T10,60.82,55.41,7.65,0.82,1.0,1029.36,7.3,96.0,,cloudy,Overcast,2013
2013-01-10T11,62.52,55.43,9.13,0.78,1.0,1029.55,9.59,106.0,,cloudy,Overcast,2013
2013-01-10T12,62.25,56.24,9.32,0.81,1.0,1028.75,8.87,97.0,,cloudy,Overcast,2013
2013-01-10T13,63.34,56.53,9.5,0.78,0.99,1027.5,11.13,100.0,,cloudy,Overcast,2013
2013-01-10T14,64.57,56.4,9.66,0.75,0.83,1026.87,9.51,99.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T15,66.13,56.68,9.8,0.72,0.84,1026.38,9.49,110.0,,partly-cloudy-day,Mostly Cloudy,2013
2013-01-10T16,67.61,57.29,9.83,0.7,0.98,1026.46,7.85,122.0,,cloudy,Overcast,2013
2013-01-10T17,66.27,57.36,9.59,0.73,1.0,1026.13,6.61,117.0,,cloudy,Overcast,2013
2013-01-10T18,66.41,58.21,9.28,0.75,0.98,1025.85,4.76,124.0,,cloudy,Overcast,2013
