,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
7312,2010-11-01T16,71.99,41.54,10.0,0.33,0.22,1021.05,5.47,112.0,,clear-day,Clear,2010,11
7313,2010-11-01T17,70.97,41.72,9.96,0.35,0.22,1021.2,6.41,77.0,,clear-day,Clear,2010,11
7314,2010-11-01T18,69.45,43.62,10.0,0.39,0.52,1021.44,6.18,114.0,,partly-cloudy-day,Partly Cloudy,2010,11
7315,2010-11-01T19,64.73,44.58,10.0,0.48,0.54,1021.86,5.49,98.0,,partly-cloudy-night,Partly Cloudy,2010,11
7316,2010-11-01T20,56.21,43.87,10.0,0.63,0.65,1022.43,13.09,79.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7317,2010-11-01T21,59.59,46.2,10.0,0.61,0.51,1023.05,8.21,88.0,,partly-cloudy-night,Partly Cloudy,2010,11
7318,2010-11-01T22,58.03,45.91,10.0,0.64,0.54,1023.09,8.77,88.0,,partly-cloudy-night,Partly Cloudy,2010,11
7319,2010-11-01T23,57.17,45.89,10.0,0.66,0.6,1023.93,7.25,96.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7320,2010-11-02T00,56.28,45.0,10.0,0.66,0.6,1023.92,8.82,88.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7321,2010-11-02T01,56.2,44.96,10.0,0.66,0.78,1023.42,8.33,87.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7322,2010-11-02T02,56.03,44.75,9.92,0.66,0.77,1023.14,11.55,88.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7323,2010-11-02T03,56.03,44.0,10.0,0.64,0.87,1023.25,9.07,78.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7324,2010-11-02T04,55.84,44.07,10.0,0.65,0.94,1023.47,9.87,70.0,,cloudy,Overcast,2010,11
7325,2010-11-02T05,54.98,44.01,10.0,0.66,0.98,1023.06,11.79,77.0,,cloudy,Overcast,2010,11
7326,2010-11-02T06,54.2,44.91,10.0,0.71,0.83,1023.55,12.14,78.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7327,2010-11-02T07,54.21,44.14,10.0,0.69,1.0,1023.88,11.4,77.0,,cloudy,Overcast,2010,11
7328,2010-11-02T08,54.02,44.26,10.0,0.69,1.0,1024.43,12.4,88.0,,cloudy,Overcast,2010,11
7329,2010-11-02T09,53.28,44.94,9.97,0.73,1.0,1025.03,13.93,80.0,,cloudy,Overcast,2010,11
7330,2010-11-02T10,53.15,44.83,9.42,0.73,1.0,1025.6,13.41,74.0,,cloudy,Overcast,2010,11
7331,2010-11-02T11,53.28,44.05,10.0,0.71,1.0,1025.44,14.07,72.0,,cloudy,Overcast,2010,11
7332,2010-11-02T12,53.69,43.35,10.0,0.68,0.99,1025.55,16.57,80.0,,cloudy,Overcast,2010,11
7333,2010-11-02T13,55.75,44.54,10.0,0.66,0.94,1024.89,12.79,88.0,,cloudy,Overcast,2010,11
7334,2010-11-02T14,59.76,44.82,10.0,0.58,0.41,1023.16,13.97,74.0,,partly-cloudy-day,Partly Cloudy,2010,11
7335,2010-11-02T15,60.91,44.89,10.0,0.56,0.38,1022.06,9.69,88.0,,partly-cloudy-day,Partly Cloudy,2010,11
7336,2010-11-02T16,62.33,45.5,10.0,0.54,0.31,1021.36,13.55,79.0,,partly-cloudy-day,Partly Cloudy,2010,11
7337,2010-11-02T17,61.71,45.66,10.0,0.56,0.34,1021.35,11.72,80.0,,partly-cloudy-day,Partly Cloudy,2010,11
7338,2010-11-02T18,59.8,45.12,10.0,0.58,0.65,1021.5,14.22,89.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7339,2010-11-02T19,57.26,44.75,10.0,0.63,0.42,1021.62,8.14,103.0,,partly-cloudy-night,Partly Cloudy,2010,11
7340,2010-11-02T20,50.22,48.41,1.22,0.93,1.0,1013.65,5.72,82.0,,fog,Foggy,2010,11
7341,2010-11-02T21,55.34,42.86,10.0,0.63,0.7,1022.65,11.34,87.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7342,2010-11-02T22,55.04,40.95,10.0,0.59,0.88,1022.72,13.02,88.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7343,2010-11-02T23,54.43,39.73,9.89,0.57,0.81,1022.85,14.22,80.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7344,2010-11-03T00,54.41,37.94,10.0,0.54,0.76,1022.72,13.38,81.0,,partly-cloudy-night,Mostly Cloudy,2010,11
7345,2010-11-03T01,54.12,36.9,10.0,0.52,0.98,1022.15,11.32,89.0,,cloudy,Overcast,2010,11
7346,2010-11-03T02,54.06,36.74,10.0,0.52,0.97,1021.37,11.29,90.0,,cloudy,Overcast,2010,11
7347,2010-11-03T03,54.03,36.81,10.0,0.52,1.0,1020.85,11.88,81.0,,cloudy,Overcast,2010,11
7348,2010-11-03T04,52.99,37.45,9.88,0.55,0.99,1020.32,11.92,79.0,,cloudy,Overcast,2010,11
7349,2010-11-03T05,50.15,40.96,9.62,0.71,1.0,1019.5,10.85,87.0,rain,cloudy,Overcast,2010,11
7350,2010-11-03T06,48.55,42.11,6.32,0.78,1.0,1019.42,9.81,70.0,rain,rain,Rain,2010,11
7351,2010-11-03T07,46.74,43.0,4.49,0.87,1.0,1019.65,9.46,70.0,rain,rain,Rain,2010,11
7352,2010-11-03T08,46.23,43.26,5.29,0.89,1.0,1019.74,13.15,71.0,rain,rain,Rain,2010,11
7353,2010-11-03T09,46.19,44.55,3.94,0.94,1.0,1019.66,9.78,79.0,rain,rain,Light Rain,2010,11
7354,2010-11-03T10,46.94,44.09,4.42,0.9,1.0,1019.71,12.43,78.0,rain,rain,Light Rain,2010,11
7355,2010-11-03T11,46.65,44.98,3.64,0.94,0.99,1019.58,9.57,71.0,rain,cloudy,Overcast,2010,11
7356,2010-11-03T12,47.36,45.71,3.4,0.94,1.0,1019.16,8.12,72.0,rain,rain,Light Rain,2010,11
7357,2010-11-03T13,48.32,46.12,3.4,0.92,1.0,1018.46,8.28,78.0,rain,rain,Light Rain,2010,11
7358,2010-11-03T14,48.91,46.29,5.56,0.91,1.0,1017.15,10.36,61.0,rain,rain,Light Rain,2010,11
7359,2010-11-03T15,49.17,46.38,6.88,0.9,1.0,1015.88,7.64,78.0,rain,cloudy,Overcast,2010,11
7360,2010-11-03T16,49.96,47.27,6.3,0.9,1.0,1014.85,7.05,68.0,rain,cloudy,Overcast,2010,11
7361,2010-11-03T17,50.23,47.33,6.39,0.9,1.0,1014.61,7.12,88.0,,cloudy,Overcast,2010,11
7362,2010-11-03T18,50.09,48.14,2.07,0.93,1.0,1014.05,6.29,102.0,rain,cloudy,Overcast,2010,11
7363,2010-11-03T19,50.18,48.28,1.73,0.93,1.0,1013.65,5.21,87.0,,fog,Foggy,2010,11
7364,2010-11-03T20,50.72,33.58,10.0,0.52,0.01,1006.15,8.1,307.0,,clear-night,Clear,2010,11
7365,2010-11-03T21,50.25,48.95,1.34,0.95,1.0,1013.23,3.08,120.0,,fog,Foggy,2010,11
7366,2010-11-03T22,50.23,49.1,1.16,0.96,1.0,1012.47,5.08,116.0,,fog,Foggy,2010,11
7367,2010-11-03T23,50.22,49.09,1.05,0.96,1.0,1011.99,4.64,101.0,,fog,Foggy,2010,11
7368,2010-11-04T00,50.31,49.22,1.29,0.96,1.0,1011.06,2.72,119.0,,fog,Foggy,2010,11
7369,2010-11-04T01,50.27,49.2,1.53,0.96,1.0,1010.23,4.31,103.0,rain,fog,Foggy,2010,11
7370,2010-11-04T02,50.34,49.26,1.63,0.96,1.0,1009.24,2.42,156.0,rain,rain,Light Rain,2010,11
7371,2010-11-04T03,50.45,49.27,1.24,0.96,1.0,1008.43,3.16,254.0,rain,fog,Foggy,2010,11
7372,2010-11-04T04,50.45,49.27,2.42,0.96,1.0,1007.58,7.7,309.0,rain,rain,Light Rain,2010,11
7373,2010-11-04T05,51.79,50.05,5.21,0.94,1.0,1006.47,8.25,301.0,rain,rain,Light Rain,2010,11
7374,2010-11-04T06,51.94,50.16,3.53,0.94,1.0,1006.13,6.7,310.0,rain,rain,Light Rain,2010,11
7375,2010-11-04T07,51.88,49.93,4.55,0.93,1.0,1006.06,8.29,317.0,rain,rain,Drizzle,2010,11
7376,2010-11-04T08,51.63,47.84,8.13,0.87,1.0,1006.01,11.96,327.0,rain,cloudy,Overcast,2010,11
7377,2010-11-04T09,50.18,46.24,8.49,0.86,1.0,1006.84,11.75,328.0,rain,cloudy,Overcast,2010,11
7378,2010-11-04T10,50.02,46.02,9.75,0.86,1.0,1007.32,8.93,319.0,rain,cloudy,Overcast,2010,11
7379,2010-11-04T11,50.37,45.84,9.89,0.84,1.0,1006.13,8.87,316.0,,cloudy,Overcast,2010,11
7380,2010-11-04T12,52.49,43.97,10.0,0.73,0.79,1006.26,12.56,317.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7381,2010-11-04T13,56.13,42.16,10.0,0.59,0.4,1005.38,14.33,320.0,,partly-cloudy-day,Partly Cloudy,2010,11
7382,2010-11-04T14,57.46,41.83,10.0,0.56,0.71,1004.88,16.16,320.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7383,2010-11-04T15,57.04,40.88,10.0,0.55,0.67,1003.95,15.53,317.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7384,2010-11-04T16,56.49,39.9,9.83,0.54,0.66,1003.99,14.71,336.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7385,2010-11-04T17,56.66,39.04,9.96,0.52,0.64,1003.81,12.89,327.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7386,2010-11-04T18,55.96,35.23,10.0,0.46,0.37,1004.35,12.66,327.0,,partly-cloudy-day,Partly Cloudy,2010,11
7387,2010-11-04T19,53.73,34.46,10.0,0.48,0.3,1005.13,10.32,310.0,,partly-cloudy-night,Partly Cloudy,2010,11
7388,2010-11-04T20,42.55,34.03,10.0,0.72,0.04,1016.17,10.66,306.0,,clear-night,Clear,2010,11
7389,2010-11-04T21,49.45,33.58,10.0,0.54,0.01,1006.47,8.32,310.0,,clear-night,Clear,2010,11
7390,2010-11-04T22,47.25,33.82,10.0,0.59,0.0,1007.12,8.79,310.0,,clear-night,Clear,2010,11
7391,2010-11-04T23,46.2,34.09,10.0,0.62,0.0,1007.5,8.12,309.0,,clear-night,Clear,2010,11
7392,2010-11-05T00,45.57,33.31,10.0,0.62,0.0,1007.52,10.12,310.0,,clear-night,Clear,2010,11
7393,2010-11-05T01,42.39,33.18,10.0,0.7,0.0,1007.64,6.54,290.0,,clear-night,Clear,2010,11
7394,2010-11-05T02,40.99,33.36,10.0,0.74,0.0,1007.58,7.35,289.0,,clear-night,Clear,2010,11
7395,2010-11-05T03,40.75,33.3,10.0,0.75,0.0,1007.74,6.45,288.0,,clear-night,Clear,2010,11
7396,2010-11-05T04,39.11,32.6,10.0,0.77,0.0,1007.57,6.66,289.0,,clear-night,Clear,2010,11
7397,2010-11-05T05,39.05,33.17,10.0,0.79,0.0,1007.73,7.5,289.0,,clear-night,Clear,2010,11
7398,2010-11-05T06,39.0,33.25,10.0,0.8,0.0,1008.06,8.47,291.0,,clear-night,Clear,2010,11
7399,2010-11-05T07,38.22,33.06,9.93,0.81,0.0,1008.74,7.33,290.0,,clear-night,Clear,2010,11
7400,2010-11-05T08,38.88,33.09,9.93,0.79,0.21,1009.64,8.95,291.0,,clear-night,Clear,2010,11
7401,2010-11-05T09,40.92,34.1,10.0,0.76,0.24,1010.76,8.56,306.0,,clear-day,Clear,2010,11
7402,2010-11-05T10,44.2,34.86,10.0,0.69,0.04,1011.54,12.9,313.0,,clear-day,Clear,2010,11
7403,2010-11-05T11,46.32,34.43,10.0,0.63,0.69,1012.15,14.02,309.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7404,2010-11-05T12,48.7,34.73,10.0,0.58,0.76,1012.75,11.73,316.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7405,2010-11-05T13,48.77,34.01,9.93,0.57,0.8,1012.95,13.21,302.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7406,2010-11-05T14,48.24,33.28,9.81,0.56,0.71,1012.52,9.09,289.0,,partly-cloudy-day,Mostly Cloudy,2010,11
7407,2010-11-05T15,46.4,35.86,9.42,0.67,0.66,1012.79,8.34,329.0,rain,rain,Drizzle,2010,11
7408,2010-11-05T16,46.48,36.52,10.0,0.68,0.71,1013.13,10.43,290.0,rain,rain,Drizzle,2010,11
7409,2010-11-05T17,47.53,33.88,9.89,0.59,0.37,1013.79,12.22,298.0,rain,partly-cloudy-day,Partly Cloudy,2010,11
7410,2010-11-05T18,43.67,36.57,9.79,0.76,0.63,1014.69,6.38,303.0,rain,partly-cloudy-day,Mostly Cloudy,2010,11
7411,2010-11-05T19,42.4,35.96,10.0,0.78,0.25,1015.24,5.83,277.0,,partly-cloudy-night,Partly Cloudy,2010,11
7412,2010-11-05T20,41.46,25.88,10.0,0.54,0.0,1027.8,6.38,338.0,,clear-night,Clear,2010,11
7413,2010-11-05T21,41.97,34.55,10.0,0.75,0.35,1016.99,10.81,311.0,,partly-cloudy-night,Partly Cloudy,2010,11
7414,2010-11-05T22,41.07,35.1,9.97,0.79,0.31,1018.07,7.98,327.0,,partly-cloudy-night,Partly Cloudy,2010,11
7415,2010-11-05T23,40.65,34.46,10.0,0.78,0.3,1018.86,6.25,324.0,,partly-cloudy-night,Partly Cloudy,2010,11
7416,2010-11-06T00,38.84,34.21,9.85,0.83,0.01,1018.95,6.5,313.0,,clear-night,Clear,2010,11
7417,2010-11-06T01,36.93,33.18,9.77,0.86,0.0,1019.06,5.78,292.0,,clear-night,Clear,2010,11
7418,2010-11-06T02,36.74,33.98,9.76,0.9,0.01,1019.54,4.91,273.0,,clear-night,Clear,2010,11
7419,2010-11-06T03,35.89,33.12,9.66,0.9,0.0,1019.84,6.51,290.0,,clear-night,Clear,2010,11
7420,2010-11-06T04,35.47,32.78,9.45,0.9,0.01,1020.01,5.66,298.0,,clear-night,Clear,2010,11
7421,2010-11-06T05,34.81,32.17,9.54,0.9,0.05,1020.33,5.78,281.0,,clear-night,Clear,2010,11
7422,2010-11-06T06,34.02,31.94,9.5,0.92,0.26,1021.0,5.79,289.0,,partly-cloudy-night,Partly Cloudy,2010,11
7423,2010-11-06T07,33.9,31.19,9.47,0.9,0.01,1021.72,6.33,289.0,,clear-night,Clear,2010,11
7424,2010-11-06T08,33.88,31.2,8.75,0.9,0.03,1022.53,8.01,291.0,,clear-night,Clear,2010,11
7425,2010-11-06T09,36.04,32.28,9.6,0.86,0.01,1023.61,6.47,300.0,,clear-day,Clear,2010,11
7426,2010-11-06T10,40.52,33.99,10.0,0.77,0.22,1024.41,11.1,327.0,,clear-day,Clear,2010,11
7427,2010-11-06T11,43.04,33.01,10.0,0.67,0.3,1024.83,10.16,345.0,,partly-cloudy-day,Partly Cloudy,2010,11
7428,2010-11-06T12,44.89,28.67,10.0,0.53,0.32,1025.25,12.0,335.0,,partly-cloudy-day,Partly Cloudy,2010,11
7429,2010-11-06T13,46.27,27.35,10.0,0.47,0.26,1025.56,11.61,337.0,,partly-cloudy-day,Partly Cloudy,2010,11
7430,2010-11-06T14,48.04,24.89,10.0,0.4,0.27,1025.26,8.48,327.0,,partly-cloudy-day,Partly Cloudy,2010,11
7431,2010-11-06T15,49.62,23.17,10.0,0.35,0.23,1024.86,10.53,339.0,,clear-day,Clear,2010,11
7432,2010-11-06T16,49.17,21.89,10.0,0.34,0.24,1025.26,9.46,349.0,rain,clear-day,Clear,2010,11
7433,2010-11-06T17,48.99,23.08,10.0,0.36,0.23,1025.41,14.11,339.0,,clear-day,Clear,2010,11
7434,2010-11-06T18,47.04,23.02,10.0,0.38,0.0,1025.96,11.65,331.0,,clear-day,Clear,2010,11
7435,2010-11-06T19,43.7,23.97,10.0,0.45,0.0,1026.96,8.24,338.0,,clear-night,Clear,2010,11
7436,2010-11-06T20,48.2,28.44,10.0,0.46,0.0,1026.17,4.89,307.0,,clear-night,Clear,2010,11
7437,2010-11-06T21,39.49,25.92,10.0,0.58,0.0,1028.32,5.76,338.0,,clear-night,Clear,2010,11
7438,2010-11-06T22,38.15,26.55,10.0,0.63,0.0,1028.87,6.55,339.0,,clear-night,Clear,2010,11
7439,2010-11-06T23,36.81,25.95,9.97,0.64,0.0,1029.12,6.51,348.0,,clear-night,Clear,2010,11
7440,2010-11-07T00,35.31,26.44,9.91,0.7,0.0,1029.67,5.41,312.0,,clear-night,Clear,2010,11
7441,2010-11-07T01,34.26,26.34,9.89,0.72,0.0,1029.8,4.74,321.0,,clear-night,Clear,2010,11
7442,2010-11-07T02,33.27,26.96,9.68,0.77,0.0,1029.83,4.98,322.0,,clear-night,Clear,2010,11
7443,2010-11-07T03,33.02,26.42,9.75,0.76,0.0,1029.92,6.69,341.0,,clear-night,Clear,2010,11
7444,2010-11-07T04,32.07,26.39,9.67,0.79,0.0,1029.62,5.46,343.0,,clear-night,Clear,2010,11
7445,2010-11-07T05,31.29,26.36,9.6,0.82,0.0,1029.73,5.62,328.0,,clear-night,Clear,2010,11
7446,2010-11-07T06,30.98,26.11,9.57,0.82,0.0,1029.75,3.01,332.0,,clear-night,Clear,2010,11
7447,2010-11-07T07,31.0,26.05,9.49,0.82,0.0,1030.24,4.86,341.0,,clear-night,Clear,2010,11
7448,2010-11-07T08,30.29,26.01,9.46,0.84,0.0,1030.77,4.9,1.0,,clear-night,Clear,2010,11
7449,2010-11-07T09,33.46,27.5,9.63,0.78,0.0,1031.5,6.43,332.0,,clear-day,Clear,2010,11
7450,2010-11-07T10,38.96,29.21,9.94,0.68,0.0,1032.1,5.19,315.0,,clear-day,Clear,2010,11
7451,2010-11-07T11,44.89,26.7,10.0,0.49,0.0,1031.6,5.47,60.0,,clear-day,Clear,2010,11
7452,2010-11-07T12,48.02,25.27,10.0,0.41,0.0,1031.1,2.51,330.0,,clear-day,Clear,2010,11
7453,2010-11-07T13,50.39,25.72,10.0,0.38,0.0,1030.22,3.78,324.0,,clear-day,Clear,2010,11
7454,2010-11-07T14,53.31,24.69,10.0,0.33,0.0,1028.76,4.78,351.0,,clear-day,Clear,2010,11
7455,2010-11-07T15,55.34,24.36,10.0,0.3,0.0,1027.65,8.03,308.0,,clear-day,Clear,2010,11
7456,2010-11-07T16,57.07,23.88,10.0,0.28,0.0,1027.23,4.81,327.0,,clear-day,Clear,2010,11
7457,2010-11-07T17,57.21,22.38,10.0,0.26,0.0,1026.64,5.5,335.0,,clear-day,Clear,2010,11
7458,2010-11-07T18,55.76,24.04,10.0,0.29,0.0,1026.22,5.58,292.0,,clear-day,Clear,2010,11
7459,2010-11-07T19,51.03,26.25,10.0,0.38,0.0,1026.07,5.63,317.0,,clear-night,Clear,2010,11
7460,2010-11-07T20,56.59,32.77,10.0,0.4,0.2,1018.34,5.62,289.0,,clear-night,Clear,2010,11
7461,2010-11-07T21,46.74,28.17,10.0,0.48,0.0,1025.97,7.62,319.0,,clear-night,Clear,2010,11
7462,2010-11-07T22,44.23,28.51,10.0,0.54,0.0,1025.56,2.88,268.0,,clear-night,Clear,2010,11
7463,2010-11-07T23,42.53,29.61,9.97,0.6,0.0,1024.99,3.03,269.0,,clear-night,Clear,2010,11
7464,2010-11-08T00,39.62,29.44,9.93,0.67,0.0,1024.06,3.07,255.0,,clear-night,Clear,2010,11
7465,2010-11-08T01,39.51,29.29,9.93,0.67,0.0,1023.37,5.73,298.0,,clear-night,Clear,2010,11
7466,2010-11-08T02,38.77,29.01,9.93,0.68,0.0,1022.85,5.63,319.0,,clear-night,Clear,2010,11
7467,2010-11-08T03,38.27,29.16,9.93,0.69,0.0,1022.21,5.41,308.0,,clear-night,Clear,2010,11
7468,2010-11-08T04,37.86,28.69,9.93,0.69,0.0,1021.81,9.33,317.0,,clear-night,Clear,2010,11
7469,2010-11-08T05,38.77,28.77,9.93,0.67,0.0,1021.91,8.04,307.0,,clear-night,Clear,2010,11
7470,2010-11-08T06,38.97,28.13,9.92,0.65,0.0,1021.98,6.77,293.0,,clear-night,Clear,2010,11
7471,2010-11-08T07,38.69,28.81,9.9,0.67,0.0,1022.21,7.32,289.0,,clear-night,Clear,2010,11
7472,2010-11-08T08,41.45,29.24,10.0,0.62,0.0,1022.5,9.98,298.0,,clear-day,Clear,2010,11
7473,2010-11-08T09,46.67,30.52,10.0,0.53,0.01,1022.6,8.6,307.0,,clear-day,Clear,2010,11
7474,2010-11-08T10,53.91,29.35,10.0,0.39,0.01,1022.18,9.68,317.0,,clear-day,Clear,2010,11
7475,2010-11-08T11,59.66,29.04,10.0,0.31,0.01,1021.87,11.28,319.0,,clear-day,Clear,2010,11
7476,2010-11-08T12,64.28,23.47,10.0,0.21,0.01,1020.94,18.46,335.0,,clear-day,Clear,2010,11
7477,2010-11-08T13,67.02,25.62,10.0,0.21,0.0,1019.82,11.39,318.0,,clear-day,Clear,2010,11
7478,2010-11-08T14,68.41,25.68,10.0,0.2,0.21,1018.91,12.13,318.0,,clear-day,Clear,2010,11
7479,2010-11-08T15,69.29,25.6,10.0,0.19,0.2,1018.38,10.69,332.0,,clear-day,Clear,2010,11
7480,2010-11-08T16,68.35,26.97,10.0,0.21,0.2,1017.97,11.29,300.0,,clear-day,Clear,2010,11
7481,2010-11-08T17,65.91,29.45,10.0,0.25,0.21,1017.78,7.92,306.0,,clear-day,Clear,2010,11
7482,2010-11-08T18,59.75,31.28,10.0,0.34,0.21,1018.08,5.48,287.0,,clear-night,Clear,2010,11
7483,2010-11-08T19,59.07,37.25,10.0,0.44,0.0,1016.76,4.73,328.0,,clear-night,Clear,2010,11
7484,2010-11-08T20,54.06,33.72,10.0,0.46,0.0,1018.07,6.82,289.0,,clear-night,Clear,2010,11
7485,2010-11-08T21,51.74,34.58,10.0,0.52,0.0,1018.24,6.67,298.0,,clear-night,Clear,2010,11
7486,2010-11-08T22,50.07,34.91,10.0,0.56,0.0,1017.86,10.38,308.0,,clear-night,Clear,2010,11
7487,2010-11-08T23,48.75,34.83,10.0,0.58,0.0,1017.69,9.02,317.0,,clear-night,Clear,2010,11
7488,2010-11-09T00,47.88,34.85,10.0,0.6,0.0,1017.39,7.6,318.0,,clear-night,Clear,2010,11
7489,2010-11-09T01,46.94,34.92,10.0,0.63,0.0,1017.1,6.63,319.0,,clear-night,Clear,2010,11
7490,2010-11-09T02,45.27,34.47,10.0,0.66,0.0,1016.91,8.49,309.0,,clear-night,Clear,2010,11
7491,2010-11-09T03,45.89,34.5,10.0,0.64,0.0,1016.72,10.49,310.0,,clear-night,Clear,2010,11
7492,2010-11-09T04,45.29,34.17,9.98,0.65,0.0,1016.71,10.0,309.0,,clear-night,Clear,2010,11
7493,2010-11-09T05,43.57,34.25,9.97,0.69,0.0,1016.93,11.53,310.0,,clear-night,Clear,2010,11
7494,2010-11-09T06,45.18,34.23,9.97,0.65,0.0,1017.6,10.11,319.0,,clear-night,Clear,2010,11
7495,2010-11-09T07,44.83,34.18,9.95,0.66,0.0,1018.01,11.32,318.0,,clear-night,Clear,2010,11
7496,2010-11-09T08,47.95,35.49,10.0,0.62,0.0,1018.57,7.25,319.0,,clear-day,Clear,2010,11
7497,2010-11-09T09,53.97,36.41,10.0,0.51,0.0,1018.81,9.95,321.0,rain,clear-day,Clear,2010,11
7498,2010-11-09T10,61.25,37.04,10.0,0.4,0.0,1018.96,12.03,333.0,,clear-day,Clear,2010,11
7499,2010-11-09T11,66.77,36.78,10.0,0.33,0.21,1018.77,10.03,340.0,,clear-day,Clear,2010,11
7500,2010-11-09T12,69.97,36.14,10.0,0.29,0.21,1018.22,9.4,345.0,,clear-day,Clear,2010,11
7501,2010-11-09T13,72.02,35.3,9.93,0.26,0.21,1017.14,8.21,338.0,,clear-day,Clear,2010,11
7502,2010-11-09T14,73.17,34.97,9.93,0.25,0.21,1016.5,8.57,306.0,,clear-day,Clear,2010,11
7503,2010-11-09T15,73.49,34.66,10.0,0.24,0.22,1016.12,9.07,325.0,,clear-day,Clear,2010,11
7504,2010-11-09T16,73.18,34.17,10.0,0.24,0.22,1016.09,8.3,318.0,,clear-day,Clear,2010,11
7505,2010-11-09T17,69.96,34.73,10.0,0.27,0.21,1016.23,7.61,315.0,,clear-day,Clear,2010,11
7506,2010-11-09T18,64.09,35.85,9.99,0.35,0.01,1016.53,8.38,317.0,,clear-night,Clear,2010,11
7507,2010-11-09T19,60.45,40.96,10.0,0.49,0.22,1020.58,1.39,40.0,,clear-night,Clear,2010,11
7508,2010-11-09T20,56.27,38.24,10.0,0.51,0.0,1017.03,6.14,309.0,,clear-night,Clear,2010,11
7509,2010-11-09T21,55.32,38.24,10.0,0.52,0.0,1016.68,5.68,301.0,,clear-night,Clear,2010,11
7510,2010-11-09T22,52.48,38.47,10.0,0.59,0.0,1016.85,2.77,326.0,,clear-night,Clear,2010,11
7511,2010-11-09T23,50.54,38.56,10.0,0.63,0.0,1017.01,5.11,336.0,,clear-night,Clear,2010,11
7512,2010-11-10T00,50.17,38.55,10.0,0.64,0.0,1016.97,5.33,279.0,,clear-night,Clear,2010,11
7513,2010-11-10T01,48.99,38.38,10.0,0.67,0.0,1016.97,5.72,301.0,,clear-night,Clear,2010,11
7514,2010-11-10T02,47.23,38.33,10.0,0.71,0.0,1016.99,7.64,311.0,,clear-night,Clear,2010,11
7515,2010-11-10T03,46.1,38.07,10.0,0.73,0.0,1017.28,7.79,321.0,,clear-night,Clear,2010,11
7516,2010-11-10T04,45.68,37.71,10.0,0.74,0.0,1017.42,7.96,323.0,,clear-night,Clear,2010,11
7517,2010-11-10T05,45.41,37.71,10.0,0.74,0.0,1017.73,7.85,321.0,,clear-night,Clear,2010,11
