,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
30,2010-01-02T06,25.15,14.89,10.0,0.65,0.0,1023.27,12.5,317.0,,clear-night,Clear,2010,01
31,2010-01-02T07,24.24,15.03,10.0,0.67,0.0,1023.79,8.62,309.0,,clear-night,Clear,2010,01
32,2010-01-02T08,24.05,14.77,10.0,0.67,0.25,1024.16,13.01,319.0,,partly-cloudy-day,Partly Cloudy,2010,01
33,2010-01-02T09,24.43,13.99,10.0,0.64,0.31,1024.83,17.48,321.0,,partly-cloudy-day,Partly Cloudy,2010,01
34,2010-01-02T10,26.38,13.9,10.0,0.59,0.28,1025.25,15.66,335.0,,partly-cloudy-day,Partly Cloudy,2010,01
35,2010-01-02T11,28.32,13.95,10.0,0.54,0.24,1025.84,13.81,320.0,,clear-day,Clear,2010,01
36,2010-01-02T12,30.05,13.22,10.0,0.49,0.23,1025.39,18.68,329.0,,clear-day,Clear,2010,01
37,2010-01-02T13,31.14,13.93,10.0,0.48,0.0,1024.67,13.88,313.0,,clear-day,Clear,2010,01
38,2010-01-02T14,32.27,13.64,10.0,0.46,0.0,1024.14,15.05,321.0,,clear-day,Clear,2010,01
39,2010-01-02T15,33.13,11.15,10.0,0.39,0.0,1024.03,14.36,335.0,,clear-day,Clear,2010,01
40,2010-01-02T16,32.32,10.3,10.0,0.39,0.0,1023.8,12.91,322.0,,clear-day,Clear,2010,01
41,2010-01-02T17,31.14,9.54,10.0,0.4,0.0,1024.09,10.93,320.0,,clear-day,Clear,2010,01
42,2010-01-02T18,28.45,9.3,10.0,0.44,0.0,1024.24,10.5,320.0,,clear-night,Clear,2010,01
43,2010-01-02T19,27.95,2.04,10.0,0.32,0.0,1022.5,12.3,327.0,,clear-night,Clear,2010,01
44,2010-01-02T20,27.03,10.6,10.0,0.49,0.0,1025.44,11.5,328.0,,clear-night,Clear,2010,01
45,2010-01-02T21,26.0,9.9,10.0,0.5,0.0,1024.72,13.38,338.0,,clear-night,Clear,2010,01
46,2010-01-02T22,24.96,9.29,10.0,0.51,0.21,1024.9,10.19,329.0,,clear-night,Clear,2010,01
47,2010-01-02T23,24.0,9.37,10.0,0.53,0.21,1024.97,12.54,330.0,,clear-night,Clear,2010,01
48,2010-01-03T00,23.06,9.44,10.0,0.55,0.52,1024.94,13.57,339.0,,partly-cloudy-night,Partly Cloudy,2010,01
49,2010-01-03T01,22.04,10.06,10.0,0.59,0.22,1024.29,9.23,327.0,,clear-night,Clear,2010,01
50,2010-01-03T02,21.07,10.16,10.0,0.62,0.0,1023.68,10.14,329.0,,clear-night,Clear,2010,01
51,2010-01-03T03,20.08,9.46,10.0,0.63,0.0,1023.96,11.92,327.0,,clear-night,Clear,2010,01
52,2010-01-03T04,19.25,9.23,10.0,0.64,0.0,1023.82,8.86,327.0,,clear-night,Clear,2010,01
53,2010-01-03T05,19.07,9.16,10.0,0.65,0.0,1023.53,9.12,311.0,,clear-night,Clear,2010,01
54,2010-01-03T06,18.4,9.19,10.0,0.67,0.3,1023.54,12.17,319.0,,partly-cloudy-night,Partly Cloudy,2010,01
55,2010-01-03T07,18.31,9.12,10.0,0.67,0.32,1023.34,9.91,326.0,,partly-cloudy-night,Partly Cloudy,2010,01
56,2010-01-03T08,19.27,9.08,10.0,0.64,0.68,1024.0,9.72,317.0,,partly-cloudy-day,Mostly Cloudy,2010,01
57,2010-01-03T09,21.21,9.13,10.0,0.59,0.61,1024.06,14.42,311.0,,partly-cloudy-day,Mostly Cloudy,2010,01
58,2010-01-03T10,23.21,8.16,10.0,0.52,0.59,1024.7,13.94,311.0,,partly-cloudy-day,Partly Cloudy,2010,01
59,2010-01-03T11,25.29,7.23,10.0,0.46,0.61,1024.69,12.64,325.0,,partly-cloudy-day,Mostly Cloudy,2010,01
60,2010-01-03T12,28.38,5.45,10.0,0.37,0.58,1023.55,11.94,318.0,,partly-cloudy-day,Partly Cloudy,2010,01
61,2010-01-03T13,30.99,3.71,10.0,0.31,0.55,1022.44,14.15,310.0,,partly-cloudy-day,Partly Cloudy,2010,01
62,2010-01-03T14,32.22,2.98,10.0,0.28,0.26,1021.52,13.97,317.0,,partly-cloudy-day,Partly Cloudy,2010,01
63,2010-01-03T15,33.22,3.3,10.0,0.28,0.22,1021.1,13.65,327.0,,clear-day,Clear,2010,01
64,2010-01-03T16,33.21,0.61,10.0,0.24,0.21,1021.31,15.6,321.0,,clear-day,Clear,2010,01
65,2010-01-03T17,31.93,2.67,10.0,0.28,0.0,1021.54,15.11,302.0,,clear-day,Clear,2010,01
66,2010-01-03T18,29.2,1.86,10.0,0.3,0.0,1022.02,11.92,320.0,,clear-night,Clear,2010,01
67,2010-01-03T19,27.1,12.39,10.0,0.53,0.28,1021.35,14.19,327.0,,partly-cloudy-night,Partly Cloudy,2010,01
68,2010-01-03T20,26.88,2.32,10.0,0.34,0.0,1022.14,12.62,328.0,,clear-night,Clear,2010,01
69,2010-01-03T21,25.79,2.74,10.0,0.36,0.0,1021.89,17.19,338.0,,clear-night,Clear,2010,01
70,2010-01-03T22,24.12,4.13,10.0,0.42,0.0,1021.61,13.56,330.0,,clear-night,Clear,2010,01
71,2010-01-03T23,23.29,5.73,10.0,0.46,0.0,1021.84,13.26,329.0,,clear-night,Clear,2010,01
72,2010-01-04T00,22.22,6.02,10.0,0.49,0.0,1021.47,14.22,320.0,,clear-night,Clear,2010,01
73,2010-01-04T01,21.18,7.07,10.0,0.54,0.0,1021.12,14.74,319.0,,clear-night,Clear,2010,01
74,2010-01-04T02,20.24,7.1,10.0,0.56,0.0,1021.28,16.41,320.0,,clear-night,Clear,2010,01
75,2010-01-04T03,19.97,7.13,10.0,0.57,0.0,1021.29,13.53,319.0,,clear-night,Clear,2010,01
76,2010-01-04T04,19.09,8.18,10.0,0.62,0.0,1021.02,12.61,319.0,,clear-night,Clear,2010,01
77,2010-01-04T05,19.03,8.23,10.0,0.62,0.0,1020.74,11.47,320.0,,clear-night,Clear,2010,01
78,2010-01-04T06,18.19,8.07,10.0,0.64,0.0,1020.87,13.25,319.0,,clear-night,Clear,2010,01
79,2010-01-04T07,18.06,8.98,10.0,0.67,0.01,1021.46,12.13,318.0,,clear-night,Clear,2010,01
80,2010-01-04T08,18.09,9.07,10.0,0.67,0.24,1022.11,12.21,318.0,,clear-day,Clear,2010,01
81,2010-01-04T09,19.36,9.26,10.0,0.64,0.23,1022.25,17.23,318.0,,clear-day,Clear,2010,01
82,2010-01-04T10,22.52,10.13,10.0,0.58,0.24,1022.45,15.19,319.0,,clear-day,Clear,2010,01
83,2010-01-04T11,26.24,10.2,10.0,0.5,0.29,1022.4,13.98,319.0,,partly-cloudy-day,Partly Cloudy,2010,01
84,2010-01-04T12,28.41,10.97,10.0,0.47,0.61,1021.67,14.2,325.0,,partly-cloudy-day,Mostly Cloudy,2010,01
85,2010-01-04T13,29.06,11.22,10.0,0.47,0.65,1020.76,14.81,300.0,,partly-cloudy-day,Mostly Cloudy,2010,01
86,2010-01-04T14,30.48,11.31,10.0,0.44,0.7,1020.09,15.34,300.0,,partly-cloudy-day,Mostly Cloudy,2010,01
87,2010-01-04T15,30.52,11.95,10.0,0.45,0.72,1020.04,15.11,310.0,,partly-cloudy-day,Mostly Cloudy,2010,01
88,2010-01-04T16,30.3,13.04,10.0,0.48,0.7,1020.05,14.01,311.0,,partly-cloudy-day,Mostly Cloudy,2010,01
89,2010-01-04T17,29.9,13.0,10.0,0.49,0.65,1020.3,13.58,324.0,,partly-cloudy-day,Mostly Cloudy,2010,01
90,2010-01-04T18,28.68,12.92,10.0,0.51,0.64,1020.56,14.07,319.0,,partly-cloudy-night,Mostly Cloudy,2010,01
91,2010-01-04T19,28.92,7.47,10.0,0.4,0.01,1022.69,9.95,296.0,,clear-night,Clear,2010,01
92,2010-01-04T20,26.16,13.06,10.0,0.57,0.28,1021.89,13.59,326.0,,partly-cloudy-night,Partly Cloudy,2010,01
93,2010-01-04T21,25.08,13.17,10.0,0.6,0.24,1022.21,13.94,320.0,,clear-night,Clear,2010,01
94,2010-01-04T22,24.03,12.27,10.0,0.6,0.01,1022.13,17.27,320.0,,clear-night,Clear,2010,01
95,2010-01-04T23,22.96,12.28,10.0,0.63,0.0,1022.14,13.49,326.0,,clear-night,Clear,2010,01
96,2010-01-05T00,22.21,12.29,10.0,0.65,0.0,1022.15,10.4,317.0,,clear-night,Clear,2010,01
97,2010-01-05T01,21.22,12.33,10.0,0.68,0.0,1021.99,12.5,318.0,,clear-night,Clear,2010,01
98,2010-01-05T02,21.07,12.05,10.0,0.68,0.0,1021.71,13.12,318.0,,clear-night,Clear,2010,01
99,2010-01-05T03,20.15,12.12,10.0,0.7,0.0,1022.31,10.34,317.0,,clear-night,Clear,2010,01
100,2010-01-05T04,19.34,12.06,10.0,0.73,0.0,1022.22,8.94,300.0,,clear-night,Clear,2010,01
101,2010-01-05T05,19.15,11.89,10.0,0.73,0.0,1022.18,12.29,308.0,,clear-night,Clear,2010,01
102,2010-01-05T06,18.25,11.19,10.0,0.73,0.0,1022.72,11.75,307.0,,clear-night,Clear,2010,01
103,2010-01-05T07,18.11,11.0,10.0,0.73,0.0,1023.09,9.33,307.0,,clear-night,Clear,2010,01
104,2010-01-05T08,17.4,10.01,10.0,0.72,0.21,1023.58,9.39,306.0,,clear-day,Clear,2010,01
105,2010-01-05T09,19.35,10.79,10.0,0.69,0.21,1023.92,10.39,308.0,,clear-day,Clear,2010,01
106,2010-01-05T10,22.24,10.09,10.0,0.59,0.21,1024.7,13.53,323.0,,clear-day,Clear,2010,01
107,2010-01-05T11,25.15,9.21,10.0,0.5,0.22,1024.57,11.35,322.0,,clear-day,Clear,2010,01
108,2010-01-05T12,28.11,9.1,10.0,0.44,0.23,1023.88,10.22,296.0,,clear-day,Clear,2010,01
109,2010-01-05T13,30.29,7.32,10.0,0.37,0.23,1022.67,12.96,299.0,,clear-day,Clear,2010,01
110,2010-01-05T14,32.27,7.99,10.0,0.35,0.01,1022.0,12.78,307.0,,clear-day,Clear,2010,01
111,2010-01-05T15,33.26,7.95,10.0,0.34,0.01,1021.53,10.87,306.0,,clear-day,Clear,2010,01
112,2010-01-05T16,33.39,8.9,10.0,0.35,0.0,1021.71,12.96,306.0,,clear-day,Clear,2010,01
113,2010-01-05T17,32.33,8.45,10.0,0.36,0.22,1021.98,11.75,305.0,,clear-day,Clear,2010,01
114,2010-01-05T18,30.22,7.93,10.0,0.38,0.01,1022.41,12.12,290.0,,clear-night,Clear,2010,01
115,2010-01-05T19,31.03,11.7,10.0,0.44,0.23,1022.7,7.54,308.0,,clear-night,Clear,2010,01
116,2010-01-05T20,27.97,6.63,10.0,0.4,0.01,1023.08,12.28,298.0,,clear-night,Clear,2010,01
117,2010-01-05T21,27.05,7.24,10.0,0.42,0.22,1023.28,15.21,300.0,,clear-night,Clear,2010,01
118,2010-01-05T22,25.3,8.14,10.0,0.47,0.22,1023.21,14.23,309.0,,clear-night,Clear,2010,01
119,2010-01-05T23,24.38,8.11,10.0,0.49,0.22,1023.09,11.66,310.0,,clear-night,Clear,2010,01
120,2010-01-06T00,24.03,8.03,10.0,0.5,0.0,1023.26,11.8,318.0,,clear-night,Clear,2010,01
121,2010-01-06T01,23.05,8.04,10.0,0.52,0.0,1023.15,11.19,309.0,,clear-night,Clear,2010,01
122,2010-01-06T02,21.98,7.96,10.0,0.54,0.0,1022.78,12.97,318.0,,clear-night,Clear,2010,01
123,2010-01-06T03,21.85,7.42,10.0,0.53,0.0,1022.7,13.3,328.0,,clear-night,Clear,2010,01
124,2010-01-06T04,21.05,7.2,10.0,0.54,0.0,1023.04,12.08,310.0,,clear-night,Clear,2010,01
125,2010-01-06T05,19.99,6.63,10.0,0.55,0.0,1022.76,10.34,318.0,,clear-night,Clear,2010,01
126,2010-01-06T06,19.1,7.19,10.0,0.59,0.0,1023.06,12.27,309.0,,clear-night,Clear,2010,01
127,2010-01-06T07,19.01,6.45,10.0,0.57,0.0,1023.5,10.24,318.0,,clear-night,Clear,2010,01
128,2010-01-06T08,19.02,6.48,10.0,0.57,0.0,1024.09,11.45,318.0,,clear-day,Clear,2010,01
129,2010-01-06T09,21.09,7.34,10.0,0.55,0.0,1024.31,16.42,319.0,,clear-day,Clear,2010,01
130,2010-01-06T10,24.31,8.57,10.0,0.5,0.0,1024.64,15.32,318.0,,clear-day,Clear,2010,01
131,2010-01-06T11,28.22,10.34,10.0,0.46,0.21,1024.65,12.63,316.0,,clear-day,Clear,2010,01
132,2010-01-06T12,31.78,12.16,10.0,0.44,0.0,1024.37,11.25,317.0,,clear-day,Clear,2010,01
133,2010-01-06T13,33.94,12.42,10.0,0.4,0.0,1023.61,13.12,323.0,,clear-day,Clear,2010,01
134,2010-01-06T14,36.25,12.52,10.0,0.37,0.21,1022.23,12.86,309.0,,clear-day,Clear,2010,01
135,2010-01-06T15,37.23,12.2,10.0,0.35,0.23,1021.93,13.74,324.0,,clear-day,Clear,2010,01
136,2010-01-06T16,37.31,12.26,10.0,0.35,0.23,1022.1,11.82,309.0,,clear-day,Clear,2010,01
137,2010-01-06T17,36.25,11.58,10.0,0.36,0.22,1022.13,11.78,302.0,,clear-day,Clear,2010,01
138,2010-01-06T18,33.04,12.22,10.0,0.42,0.22,1022.53,6.01,291.0,,clear-night,Clear,2010,01
139,2010-01-06T19,34.01,28.29,6.26,0.79,1.0,1017.99,4.34,302.0,rain,cloudy,Overcast,2010,01
140,2010-01-06T20,29.94,11.59,10.0,0.46,0.23,1023.47,8.18,297.0,,clear-night,Clear,2010,01
141,2010-01-06T21,29.4,11.93,10.0,0.48,0.22,1023.69,8.32,298.0,,clear-night,Clear,2010,01
142,2010-01-06T22,28.02,11.77,10.0,0.5,0.23,1023.23,5.62,310.0,,clear-night,Clear,2010,01
143,2010-01-06T23,27.29,12.96,10.0,0.54,0.23,1022.87,6.09,308.0,,clear-night,Clear,2010,01
144,2010-01-07T00,26.68,12.19,10.0,0.54,0.22,1022.41,7.41,317.0,,clear-night,Clear,2010,01
145,2010-01-07T01,26.53,12.24,10.0,0.54,0.22,1022.43,7.22,296.0,,clear-night,Clear,2010,01
146,2010-01-07T02,26.34,12.27,10.0,0.55,0.0,1022.36,5.01,269.0,,clear-night,Clear,2010,01
147,2010-01-07T03,24.76,12.49,10.0,0.59,0.29,1022.52,5.91,287.0,,partly-cloudy-night,Partly Cloudy,2010,01
148,2010-01-07T04,25.18,12.53,10.0,0.58,0.35,1022.43,3.22,308.0,,partly-cloudy-night,Partly Cloudy,2010,01
149,2010-01-07T05,24.65,13.25,10.0,0.61,0.59,1021.47,5.74,338.0,,partly-cloudy-night,Partly Cloudy,2010,01
150,2010-01-07T06,23.87,13.79,10.0,0.65,0.58,1021.21,4.93,309.0,,partly-cloudy-night,Partly Cloudy,2010,01
151,2010-01-07T07,25.19,13.59,9.92,0.61,0.58,1021.67,2.92,284.0,,partly-cloudy-night,Partly Cloudy,2010,01
152,2010-01-07T08,25.41,14.2,9.94,0.62,0.61,1022.16,5.75,296.0,,partly-cloudy-day,Mostly Cloudy,2010,01
153,2010-01-07T09,28.74,14.41,10.0,0.54,0.3,1022.47,5.67,295.0,,partly-cloudy-day,Partly Cloudy,2010,01
154,2010-01-07T10,32.86,14.78,10.0,0.47,0.69,1022.58,5.31,296.0,,partly-cloudy-day,Mostly Cloudy,2010,01
155,2010-01-07T11,35.41,13.85,10.0,0.41,0.68,1022.36,4.69,295.0,,partly-cloudy-day,Mostly Cloudy,2010,01
156,2010-01-07T12,37.47,11.97,10.0,0.34,0.75,1021.24,5.17,283.0,,partly-cloudy-day,Mostly Cloudy,2010,01
157,2010-01-07T13,38.47,8.18,9.96,0.28,0.78,1020.22,5.15,269.0,,partly-cloudy-day,Mostly Cloudy,2010,01
158,2010-01-07T14,39.02,9.23,9.6,0.29,0.97,1019.42,2.95,278.0,,cloudy,Overcast,2010,01
159,2010-01-07T15,38.81,13.68,8.99,0.35,0.98,1019.17,6.42,260.0,,cloudy,Overcast,2010,01
160,2010-01-07T16,36.12,23.64,9.26,0.6,0.99,1018.76,6.94,221.0,,cloudy,Overcast,2010,01
161,2010-01-07T17,36.68,24.07,9.24,0.6,1.0,1018.53,8.12,200.0,rain,cloudy,Overcast,2010,01
162,2010-01-07T18,35.75,25.92,7.49,0.67,1.0,1017.97,3.47,210.0,rain,cloudy,Overcast,2010,01
163,2010-01-07T19,21.19,9.16,10.0,0.59,0.71,1024.58,12.28,327.0,,partly-cloudy-night,Mostly Cloudy,2010,01
164,2010-01-07T20,32.48,29.52,5.22,0.89,1.0,1018.46,6.58,266.0,snow,snow,Light Snow,2010,01
165,2010-01-07T21,32.11,29.94,1.95,0.92,1.0,1018.42,6.51,252.0,snow,snow,Light Snow,2010,01
166,2010-01-07T22,32.03,29.83,2.4,0.91,1.0,1018.07,7.35,256.0,snow,snow,Snow,2010,01
167,2010-01-07T23,31.94,28.22,9.51,0.86,1.0,1018.26,10.24,291.0,snow,cloudy,Overcast,2010,01
168,2010-01-08T00,30.23,26.33,9.38,0.85,1.0,1018.07,12.29,306.0,,cloudy,Overcast,2010,01
169,2010-01-08T01,29.07,22.3,10.0,0.75,0.94,1018.08,14.43,299.0,snow,cloudy,Overcast,2010,01
170,2010-01-08T02,25.62,18.31,10.0,0.73,0.7,1018.56,15.11,307.0,,partly-cloudy-night,Mostly Cloudy,2010,01
171,2010-01-08T03,23.58,16.17,10.0,0.73,0.66,1019.11,14.43,300.0,,partly-cloudy-night,Mostly Cloudy,2010,01
172,2010-01-08T04,22.16,14.13,10.0,0.71,0.83,1019.63,13.07,311.0,,partly-cloudy-night,Mostly Cloudy,2010,01
173,2010-01-08T05,20.32,12.76,10.0,0.72,0.28,1019.85,19.45,311.0,,wind,Breezy and Partly Cloudy,2010,01
174,2010-01-08T06,19.15,10.76,10.0,0.69,0.76,1020.39,18.67,310.0,,wind,Breezy and Mostly Cloudy,2010,01
175,2010-01-08T07,17.85,8.53,10.0,0.66,0.59,1021.06,14.02,319.0,,partly-cloudy-night,Partly Cloudy,2010,01
176,2010-01-08T08,16.29,6.38,10.0,0.64,0.26,1021.89,14.26,325.0,,partly-cloudy-day,Partly Cloudy,2010,01
177,2010-01-08T09,16.43,7.16,10.0,0.66,0.26,1022.38,17.6,325.0,,partly-cloudy-day,Partly Cloudy,2010,01
178,2010-01-08T10,18.84,8.23,10.0,0.63,0.59,1023.52,12.53,318.0,,partly-cloudy-day,Partly Cloudy,2010,01
179,2010-01-08T11,20.09,8.97,9.92,0.61,0.61,1024.05,12.66,303.0,,partly-cloudy-day,Mostly Cloudy,2010,01
180,2010-01-08T12,21.09,10.7,9.86,0.64,0.64,1024.37,16.93,319.0,,partly-cloudy-day,Mostly Cloudy,2010,01
181,2010-01-08T13,21.38,9.97,10.0,0.61,0.62,1023.67,16.68,318.0,,partly-cloudy-day,Mostly Cloudy,2010,01
182,2010-01-08T14,22.74,10.0,10.0,0.57,0.29,1022.98,15.17,318.0,,partly-cloudy-day,Partly Cloudy,2010,01
183,2010-01-08T15,24.24,9.72,10.0,0.53,0.6,1023.08,14.0,321.0,snow,partly-cloudy-day,Mostly Cloudy,2010,01
184,2010-01-08T16,24.28,9.75,10.0,0.53,0.57,1023.01,12.07,319.0,,partly-cloudy-day,Partly Cloudy,2010,01
185,2010-01-08T17,23.27,9.03,10.0,0.54,0.54,1023.41,14.46,333.0,,partly-cloudy-day,Partly Cloudy,2010,01
186,2010-01-08T18,22.08,9.16,10.0,0.57,0.73,1024.42,13.36,335.0,,partly-cloudy-night,Mostly Cloudy,2010,01
187,2010-01-08T19,26.43,12.28,10.0,0.55,0.02,1026.32,12.39,321.0,,clear-night,Clear,2010,01
188,2010-01-08T20,20.97,9.91,10.0,0.62,0.73,1024.96,13.45,330.0,,partly-cloudy-night,Mostly Cloudy,2010,01
189,2010-01-08T21,20.09,9.05,10.0,0.62,0.7,1025.23,13.42,328.0,,partly-cloudy-night,Mostly Cloudy,2010,01
190,2010-01-08T22,19.84,9.19,10.0,0.63,0.72,1025.46,11.57,328.0,,partly-cloudy-night,Mostly Cloudy,2010,01
191,2010-01-08T23,18.99,8.94,10.0,0.64,0.72,1025.5,12.26,339.0,,partly-cloudy-night,Mostly Cloudy,2010,01
192,2010-01-09T00,18.14,9.0,10.0,0.67,0.54,1025.64,10.08,338.0,,partly-cloudy-night,Partly Cloudy,2010,01
193,2010-01-09T01,17.32,8.95,10.0,0.69,0.54,1024.96,13.57,338.0,,partly-cloudy-night,Partly Cloudy,2010,01
194,2010-01-09T02,17.13,8.91,10.0,0.7,0.54,1024.84,14.15,330.0,,partly-cloudy-night,Partly Cloudy,2010,01
195,2010-01-09T03,16.12,8.17,10.0,0.7,0.71,1025.43,9.74,329.0,,partly-cloudy-night,Mostly Cloudy,2010,01
196,2010-01-09T04,15.23,8.06,10.0,0.73,0.71,1025.72,8.72,322.0,,partly-cloudy-night,Mostly Cloudy,2010,01
197,2010-01-09T05,14.22,7.31,10.0,0.73,0.22,1025.93,9.61,327.0,,clear-night,Clear,2010,01
198,2010-01-09T06,13.43,7.23,10.0,0.76,0.22,1026.15,10.02,319.0,,clear-night,Clear,2010,01
199,2010-01-09T07,13.13,7.18,10.0,0.77,0.22,1026.48,8.72,320.0,,clear-night,Clear,2010,01
200,2010-01-09T08,13.1,7.19,9.96,0.77,0.22,1027.27,9.55,328.0,,clear-day,Clear,2010,01
201,2010-01-09T09,15.56,8.25,9.96,0.72,0.22,1027.59,10.81,322.0,,clear-day,Clear,2010,01
202,2010-01-09T10,19.4,9.25,10.0,0.64,0.21,1027.93,8.04,340.0,,clear-day,Clear,2010,01
203,2010-01-09T11,22.58,11.0,10.0,0.6,0.21,1028.07,5.81,325.0,,clear-day,Clear,2010,01
204,2010-01-09T12,25.78,11.28,10.0,0.54,0.0,1027.46,8.32,311.0,,clear-day,Clear,2010,01
205,2010-01-09T13,28.47,11.24,10.0,0.48,0.0,1026.47,8.72,319.0,,clear-day,Clear,2010,01
206,2010-01-09T14,30.47,12.11,10.0,0.46,0.01,1025.67,7.89,316.0,,clear-day,Clear,2010,01
207,2010-01-09T15,31.56,13.02,10.0,0.46,0.0,1025.38,10.14,312.0,,clear-day,Clear,2010,01
208,2010-01-09T16,32.17,12.34,10.0,0.43,0.01,1025.21,14.04,334.0,,clear-day,Clear,2010,01
209,2010-01-09T17,30.28,13.18,10.0,0.48,0.02,1025.69,15.21,320.0,,clear-day,Clear,2010,01
210,2010-01-09T18,28.17,12.96,10.0,0.52,0.03,1026.01,11.66,330.0,,clear-night,Clear,2010,01
211,2010-01-09T19,28.16,12.13,10.0,0.5,0.0,1031.55,6.46,316.0,,clear-night,Clear,2010,01
212,2010-01-09T20,26.03,11.2,10.0,0.53,0.01,1026.71,11.11,338.0,,clear-night,Clear,2010,01
213,2010-01-09T21,24.43,11.24,10.0,0.57,0.0,1027.31,9.52,322.0,,clear-night,Clear,2010,01
214,2010-01-09T22,23.27,11.14,10.0,0.59,0.0,1027.71,10.35,329.0,,clear-night,Clear,2010,01
215,2010-01-09T23,23.02,11.98,10.0,0.62,0.02,1027.94,11.5,330.0,,clear-night,Clear,2010,01
216,2010-01-10T00,21.99,12.31,10.0,0.66,0.01,1028.21,8.65,329.0,,clear-night,Clear,2010,01
217,2010-01-10T01,21.1,13.01,10.0,0.7,0.0,1028.13,9.84,329.0,,clear-night,Clear,2010,01
218,2010-01-10T02,20.08,12.13,10.0,0.71,0.0,1028.22,11.9,329.0,,clear-night,Clear,2010,01
219,2010-01-10T03,19.28,12.03,10.0,0.73,0.0,1028.51,9.02,321.0,,clear-night,Clear,2010,01
220,2010-01-10T04,19.13,12.01,10.0,0.73,0.0,1028.52,8.97,321.0,,clear-night,Clear,2010,01
221,2010-01-10T05,18.28,11.92,10.0,0.76,0.0,1028.54,10.2,319.0,,clear-night,Clear,2010,01
