,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
8146,2010-12-06T10,31.14,15.93,10.0,0.53,0.51,1022.98,13.81,333.0,,partly-cloudy-day,Partly Cloudy,2010,12
8147,2010-12-06T11,33.25,16.03,10.0,0.49,0.22,1022.63,12.74,304.0,,clear-day,Clear,2010,12
8148,2010-12-06T12,35.99,15.48,10.0,0.43,0.22,1021.66,17.3,316.0,,clear-day,Clear,2010,12
8149,2010-12-06T13,38.0,13.26,10.0,0.36,0.23,1020.17,11.37,308.0,,clear-day,Clear,2010,12
8150,2010-12-06T14,39.02,13.63,10.0,0.35,0.23,1019.27,14.56,319.0,,clear-day,Clear,2010,12
8151,2010-12-06T15,39.86,14.13,10.0,0.34,0.21,1018.67,15.25,305.0,,clear-day,Clear,2010,12
8152,2010-12-06T16,38.17,14.77,10.0,0.38,0.22,1018.88,18.31,299.0,,clear-day,Clear,2010,12
8153,2010-12-06T17,36.79,14.55,10.0,0.4,0.22,1019.04,15.84,302.0,,clear-day,Clear,2010,12
8154,2010-12-06T18,33.5,13.9,10.0,0.44,0.21,1019.39,14.75,299.0,,clear-night,Clear,2010,12
8155,2010-12-06T19,32.4,13.13,10.0,0.44,0.2,1020.39,9.29,295.0,,clear-night,Clear,2010,12
8156,2010-12-06T20,30.94,12.95,10.0,0.47,0.0,1019.71,13.89,319.0,,clear-night,Clear,2010,12
8157,2010-12-06T21,29.81,11.15,10.0,0.45,0.0,1019.7,14.66,319.0,,clear-night,Clear,2010,12
8158,2010-12-06T22,28.91,11.29,10.0,0.47,0.0,1019.71,17.1,320.0,,clear-night,Clear,2010,12
8159,2010-12-06T23,27.87,11.34,10.0,0.49,0.0,1019.7,16.33,325.0,,clear-night,Clear,2010,12
8160,2010-12-07T00,27.14,12.44,10.0,0.53,0.0,1019.34,14.53,317.0,,clear-night,Clear,2010,12
8161,2010-12-07T01,26.25,13.06,10.0,0.57,0.0,1019.1,11.99,308.0,,clear-night,Clear,2010,12
8162,2010-12-07T02,26.13,13.99,10.0,0.6,0.0,1018.87,11.65,300.0,,clear-night,Clear,2010,12
8163,2010-12-07T03,25.89,14.15,10.0,0.61,0.0,1018.68,9.86,299.0,,clear-night,Clear,2010,12
8164,2010-12-07T04,24.9,14.08,10.0,0.63,0.0,1018.28,8.72,290.0,,clear-night,Clear,2010,12
8165,2010-12-07T05,24.36,14.12,10.0,0.64,0.02,1018.35,9.79,282.0,,clear-night,Clear,2010,12
8166,2010-12-07T06,24.24,14.29,10.0,0.65,0.01,1018.62,8.27,282.0,,clear-night,Clear,2010,12
8167,2010-12-07T07,23.43,14.35,10.0,0.68,0.0,1018.75,8.05,280.0,,clear-night,Clear,2010,12
8168,2010-12-07T08,24.31,15.32,10.0,0.68,0.01,1019.08,8.56,289.0,,clear-day,Clear,2010,12
8169,2010-12-07T09,27.24,16.31,10.0,0.63,0.01,1019.2,9.16,292.0,,clear-day,Clear,2010,12
8170,2010-12-07T10,30.57,16.03,10.0,0.54,0.25,1019.5,14.93,316.0,,partly-cloudy-day,Partly Cloudy,2010,12
8171,2010-12-07T11,32.84,15.66,10.0,0.49,0.22,1019.77,12.99,316.0,,clear-day,Clear,2010,12
8172,2010-12-07T12,34.9,14.48,10.0,0.43,0.0,1019.44,9.9,316.0,,clear-day,Clear,2010,12
8173,2010-12-07T13,37.64,14.43,10.0,0.38,0.0,1018.97,11.03,305.0,,clear-day,Clear,2010,12
8174,2010-12-07T14,38.81,13.03,10.0,0.34,0.0,1018.57,8.74,291.0,,clear-day,Clear,2010,12
8175,2010-12-07T15,39.66,12.54,10.0,0.32,0.0,1018.46,11.82,293.0,,clear-day,Clear,2010,12
8176,2010-12-07T16,39.6,11.61,10.0,0.31,0.2,1018.67,12.45,322.0,,clear-day,Clear,2010,12
8177,2010-12-07T17,37.5,12.37,10.0,0.35,0.21,1019.07,11.41,308.0,,clear-day,Clear,2010,12
8178,2010-12-07T18,33.83,12.76,10.0,0.41,0.21,1019.56,7.48,294.0,,clear-night,Clear,2010,12
8179,2010-12-07T19,32.05,12.94,9.89,0.45,0.91,1022.91,7.61,326.0,,partly-cloudy-night,Mostly Cloudy,2010,12
8180,2010-12-07T20,31.49,13.26,10.0,0.46,0.2,1020.52,7.91,312.0,,clear-night,Clear,2010,12
8181,2010-12-07T21,29.81,12.34,10.0,0.48,0.2,1020.62,8.01,313.0,,clear-night,Clear,2010,12
8182,2010-12-07T22,28.91,13.21,10.0,0.51,0.2,1020.92,8.92,321.0,,clear-night,Clear,2010,12
8183,2010-12-07T23,27.78,13.33,10.0,0.54,0.2,1021.33,11.12,337.0,,clear-night,Clear,2010,12
8184,2010-12-08T00,26.89,13.13,10.0,0.56,0.21,1021.14,11.78,338.0,,clear-night,Clear,2010,12
8185,2010-12-08T01,25.95,13.04,10.0,0.58,0.21,1021.3,8.72,337.0,,clear-night,Clear,2010,12
8186,2010-12-08T02,24.97,13.22,10.0,0.6,0.21,1021.53,7.68,311.0,,clear-night,Clear,2010,12
8187,2010-12-08T03,24.08,12.89,10.0,0.62,0.21,1021.39,9.25,329.0,,clear-night,Clear,2010,12
8188,2010-12-08T04,23.29,12.27,10.0,0.62,0.21,1021.22,9.26,331.0,,clear-night,Clear,2010,12
8189,2010-12-08T05,22.41,13.02,10.0,0.67,0.22,1020.86,6.48,324.0,,clear-night,Clear,2010,12
8190,2010-12-08T06,22.98,13.0,10.0,0.65,0.53,1020.54,5.33,322.0,,partly-cloudy-night,Partly Cloudy,2010,12
8191,2010-12-08T07,22.81,13.15,10.0,0.66,0.23,1021.6,7.52,308.0,,clear-night,Clear,2010,12
8192,2010-12-08T08,23.39,13.43,10.0,0.65,0.55,1022.87,6.57,300.0,,partly-cloudy-day,Partly Cloudy,2010,12
8193,2010-12-08T09,24.57,13.23,10.0,0.61,0.55,1022.79,6.81,315.0,,partly-cloudy-day,Partly Cloudy,2010,12
8194,2010-12-08T10,26.48,12.97,10.0,0.56,0.56,1022.61,7.1,342.0,,partly-cloudy-day,Partly Cloudy,2010,12
8195,2010-12-08T11,29.43,13.14,10.0,0.5,0.57,1023.05,5.27,327.0,,partly-cloudy-day,Partly Cloudy,2010,12
8196,2010-12-08T12,31.27,12.73,10.0,0.46,0.58,1022.67,4.78,336.0,,partly-cloudy-day,Partly Cloudy,2010,12
8197,2010-12-08T13,33.1,11.8,10.0,0.41,0.59,1022.42,5.05,291.0,,partly-cloudy-day,Partly Cloudy,2010,12
8198,2010-12-08T14,34.66,11.82,10.0,0.38,0.82,1020.91,6.25,329.0,,partly-cloudy-day,Mostly Cloudy,2010,12
8199,2010-12-08T15,34.08,11.36,10.0,0.38,0.86,1021.29,6.29,277.0,,partly-cloudy-day,Mostly Cloudy,2010,12
8200,2010-12-08T16,34.89,11.28,9.89,0.37,0.67,1022.17,7.91,303.0,,partly-cloudy-day,Mostly Cloudy,2010,12
8201,2010-12-08T17,33.72,12.67,9.89,0.41,0.87,1022.05,9.31,320.0,,partly-cloudy-day,Mostly Cloudy,2010,12
8202,2010-12-08T18,32.18,12.5,9.89,0.44,0.92,1022.49,9.08,328.0,,partly-cloudy-night,Mostly Cloudy,2010,12
8203,2010-12-08T19,38.15,16.06,10.0,0.4,0.22,1025.3,4.6,139.0,,clear-night,Clear,2010,12
8204,2010-12-08T20,31.8,11.56,10.0,0.42,0.89,1023.28,8.0,310.0,,partly-cloudy-night,Mostly Cloudy,2010,12
8205,2010-12-08T21,30.85,11.15,9.89,0.43,0.8,1023.38,8.4,327.0,,partly-cloudy-night,Mostly Cloudy,2010,12
8206,2010-12-08T22,29.74,11.49,9.89,0.46,0.28,1023.4,8.33,320.0,,partly-cloudy-night,Partly Cloudy,2010,12
8207,2010-12-08T23,28.0,11.31,9.89,0.49,0.25,1023.39,6.43,318.0,,partly-cloudy-night,Partly Cloudy,2010,12
8208,2010-12-09T00,26.92,12.02,10.0,0.53,0.0,1023.69,5.6,319.0,,clear-night,Clear,2010,12
8209,2010-12-09T01,26.52,12.04,10.0,0.54,0.0,1023.73,7.48,329.0,,clear-night,Clear,2010,12
8210,2010-12-09T02,25.74,11.96,10.0,0.55,0.0,1024.16,7.36,340.0,,clear-night,Clear,2010,12
8211,2010-12-09T03,24.6,12.2,10.0,0.59,0.0,1024.06,3.35,1.0,,clear-night,Clear,2010,12
8212,2010-12-09T04,23.59,13.0,9.97,0.63,0.0,1024.3,4.97,341.0,,clear-night,Clear,2010,12
8213,2010-12-09T05,23.13,12.98,10.0,0.65,0.0,1024.83,4.93,342.0,,clear-night,Clear,2010,12
8214,2010-12-09T06,22.25,13.58,10.0,0.69,0.0,1025.81,4.94,331.0,,clear-night,Clear,2010,12
8215,2010-12-09T07,22.3,13.69,9.84,0.69,0.0,1025.95,2.93,38.0,,clear-night,Clear,2010,12
8216,2010-12-09T08,22.83,14.75,9.75,0.71,0.0,1026.25,3.03,79.0,,clear-day,Clear,2010,12
8217,2010-12-09T09,29.72,16.1,9.9,0.56,0.0,1027.05,6.79,76.0,,clear-day,Clear,2010,12
8218,2010-12-09T10,33.8,15.79,10.0,0.47,0.01,1027.77,7.9,79.0,,clear-day,Clear,2010,12
8219,2010-12-09T11,37.94,15.19,10.0,0.39,0.22,1027.93,4.9,96.0,,clear-day,Clear,2010,12
8220,2010-12-09T12,40.3,13.88,10.0,0.34,0.21,1027.33,6.28,128.0,,clear-day,Clear,2010,12
8221,2010-12-09T13,42.39,12.89,10.0,0.3,0.21,1026.32,4.47,135.0,,clear-day,Clear,2010,12
8222,2010-12-09T14,45.54,13.31,10.0,0.27,0.21,1025.71,3.79,142.0,,clear-day,Clear,2010,12
8223,2010-12-09T15,45.88,12.6,10.0,0.26,0.21,1025.13,2.88,140.0,,clear-day,Clear,2010,12
8224,2010-12-09T16,45.33,11.14,10.0,0.24,0.24,1025.41,1.04,151.0,,clear-day,Clear,2010,12
8225,2010-12-09T17,44.7,12.16,10.0,0.26,0.23,1025.4,2.53,165.0,,clear-day,Clear,2010,12
8226,2010-12-09T18,40.4,14.74,10.0,0.35,0.22,1025.43,4.96,150.0,,clear-night,Clear,2010,12
8227,2010-12-09T19,42.56,19.32,10.0,0.39,0.52,1022.99,2.93,140.0,,partly-cloudy-night,Partly Cloudy,2010,12
8228,2010-12-09T20,36.37,16.54,10.0,0.44,0.24,1025.37,2.88,139.0,,clear-night,Clear,2010,12
8229,2010-12-09T21,34.51,16.56,10.0,0.47,0.22,1025.25,4.74,129.0,,clear-night,Clear,2010,12
8230,2010-12-09T22,34.08,17.47,10.0,0.5,0.23,1025.73,2.97,129.0,,clear-night,Clear,2010,12
8231,2010-12-09T23,32.78,17.21,10.0,0.52,0.23,1025.68,4.81,129.0,,clear-night,Clear,2010,12
8232,2010-12-10T00,31.86,17.62,10.0,0.55,0.22,1025.4,4.9,129.0,,clear-night,Clear,2010,12
