,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
5154,2010-08-03T18,91.12,74.86,8.22,0.59,0.58,1015.67,4.74,187.0,,partly-cloudy-day,Partly Cloudy,2010,08
5155,2010-08-03T19,90.59,74.49,9.48,0.59,0.55,1015.72,2.75,186.0,,partly-cloudy-day,Partly Cloudy,2010,08
5156,2010-08-03T20,90.51,72.68,9.57,0.56,0.28,1013.3,7.43,153.0,,partly-cloudy-day,Partly Cloudy,2010,08
5157,2010-08-03T21,82.67,74.34,9.61,0.76,0.56,1016.75,3.36,224.0,,partly-cloudy-night,Partly Cloudy,2010,08
5158,2010-08-03T22,81.17,75.16,9.51,0.82,0.31,1017.16,5.97,184.0,rain,partly-cloudy-night,Partly Cloudy,2010,08
5159,2010-08-03T23,80.92,76.06,9.34,0.85,0.24,1017.01,3.04,152.0,,clear-night,Clear,2010,08
5160,2010-08-04T00,80.42,75.93,9.07,0.86,0.22,1016.87,0.0,,,clear-night,Clear,2010,08
5161,2010-08-04T01,79.63,75.24,9.15,0.87,0.21,1017.1,2.94,170.0,,clear-night,Clear,2010,08
5162,2010-08-04T02,78.59,75.1,8.93,0.89,0.27,1017.1,4.89,169.0,,partly-cloudy-night,Partly Cloudy,2010,08
5163,2010-08-04T03,77.71,74.95,7.45,0.91,0.24,1016.49,3.15,168.0,,clear-night,Clear,2010,08
5164,2010-08-04T04,76.83,74.05,8.33,0.91,0.04,1016.02,1.37,190.0,,clear-night,Clear,2010,08
5165,2010-08-04T05,76.63,74.01,8.22,0.92,0.03,1015.99,1.03,120.0,,clear-night,Clear,2010,08
5166,2010-08-04T06,76.48,73.17,8.64,0.9,0.24,1016.03,4.9,108.0,,clear-night,Clear,2010,08
5167,2010-08-04T07,74.98,73.16,5.59,0.94,0.25,1016.28,4.74,90.0,,partly-cloudy-day,Partly Cloudy,2010,08
5168,2010-08-04T08,76.92,74.17,5.69,0.91,0.25,1016.71,3.23,99.0,,partly-cloudy-day,Partly Cloudy,2010,08
5169,2010-08-04T09,78.65,74.24,7.8,0.86,0.54,1017.26,4.93,121.0,,partly-cloudy-day,Partly Cloudy,2010,08
5170,2010-08-04T10,82.92,74.16,9.41,0.75,0.24,1017.19,2.33,310.0,,clear-day,Clear,2010,08
5171,2010-08-04T11,85.5,75.11,9.86,0.71,0.24,1017.46,1.54,193.0,,clear-day,Clear,2010,08
5172,2010-08-04T12,87.76,75.27,9.86,0.67,0.55,1017.42,2.1,233.0,,partly-cloudy-day,Partly Cloudy,2010,08
5173,2010-08-04T13,90.37,74.46,9.86,0.6,0.34,1016.51,4.37,179.0,,partly-cloudy-day,Partly Cloudy,2010,08
5174,2010-08-04T14,91.37,73.38,9.86,0.56,0.37,1015.44,2.91,175.0,,partly-cloudy-day,Partly Cloudy,2010,08
5175,2010-08-04T15,93.16,72.92,9.81,0.52,0.28,1014.63,6.69,181.0,,partly-cloudy-day,Partly Cloudy,2010,08
5176,2010-08-04T16,94.5,72.31,9.71,0.49,0.28,1013.56,4.94,169.0,,partly-cloudy-day,Partly Cloudy,2010,08
5177,2010-08-04T17,93.72,72.43,9.71,0.5,0.26,1012.83,4.31,158.0,,partly-cloudy-day,Partly Cloudy,2010,08
5178,2010-08-04T18,93.39,72.26,9.75,0.51,0.55,1012.5,5.2,140.0,,partly-cloudy-day,Partly Cloudy,2010,08
5179,2010-08-04T19,92.76,72.49,9.67,0.52,0.26,1012.62,8.72,168.0,,partly-cloudy-day,Partly Cloudy,2010,08
5180,2010-08-04T20,88.95,72.66,8.84,0.59,0.59,1010.38,7.12,220.0,,partly-cloudy-day,Partly Cloudy,2010,08
5181,2010-08-04T21,87.6,73.51,8.99,0.63,0.6,1014.1,6.13,179.0,,partly-cloudy-night,Mostly Cloudy,2010,08
5182,2010-08-04T22,85.57,73.47,8.9,0.67,0.23,1014.03,6.1,196.0,,clear-night,Clear,2010,08
5183,2010-08-04T23,83.09,74.86,8.94,0.76,0.23,1014.48,6.5,218.0,,clear-night,Clear,2010,08
5184,2010-08-05T00,81.02,73.91,8.8,0.79,0.21,1014.13,4.98,220.0,,clear-night,Clear,2010,08
5185,2010-08-05T01,80.57,72.6,9.39,0.77,0.21,1013.67,2.75,263.0,,clear-night,Clear,2010,08
5186,2010-08-05T02,78.81,73.98,9.14,0.85,0.21,1013.33,4.48,190.0,,clear-night,Clear,2010,08
5187,2010-08-05T03,78.64,73.13,9.28,0.83,0.22,1013.05,2.51,251.0,,clear-night,Clear,2010,08
5188,2010-08-05T04,77.02,73.89,8.56,0.9,0.23,1013.17,3.0,211.0,,clear-night,Clear,2010,08
5189,2010-08-05T05,76.73,73.13,8.39,0.89,0.28,1013.43,3.1,228.0,,partly-cloudy-night,Partly Cloudy,2010,08
5190,2010-08-05T06,75.88,72.89,7.49,0.91,0.26,1013.37,4.27,234.0,,partly-cloudy-night,Partly Cloudy,2010,08
5191,2010-08-05T07,75.83,72.83,7.31,0.9,0.29,1013.49,2.95,259.0,,partly-cloudy-day,Partly Cloudy,2010,08
5192,2010-08-05T08,76.99,73.18,6.98,0.88,0.27,1013.87,2.22,217.0,,partly-cloudy-day,Partly Cloudy,2010,08
5193,2010-08-05T09,79.26,74.08,8.6,0.84,0.25,1013.88,5.5,212.0,,partly-cloudy-day,Partly Cloudy,2010,08
5194,2010-08-05T10,82.45,74.31,9.58,0.77,0.24,1013.9,5.39,228.0,,clear-day,Clear,2010,08
5195,2010-08-05T11,86.34,74.44,9.86,0.68,0.51,1013.84,6.13,261.0,,partly-cloudy-day,Partly Cloudy,2010,08
5196,2010-08-05T12,88.56,73.47,9.75,0.61,0.24,1014.0,5.17,220.0,,clear-day,Clear,2010,08
5197,2010-08-05T13,89.81,73.5,9.88,0.59,0.26,1013.51,6.96,210.0,,partly-cloudy-day,Partly Cloudy,2010,08
5198,2010-08-05T14,91.6,73.26,9.89,0.55,0.28,1012.55,7.35,214.0,,partly-cloudy-day,Partly Cloudy,2010,08
5199,2010-08-05T15,92.07,71.78,9.89,0.52,0.3,1011.19,7.52,189.0,,partly-cloudy-day,Partly Cloudy,2010,08
5200,2010-08-05T16,92.1,72.66,9.89,0.53,0.33,1010.84,5.42,200.0,,partly-cloudy-day,Partly Cloudy,2010,08
5201,2010-08-05T17,93.39,71.91,9.88,0.5,0.26,1010.48,7.88,241.0,,partly-cloudy-day,Partly Cloudy,2010,08
5202,2010-08-05T18,92.08,71.65,9.88,0.52,0.56,1010.51,8.86,201.0,,partly-cloudy-day,Partly Cloudy,2010,08
5203,2010-08-05T19,90.66,72.28,9.88,0.55,0.57,1010.34,6.69,209.0,,partly-cloudy-day,Partly Cloudy,2010,08
5204,2010-08-05T20,74.62,73.13,5.78,0.95,0.81,1011.74,4.85,266.0,rain,rain,Light Rain,2010,08
5205,2010-08-05T21,86.24,72.44,9.49,0.64,0.83,1011.23,0.79,265.0,rain,rain,Light Rain,2010,08
5206,2010-08-05T22,84.71,72.76,9.54,0.68,0.79,1011.71,3.42,358.0,rain,rain,Light Rain,2010,08
5207,2010-08-05T23,83.31,70.65,9.75,0.66,0.3,1011.91,5.01,36.0,rain,partly-cloudy-night,Partly Cloudy,2010,08
5208,2010-08-06T00,81.04,71.32,9.68,0.72,0.29,1012.67,2.87,304.0,,partly-cloudy-night,Partly Cloudy,2010,08
5209,2010-08-06T01,80.92,71.33,9.75,0.73,0.26,1011.99,5.4,89.0,,partly-cloudy-night,Partly Cloudy,2010,08
5210,2010-08-06T02,79.11,71.43,9.49,0.77,0.23,1010.6,6.3,98.0,,clear-night,Clear,2010,08
5211,2010-08-06T03,79.64,71.63,9.31,0.77,0.23,1010.68,4.77,140.0,,clear-night,Clear,2010,08
5212,2010-08-06T04,78.26,72.68,9.28,0.83,0.52,1010.8,2.64,208.0,,partly-cloudy-night,Partly Cloudy,2010,08
5213,2010-08-06T05,77.37,73.45,8.57,0.88,0.22,1010.52,2.74,254.0,,clear-night,Clear,2010,08
5214,2010-08-06T06,75.7,71.92,8.88,0.88,0.24,1011.1,2.83,273.0,rain,clear-night,Clear,2010,08
5215,2010-08-06T07,75.65,71.92,8.63,0.88,0.3,1011.51,5.32,293.0,,partly-cloudy-day,Partly Cloudy,2010,08
5216,2010-08-06T08,76.62,72.33,8.8,0.87,0.26,1011.94,4.9,288.0,,partly-cloudy-day,Partly Cloudy,2010,08
5217,2010-08-06T09,79.82,72.96,9.28,0.8,0.26,1012.65,2.93,290.0,,partly-cloudy-day,Partly Cloudy,2010,08
5218,2010-08-06T10,82.21,72.95,9.62,0.74,0.28,1012.72,4.46,251.0,,partly-cloudy-day,Partly Cloudy,2010,08
5219,2010-08-06T11,85.14,72.9,9.66,0.67,0.27,1012.9,5.74,258.0,,partly-cloudy-day,Partly Cloudy,2010,08
5220,2010-08-06T12,87.86,73.65,9.82,0.63,0.28,1012.89,6.23,269.0,,partly-cloudy-day,Partly Cloudy,2010,08
5221,2010-08-06T13,87.87,73.13,9.76,0.62,0.31,1012.55,7.69,276.0,,partly-cloudy-day,Partly Cloudy,2010,08
5222,2010-08-06T14,89.83,74.11,9.68,0.6,0.37,1011.87,7.0,237.0,rain,partly-cloudy-day,Partly Cloudy,2010,08
5223,2010-08-06T15,90.33,73.42,9.23,0.58,0.67,1010.59,6.37,248.0,rain,partly-cloudy-day,Mostly Cloudy,2010,08
5224,2010-08-06T16,90.27,73.17,9.19,0.57,0.34,1009.9,6.02,275.0,rain,partly-cloudy-day,Partly Cloudy,2010,08
5225,2010-08-06T17,85.86,71.97,8.85,0.63,0.69,1009.38,7.24,255.0,rain,rain,Light Rain,2010,08
5226,2010-08-06T18,80.08,71.19,9.08,0.74,0.85,1011.1,10.89,10.0,rain,rain,Light Rain,2010,08
5227,2010-08-06T19,75.47,72.18,8.08,0.9,0.92,1011.34,10.11,316.0,rain,rain,Rain,2010,08
5228,2010-08-06T20,86.78,69.82,9.85,0.57,0.26,1012.03,7.31,128.0,,partly-cloudy-day,Partly Cloudy,2010,08
5229,2010-08-06T21,75.79,73.92,9.16,0.94,0.6,1011.54,4.61,216.0,rain,rain,Light Rain,2010,08
5230,2010-08-06T22,75.07,73.23,8.21,0.94,0.55,1011.53,5.46,269.0,rain,partly-cloudy-night,Partly Cloudy,2010,08
5231,2010-08-06T23,75.06,73.13,8.96,0.94,0.7,1012.2,6.31,299.0,rain,partly-cloudy-night,Mostly Cloudy,2010,08
5232,2010-08-07T00,74.89,72.13,9.05,0.91,0.74,1012.19,2.96,307.0,rain,partly-cloudy-night,Mostly Cloudy,2010,08
5233,2010-08-07T01,74.13,72.02,8.33,0.93,0.29,1012.1,5.7,281.0,rain,partly-cloudy-night,Partly Cloudy,2010,08
5234,2010-08-07T02,73.85,71.93,7.07,0.94,0.27,1012.17,4.28,225.0,rain,partly-cloudy-night,Partly Cloudy,2010,08
5235,2010-08-07T03,73.7,71.94,8.63,0.94,0.1,1011.7,4.6,270.0,rain,clear-night,Clear,2010,08
5236,2010-08-07T04,72.94,71.81,6.56,0.96,0.35,1011.33,2.77,265.0,,partly-cloudy-night,Partly Cloudy,2010,08
5237,2010-08-07T05,72.89,70.84,6.45,0.93,0.39,1011.51,4.47,243.0,,partly-cloudy-night,Partly Cloudy,2010,08
5238,2010-08-07T06,72.84,71.71,2.54,0.96,0.93,1011.84,6.64,321.0,rain,partly-cloudy-night,Mostly Cloudy,2010,08
5239,2010-08-07T07,72.96,70.92,1.99,0.93,0.81,1012.06,6.41,321.0,,fog,Foggy,2010,08
5240,2010-08-07T08,73.14,71.01,2.36,0.93,0.75,1012.52,4.62,315.0,,partly-cloudy-day,Mostly Cloudy,2010,08
5241,2010-08-07T09,75.11,70.59,3.58,0.86,0.77,1013.27,4.41,332.0,,partly-cloudy-day,Mostly Cloudy,2010,08
5242,2010-08-07T10,77.99,71.45,4.27,0.8,0.4,1013.33,2.39,345.0,,partly-cloudy-day,Partly Cloudy,2010,08
5243,2010-08-07T11,80.43,72.32,7.56,0.76,0.29,1013.69,4.63,294.0,,partly-cloudy-day,Partly Cloudy,2010,08
5244,2010-08-07T12,84.1,73.2,8.45,0.7,0.27,1013.59,4.78,17.0,rain,partly-cloudy-day,Partly Cloudy,2010,08
5245,2010-08-07T13,86.57,72.01,9.87,0.62,0.25,1013.36,5.22,43.0,,partly-cloudy-day,Partly Cloudy,2010,08
5246,2010-08-07T14,88.47,72.26,10.0,0.59,0.29,1012.96,3.66,49.0,,partly-cloudy-day,Partly Cloudy,2010,08
5247,2010-08-07T15,89.53,71.88,10.0,0.56,0.27,1012.35,7.42,85.0,,partly-cloudy-day,Partly Cloudy,2010,08
5248,2010-08-07T16,90.36,69.0,10.0,0.5,0.32,1011.56,6.01,34.0,,partly-cloudy-day,Partly Cloudy,2010,08
5249,2010-08-07T17,89.14,69.07,10.0,0.52,0.33,1011.05,5.95,105.0,,partly-cloudy-day,Partly Cloudy,2010,08
5250,2010-08-07T18,88.95,69.05,10.0,0.52,0.26,1011.02,5.87,87.0,,partly-cloudy-day,Partly Cloudy,2010,08
5251,2010-08-07T19,88.45,69.6,9.95,0.54,0.27,1011.42,7.74,101.0,,partly-cloudy-day,Partly Cloudy,2010,08
5252,2010-08-07T20,88.48,68.88,9.94,0.53,0.02,1012.84,7.08,131.0,,clear-day,Clear,2010,08
5253,2010-08-07T21,84.36,72.04,9.79,0.67,0.26,1012.53,8.12,121.0,,partly-cloudy-night,Partly Cloudy,2010,08
5254,2010-08-07T22,82.46,72.43,9.7,0.72,0.28,1013.39,6.22,138.0,,partly-cloudy-night,Partly Cloudy,2010,08
5255,2010-08-07T23,80.67,72.32,9.51,0.76,0.25,1014.23,6.36,148.0,,partly-cloudy-night,Partly Cloudy,2010,08
5256,2010-08-08T00,79.17,72.88,9.23,0.81,0.01,1013.81,5.0,140.0,,clear-night,Clear,2010,08
5257,2010-08-08T01,78.02,72.81,8.38,0.84,0.0,1013.79,,,,clear-night,Clear,2010,08
5258,2010-08-08T02,76.38,72.82,7.04,0.89,0.0,1013.67,4.88,90.0,,clear-night,Clear,2010,08
5259,2010-08-08T03,76.24,72.77,7.34,0.89,0.0,1013.33,2.92,62.0,,clear-night,Clear,2010,08
5260,2010-08-08T04,75.28,71.72,7.25,0.89,0.02,1013.28,4.83,80.0,,clear-night,Clear,2010,08
5261,2010-08-08T05,74.5,71.66,6.62,0.91,0.1,1013.48,5.61,80.0,,clear-night,Clear,2010,08
5262,2010-08-08T06,74.44,71.61,6.66,0.91,0.04,1013.9,1.31,52.0,,clear-night,Clear,2010,08
5263,2010-08-08T07,74.97,71.59,6.24,0.89,0.03,1014.23,5.8,67.0,,clear-day,Clear,2010,08
5264,2010-08-08T08,76.22,72.87,5.35,0.89,0.01,1014.81,4.92,59.0,,clear-day,Clear,2010,08
5265,2010-08-08T09,78.91,73.18,7.42,0.83,0.01,1015.01,7.18,69.0,,clear-day,Clear,2010,08
5266,2010-08-08T10,82.21,73.15,8.63,0.74,0.22,1015.38,4.83,55.0,,clear-day,Clear,2010,08
5267,2010-08-08T11,84.99,72.82,8.81,0.67,0.27,1015.57,5.07,85.0,,partly-cloudy-day,Partly Cloudy,2010,08
5268,2010-08-08T12,87.12,71.9,9.6,0.61,0.27,1015.47,4.6,111.0,,partly-cloudy-day,Partly Cloudy,2010,08
5269,2010-08-08T13,89.12,71.59,9.72,0.56,0.32,1015.35,4.92,106.0,,partly-cloudy-day,Partly Cloudy,2010,08
5270,2010-08-08T14,90.27,69.45,9.75,0.51,0.29,1014.74,2.83,79.0,,partly-cloudy-day,Partly Cloudy,2010,08
5271,2010-08-08T15,91.17,69.24,9.86,0.49,0.34,1014.04,5.6,108.0,,partly-cloudy-day,Partly Cloudy,2010,08
5272,2010-08-08T16,92.65,67.79,9.86,0.44,0.29,1013.34,7.76,119.0,,partly-cloudy-day,Partly Cloudy,2010,08
5273,2010-08-08T17,92.24,68.3,9.94,0.46,0.3,1012.84,7.68,149.0,,partly-cloudy-day,Partly Cloudy,2010,08
5274,2010-08-08T18,89.9,68.0,10.0,0.49,0.25,1012.48,9.22,104.0,,partly-cloudy-day,Partly Cloudy,2010,08
5275,2010-08-08T19,90.0,67.81,9.94,0.48,0.26,1012.73,5.73,114.0,,partly-cloudy-day,Partly Cloudy,2010,08
5276,2010-08-08T20,89.16,66.52,9.52,0.47,0.52,1014.34,6.38,116.0,,partly-cloudy-day,Partly Cloudy,2010,08
5277,2010-08-08T21,85.93,69.9,9.8,0.59,0.01,1013.57,4.95,150.0,,clear-night,Clear,2010,08
5278,2010-08-08T22,84.07,69.95,9.68,0.63,0.02,1014.25,4.86,149.0,,clear-night,Clear,2010,08
5279,2010-08-08T23,82.63,70.14,9.54,0.66,0.0,1014.67,3.07,142.0,,clear-night,Clear,2010,08
5280,2010-08-09T00,80.62,70.17,9.32,0.71,0.0,1014.7,3.69,136.0,,clear-night,Clear,2010,08
5281,2010-08-09T01,80.51,70.08,9.31,0.71,0.0,1014.89,2.88,127.0,,clear-night,Clear,2010,08
5282,2010-08-09T02,78.69,70.7,9.14,0.77,0.01,1014.88,3.0,120.0,,clear-night,Clear,2010,08
5283,2010-08-09T03,78.47,70.71,8.37,0.77,0.01,1014.6,3.0,110.0,,clear-night,Clear,2010,08
5284,2010-08-09T04,77.05,71.05,8.32,0.82,0.0,1014.61,0.0,,,clear-night,Clear,2010,08
5285,2010-08-09T05,76.65,70.55,8.12,0.82,0.02,1014.62,3.0,120.0,,clear-night,Clear,2010,08
5286,2010-08-09T06,75.95,70.21,8.03,0.82,0.0,1015.02,3.0,70.0,,clear-night,Clear,2010,08
5287,2010-08-09T07,75.21,70.35,7.07,0.85,0.23,1015.72,4.78,78.0,,clear-night,Clear,2010,08
5288,2010-08-09T08,76.51,71.35,6.28,0.84,0.25,1016.51,2.96,87.0,,partly-cloudy-day,Partly Cloudy,2010,08
5289,2010-08-09T09,79.95,71.54,6.83,0.76,0.04,1017.09,2.94,117.0,,clear-day,Clear,2010,08
5290,2010-08-09T10,83.11,72.3,7.2,0.7,0.24,1017.06,3.16,146.0,,clear-day,Clear,2010,08
5291,2010-08-09T11,86.14,72.06,7.98,0.63,0.26,1017.2,2.62,139.0,,partly-cloudy-day,Partly Cloudy,2010,08
5292,2010-08-09T12,88.96,71.42,9.02,0.56,0.31,1016.99,3.96,114.0,,partly-cloudy-day,Partly Cloudy,2010,08
5293,2010-08-09T13,89.75,69.6,9.64,0.52,0.28,1016.37,3.33,43.0,,partly-cloudy-day,Partly Cloudy,2010,08
5294,2010-08-09T14,91.88,69.34,9.61,0.48,0.6,1015.97,7.82,90.0,,partly-cloudy-day,Mostly Cloudy,2010,08
5295,2010-08-09T15,92.89,68.02,9.72,0.44,0.29,1015.38,5.63,110.0,,partly-cloudy-day,Partly Cloudy,2010,08
