,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
4429,2010-07-04T13,81.67,57.36,9.88,0.44,0.29,1020.26,8.12,135.0,,partly-cloudy-day,Partly Cloudy,2010,07
4430,2010-07-04T14,83.33,58.11,9.88,0.42,0.32,1019.69,6.14,109.0,,partly-cloudy-day,Partly Cloudy,2010,07
4431,2010-07-04T15,84.51,56.67,10.0,0.39,0.34,1018.86,5.32,122.0,,partly-cloudy-day,Partly Cloudy,2010,07
4432,2010-07-04T16,85.28,55.69,10.0,0.37,0.25,1018.26,8.64,122.0,,partly-cloudy-day,Partly Cloudy,2010,07
4433,2010-07-04T17,84.1,56.83,10.0,0.4,0.28,1018.21,6.27,137.0,,partly-cloudy-day,Partly Cloudy,2010,07
4434,2010-07-04T18,84.64,57.19,10.0,0.39,0.25,1017.82,6.36,136.0,,partly-cloudy-day,Partly Cloudy,2010,07
4435,2010-07-04T19,84.18,57.2,10.0,0.4,0.28,1017.82,6.82,127.0,,partly-cloudy-day,Partly Cloudy,2010,07
4436,2010-07-04T20,84.12,62.54,10.0,0.48,0.24,1016.95,7.45,112.0,,clear-day,Clear,2010,07
4437,2010-07-04T21,79.33,58.13,10.0,0.48,0.02,1017.86,5.59,132.0,,clear-night,Clear,2010,07
4438,2010-07-04T22,76.93,58.53,10.0,0.53,0.0,1018.01,3.07,135.0,,clear-night,Clear,2010,07
4439,2010-07-04T23,75.1,59.28,9.75,0.58,0.0,1018.51,2.92,138.0,,clear-night,Clear,2010,07
4440,2010-07-05T00,72.54,60.01,9.63,0.65,0.0,1018.48,7.0,80.0,,clear-night,Clear,2010,07
4441,2010-07-05T01,71.92,60.05,9.4,0.66,0.0,1018.49,2.44,90.0,,clear-night,Clear,2010,07
4442,2010-07-05T02,70.93,59.1,9.14,0.66,0.02,1018.31,2.93,90.0,,clear-night,Clear,2010,07
4443,2010-07-05T03,69.07,59.69,8.95,0.72,0.02,1018.14,4.74,98.0,,clear-night,Clear,2010,07
4444,2010-07-05T04,70.44,59.18,9.0,0.68,0.08,1018.06,2.88,117.0,,clear-night,Clear,2010,07
4445,2010-07-05T05,69.6,59.25,8.93,0.7,0.05,1017.94,3.04,120.0,,clear-night,Clear,2010,07
4446,2010-07-05T06,68.11,59.72,8.84,0.75,0.3,1017.85,4.88,130.0,,partly-cloudy-night,Partly Cloudy,2010,07
4447,2010-07-05T07,67.45,60.47,8.99,0.78,0.29,1018.24,2.91,109.0,,partly-cloudy-day,Partly Cloudy,2010,07
4448,2010-07-05T08,70.02,63.01,8.12,0.78,0.27,1018.71,2.93,130.0,,partly-cloudy-day,Partly Cloudy,2010,07
4449,2010-07-05T09,73.21,64.79,9.43,0.75,0.54,1019.09,4.56,156.0,,partly-cloudy-day,Partly Cloudy,2010,07
4450,2010-07-05T10,76.76,65.77,9.87,0.69,0.55,1019.07,3.07,133.0,,partly-cloudy-day,Partly Cloudy,2010,07
4451,2010-07-05T11,80.63,65.32,9.92,0.6,0.23,1018.71,5.11,128.0,,clear-day,Clear,2010,07
4452,2010-07-05T12,82.8,62.99,9.89,0.51,0.28,1018.85,6.21,135.0,,partly-cloudy-day,Partly Cloudy,2010,07
4453,2010-07-05T13,84.33,61.94,9.89,0.47,0.35,1018.68,7.24,142.0,,partly-cloudy-day,Partly Cloudy,2010,07
4454,2010-07-05T14,85.82,62.04,9.88,0.45,0.74,1018.47,7.69,93.0,,partly-cloudy-day,Mostly Cloudy,2010,07
4455,2010-07-05T15,84.92,62.52,9.89,0.47,0.75,1018.05,5.47,113.0,,partly-cloudy-day,Mostly Cloudy,2010,07
4456,2010-07-05T16,85.78,62.91,9.89,0.47,0.72,1017.39,7.95,113.0,,partly-cloudy-day,Mostly Cloudy,2010,07
4457,2010-07-05T17,87.28,62.74,9.89,0.44,0.66,1016.97,6.92,145.0,,partly-cloudy-day,Mostly Cloudy,2010,07
4458,2010-07-05T18,86.53,63.34,10.0,0.46,0.29,1016.84,4.64,107.0,,partly-cloudy-day,Partly Cloudy,2010,07
4459,2010-07-05T19,85.47,61.96,10.0,0.45,0.27,1016.65,5.69,132.0,,partly-cloudy-day,Partly Cloudy,2010,07
4460,2010-07-05T20,85.44,64.46,10.0,0.5,0.03,1017.37,6.86,84.0,,clear-day,Clear,2010,07
4461,2010-07-05T21,81.59,63.5,10.0,0.54,0.23,1017.43,6.93,120.0,,clear-night,Clear,2010,07
4462,2010-07-05T22,80.76,63.61,10.0,0.56,0.01,1017.88,5.53,119.0,,clear-night,Clear,2010,07
4463,2010-07-05T23,77.43,63.71,10.0,0.63,0.01,1018.3,6.47,118.0,,clear-night,Clear,2010,07
4464,2010-07-06T00,75.65,63.59,10.0,0.66,0.0,1018.21,4.89,118.0,,clear-night,Clear,2010,07
4465,2010-07-06T01,74.92,62.44,9.97,0.65,0.01,1018.11,4.77,120.0,,clear-night,Clear,2010,07
4466,2010-07-06T02,73.89,62.33,9.95,0.67,0.0,1017.91,4.88,110.0,,clear-night,Clear,2010,07
4467,2010-07-06T03,71.45,61.93,9.9,0.72,0.01,1017.45,4.95,100.0,,clear-night,Clear,2010,07
4468,2010-07-06T04,71.01,62.43,9.62,0.74,0.0,1017.41,6.56,118.0,,clear-night,Clear,2010,07
4469,2010-07-06T05,69.09,62.45,9.81,0.79,0.0,1017.74,2.92,89.0,,clear-night,Clear,2010,07
4470,2010-07-06T06,67.94,61.99,9.56,0.81,0.01,1018.38,5.0,100.0,,clear-night,Clear,2010,07
4471,2010-07-06T07,67.86,62.88,9.39,0.84,0.23,1018.74,2.99,35.0,,clear-day,Clear,2010,07
4472,2010-07-06T08,72.09,64.77,9.78,0.78,0.22,1019.12,3.0,90.0,,clear-day,Clear,2010,07
4473,2010-07-06T09,76.48,66.64,9.94,0.72,0.22,1019.52,4.41,65.0,,clear-day,Clear,2010,07
4474,2010-07-06T10,79.23,67.72,10.0,0.68,0.23,1019.64,2.71,193.0,,clear-day,Clear,2010,07
4475,2010-07-06T11,82.14,67.06,10.0,0.6,0.29,1019.61,2.87,91.0,,partly-cloudy-day,Partly Cloudy,2010,07
4476,2010-07-06T12,83.51,62.82,9.89,0.5,0.39,1019.57,7.91,119.0,,partly-cloudy-day,Partly Cloudy,2010,07
4477,2010-07-06T13,85.58,64.52,9.89,0.5,0.38,1019.43,4.56,99.0,,partly-cloudy-day,Partly Cloudy,2010,07
4478,2010-07-06T14,86.56,63.66,9.89,0.47,0.66,1019.02,8.42,105.0,,partly-cloudy-day,Mostly Cloudy,2010,07
4479,2010-07-06T15,87.54,63.85,9.89,0.45,0.35,1018.62,6.32,123.0,,partly-cloudy-day,Partly Cloudy,2010,07
4480,2010-07-06T16,86.88,63.09,10.0,0.45,0.43,1018.35,3.62,131.0,,partly-cloudy-day,Partly Cloudy,2010,07
4481,2010-07-06T17,88.43,63.27,10.0,0.43,0.36,1017.93,2.94,126.0,,partly-cloudy-day,Partly Cloudy,2010,07
4482,2010-07-06T18,87.69,62.36,10.0,0.43,0.28,1017.62,6.06,114.0,,partly-cloudy-day,Partly Cloudy,2010,07
4483,2010-07-06T19,86.8,64.04,10.0,0.47,0.24,1017.18,5.65,107.0,,clear-day,Clear,2010,07
4484,2010-07-06T20,91.55,62.16,10.0,0.38,0.25,1015.78,5.94,337.0,,partly-cloudy-day,Partly Cloudy,2010,07
4485,2010-07-06T21,82.71,64.75,10.0,0.55,0.22,1017.68,5.73,97.0,,clear-night,Clear,2010,07
4486,2010-07-06T22,80.69,66.41,10.0,0.62,0.21,1018.18,4.67,105.0,,clear-night,Clear,2010,07
4487,2010-07-06T23,79.41,65.11,9.93,0.62,0.23,1018.69,5.27,106.0,,clear-night,Clear,2010,07
4488,2010-07-07T00,76.72,64.97,9.89,0.67,0.24,1018.69,5.93,80.0,,clear-night,Clear,2010,07
4489,2010-07-07T01,76.5,65.57,9.85,0.69,0.24,1018.7,5.75,40.0,,clear-night,Clear,2010,07
4490,2010-07-07T02,76.36,65.58,9.78,0.69,0.23,1018.22,5.63,61.0,,clear-night,Clear,2010,07
4491,2010-07-07T03,73.91,66.25,9.62,0.77,0.27,1018.26,3.41,205.0,,partly-cloudy-night,Partly Cloudy,2010,07
4492,2010-07-07T04,75.25,65.77,9.47,0.72,0.31,1018.09,2.83,96.0,,partly-cloudy-night,Partly Cloudy,2010,07
4493,2010-07-07T05,73.62,65.52,9.51,0.76,0.24,1018.12,2.08,351.0,,clear-night,Clear,2010,07
4494,2010-07-07T06,74.13,65.38,9.44,0.74,0.24,1018.24,2.66,82.0,,clear-night,Clear,2010,07
4495,2010-07-07T07,73.15,66.14,9.24,0.79,0.22,1018.84,3.33,355.0,,clear-day,Clear,2010,07
4496,2010-07-07T08,76.53,67.62,9.56,0.74,0.01,1019.06,2.77,85.0,,clear-day,Clear,2010,07
4497,2010-07-07T09,79.75,68.06,9.85,0.68,0.0,1019.51,2.76,42.0,,clear-day,Clear,2010,07
4498,2010-07-07T10,83.65,69.36,9.88,0.62,0.0,1019.54,2.75,37.0,,clear-day,Clear,2010,07
4499,2010-07-07T11,86.62,69.81,9.93,0.58,0.22,1019.3,1.26,103.0,,clear-day,Clear,2010,07
4500,2010-07-07T12,87.6,68.38,10.0,0.53,0.25,1019.37,1.48,26.0,,partly-cloudy-day,Partly Cloudy,2010,07
4501,2010-07-07T13,88.81,67.62,10.0,0.5,0.27,1018.97,2.67,326.0,,partly-cloudy-day,Partly Cloudy,2010,07
4502,2010-07-07T14,89.2,68.37,10.0,0.5,0.28,1018.57,5.63,291.0,,partly-cloudy-day,Partly Cloudy,2010,07
4503,2010-07-07T15,92.48,67.11,10.0,0.44,0.28,1017.86,2.88,308.0,,partly-cloudy-day,Partly Cloudy,2010,07
4504,2010-07-07T16,93.36,66.19,9.79,0.41,0.28,1017.18,2.36,78.0,,partly-cloudy-day,Partly Cloudy,2010,07
4505,2010-07-07T17,93.59,64.53,10.0,0.39,0.26,1016.56,5.15,348.0,,partly-cloudy-day,Partly Cloudy,2010,07
4506,2010-07-07T18,94.0,63.53,10.0,0.37,0.25,1016.09,3.68,337.0,,partly-cloudy-day,Partly Cloudy,2010,07
4507,2010-07-07T19,93.04,63.35,10.0,0.38,0.23,1015.86,3.65,23.0,,clear-day,Clear,2010,07
4508,2010-07-07T20,92.04,61.83,9.93,0.37,0.23,1012.68,6.81,275.0,,clear-day,Clear,2010,07
4509,2010-07-07T21,88.05,61.3,10.0,0.41,0.21,1015.89,6.0,20.0,,clear-night,Clear,2010,07
4510,2010-07-07T22,83.07,66.29,10.0,0.57,0.01,1016.39,6.0,180.0,,clear-night,Clear,2010,07
4511,2010-07-07T23,82.46,67.19,10.0,0.6,0.0,1016.97,2.8,149.0,,clear-night,Clear,2010,07
4512,2010-07-08T00,79.99,67.75,9.92,0.66,0.0,1016.99,0.0,,,clear-night,Clear,2010,07
4513,2010-07-08T01,79.48,67.44,10.0,0.67,0.0,1016.98,,,,clear-night,Clear,2010,07
4514,2010-07-08T02,77.96,67.32,9.91,0.7,0.0,1016.68,,,,clear-night,Clear,2010,07
4515,2010-07-08T03,77.05,67.81,9.76,0.73,0.0,1016.23,4.89,230.0,,clear-night,Clear,2010,07
4516,2010-07-08T04,74.55,67.59,9.62,0.79,0.0,1016.08,6.92,320.0,,clear-night,Clear,2010,07
4517,2010-07-08T05,74.3,66.95,9.6,0.78,0.0,1015.81,5.0,320.0,,clear-night,Clear,2010,07
4518,2010-07-08T06,73.43,66.23,9.54,0.78,0.0,1015.91,2.9,291.0,,clear-night,Clear,2010,07
4519,2010-07-08T07,73.92,65.56,9.36,0.75,0.0,1016.23,2.97,311.0,,clear-day,Clear,2010,07
4520,2010-07-08T08,76.87,67.37,9.6,0.73,0.0,1016.43,2.72,322.0,,clear-day,Clear,2010,07
4521,2010-07-08T09,80.92,67.48,9.83,0.64,0.0,1016.52,6.19,331.0,,clear-day,Clear,2010,07
4522,2010-07-08T10,86.3,68.16,9.83,0.55,0.0,1016.68,5.87,341.0,,clear-day,Clear,2010,07
4523,2010-07-08T11,90.39,68.06,9.75,0.48,0.0,1016.35,5.71,327.0,,clear-day,Clear,2010,07
4524,2010-07-08T12,93.42,63.28,9.83,0.37,0.01,1016.07,10.87,26.0,,clear-day,Clear,2010,07
4525,2010-07-08T13,94.78,62.02,9.83,0.34,0.25,1015.57,5.63,313.0,,partly-cloudy-day,Partly Cloudy,2010,07
4526,2010-07-08T14,95.66,59.2,9.83,0.3,0.26,1015.18,3.17,24.0,,partly-cloudy-day,Partly Cloudy,2010,07
4527,2010-07-08T15,97.23,61.3,9.83,0.31,0.24,1014.67,8.0,310.0,,clear-day,Clear,2010,07
4528,2010-07-08T16,97.53,61.68,9.94,0.31,0.28,1014.24,4.22,27.0,,partly-cloudy-day,Partly Cloudy,2010,07
4529,2010-07-08T17,96.7,61.81,10.0,0.32,0.3,1013.59,6.12,290.0,,partly-cloudy-day,Partly Cloudy,2010,07
4530,2010-07-08T18,95.76,61.19,9.99,0.32,0.24,1013.07,8.76,279.0,,clear-day,Clear,2010,07
4531,2010-07-08T19,94.65,61.09,9.99,0.33,0.25,1012.48,6.46,278.0,,partly-cloudy-day,Partly Cloudy,2010,07
4532,2010-07-08T20,85.46,71.44,9.41,0.63,0.86,1011.89,24.05,339.0,rain,rain,Light Rain and Breezy,2010,07
4533,2010-07-08T21,88.02,63.72,9.88,0.45,0.24,1012.86,4.62,283.0,,clear-night,Clear,2010,07
4534,2010-07-08T22,86.6,64.13,9.88,0.47,0.24,1013.19,4.96,289.0,,clear-night,Clear,2010,07
4535,2010-07-08T23,84.56,65.05,9.76,0.52,0.22,1013.78,5.87,319.0,,clear-night,Clear,2010,07
4536,2010-07-09T00,82.7,66.05,9.74,0.57,0.01,1014.08,3.06,327.0,,clear-night,Clear,2010,07
4537,2010-07-09T01,80.72,66.67,9.69,0.62,0.0,1014.0,6.6,308.0,,clear-night,Clear,2010,07
4538,2010-07-09T02,79.48,67.21,9.53,0.66,0.21,1013.9,7.34,319.0,,clear-night,Clear,2010,07
4539,2010-07-09T03,78.27,66.65,9.5,0.68,0.21,1013.69,7.15,320.0,,clear-night,Clear,2010,07
4540,2010-07-09T04,77.9,66.75,9.4,0.69,0.21,1013.7,7.75,330.0,,clear-night,Clear,2010,07
4541,2010-07-09T05,77.1,67.08,9.33,0.71,0.21,1013.41,9.24,318.0,,clear-night,Clear,2010,07
4542,2010-07-09T06,75.51,67.09,8.83,0.75,0.21,1013.57,8.18,320.0,,clear-night,Clear,2010,07
4543,2010-07-09T07,75.33,67.78,7.73,0.77,0.21,1013.69,6.99,320.0,,clear-day,Clear,2010,07
4544,2010-07-09T08,78.47,68.13,7.51,0.71,0.21,1014.17,6.5,308.0,,clear-day,Clear,2010,07
4545,2010-07-09T09,82.12,69.02,7.93,0.65,0.24,1014.59,7.77,318.0,,clear-day,Clear,2010,07
4546,2010-07-09T10,85.48,69.79,8.69,0.6,0.22,1014.76,6.94,339.0,,clear-day,Clear,2010,07
4547,2010-07-09T11,89.36,69.67,7.88,0.53,0.23,1014.6,5.7,309.0,,clear-day,Clear,2010,07
4548,2010-07-09T12,92.28,66.98,8.15,0.44,0.23,1014.48,4.74,315.0,,clear-day,Clear,2010,07
4549,2010-07-09T13,93.46,67.16,8.9,0.42,0.24,1014.07,7.69,285.0,,clear-day,Clear,2010,07
4550,2010-07-09T14,94.16,68.1,9.37,0.43,0.26,1013.32,8.23,286.0,rain,rain,Drizzle,2010,07
4551,2010-07-09T15,94.12,68.5,9.46,0.44,0.33,1012.38,6.4,252.0,rain,rain,Light Rain,2010,07
4552,2010-07-09T16,89.65,69.76,9.97,0.52,0.58,1012.17,15.49,292.0,rain,rain,Drizzle,2010,07
4553,2010-07-09T17,85.45,72.36,9.61,0.65,0.59,1012.07,8.46,311.0,rain,rain,Light Rain,2010,07
4554,2010-07-09T18,88.03,70.98,9.72,0.57,0.56,1011.38,5.18,299.0,rain,partly-cloudy-day,Partly Cloudy,2010,07
4555,2010-07-09T19,88.25,71.93,9.73,0.59,0.55,1011.15,3.11,282.0,rain,partly-cloudy-day,Partly Cloudy,2010,07
4556,2010-07-09T20,86.51,68.1,9.78,0.54,0.28,1011.85,6.59,293.0,rain,partly-cloudy-day,Partly Cloudy,2010,07
