,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,Month
777,2010-10-18,DL,1911,ATL,DFW,1724,1732.0,8.0,17.0,1749.0,1833.0,8.0,1850,1841.0,-9.0,0.0,,0.0,146.0,129.0,104.0,732.0,,,,,,,10
778,2010-10-18,DL,2011,ATL,DFW,1605,1620.0,15.0,14.0,1634.0,1723.0,6.0,1735,1729.0,-6.0,0.0,,0.0,150.0,129.0,109.0,732.0,,,,,,,10
779,2010-10-19,DL,1911,ATL,DFW,1724,1720.0,-4.0,15.0,1735.0,1825.0,6.0,1850,1831.0,-19.0,0.0,,0.0,146.0,131.0,110.0,732.0,,,,,,,10
780,2010-10-19,DL,2011,ATL,DFW,1605,1600.0,-5.0,16.0,1616.0,1705.0,8.0,1735,1713.0,-22.0,0.0,,0.0,150.0,133.0,109.0,732.0,,,,,,,10
781,2010-10-20,DL,1911,ATL,DFW,1724,1724.0,0.0,14.0,1738.0,1827.0,7.0,1850,1834.0,-16.0,0.0,,0.0,146.0,130.0,109.0,732.0,,,,,,,10
782,2010-10-20,DL,2011,ATL,DFW,1605,1603.0,-2.0,22.0,1625.0,1718.0,9.0,1735,1727.0,-8.0,0.0,,0.0,150.0,144.0,113.0,732.0,,,,,,,10
783,2010-10-21,DL,1911,ATL,DFW,1724,1734.0,10.0,24.0,1758.0,1845.0,3.0,1850,1848.0,-2.0,0.0,,0.0,146.0,134.0,107.0,732.0,,,,,,,10
784,2010-10-21,DL,2011,ATL,DFW,1605,1606.0,1.0,17.0,1623.0,1710.0,8.0,1735,1718.0,-17.0,0.0,,0.0,150.0,132.0,107.0,732.0,,,,,,,10
785,2010-10-22,DL,1911,ATL,DFW,1724,1729.0,5.0,12.0,1741.0,1832.0,10.0,1850,1842.0,-8.0,0.0,,0.0,146.0,133.0,111.0,732.0,,,,,,,10
786,2010-10-22,DL,2011,ATL,DFW,1605,1632.0,27.0,27.0,1659.0,1748.0,5.0,1735,1753.0,18.0,0.0,,0.0,150.0,141.0,109.0,732.0,18.0,0.0,0.0,0.0,0.0,,10
787,2010-10-23,DL,2011,ATL,DFW,1605,1825.0,140.0,9.0,1834.0,1940.0,11.0,1735,1951.0,136.0,0.0,,0.0,150.0,146.0,126.0,732.0,0.0,0.0,136.0,0.0,0.0,,10
788,2010-10-24,DL,1911,ATL,DFW,1724,1718.0,-6.0,15.0,1733.0,1834.0,5.0,1850,1839.0,-11.0,0.0,,0.0,146.0,141.0,121.0,732.0,,,,,,,10
789,2010-10-24,DL,2011,ATL,DFW,1605,1602.0,-3.0,32.0,1634.0,1739.0,10.0,1735,1749.0,14.0,0.0,,0.0,150.0,167.0,125.0,732.0,,,,,,,10
790,2010-10-25,DL,1911,ATL,DFW,1724,1846.0,82.0,17.0,1903.0,1953.0,8.0,1850,2001.0,71.0,0.0,,0.0,146.0,135.0,110.0,732.0,0.0,3.0,0.0,0.0,68.0,,10
791,2010-10-25,DL,2011,ATL,DFW,1605,1709.0,64.0,21.0,1730.0,1824.0,8.0,1735,1832.0,57.0,0.0,,0.0,150.0,143.0,114.0,732.0,0.0,8.0,0.0,0.0,49.0,,10
792,2010-10-26,DL,1911,ATL,DFW,1724,1733.0,9.0,20.0,1753.0,1846.0,5.0,1850,1851.0,1.0,0.0,,0.0,146.0,138.0,113.0,732.0,,,,,,,10
793,2010-10-26,DL,2011,ATL,DFW,1605,1602.0,-3.0,20.0,1622.0,1718.0,7.0,1735,1725.0,-10.0,0.0,,0.0,150.0,143.0,116.0,732.0,,,,,,,10
794,2010-10-27,DL,1911,ATL,DFW,1724,,,,,,,1850,,,1.0,C,0.0,146.0,,,732.0,,,,,,,10
795,2010-10-27,DL,2011,ATL,DFW,1605,1751.0,106.0,18.0,1809.0,1855.0,15.0,1735,1910.0,95.0,0.0,,0.0,150.0,139.0,106.0,732.0,65.0,30.0,0.0,0.0,0.0,,10
796,2010-10-28,DL,1911,ATL,DFW,1724,1732.0,8.0,21.0,1753.0,1856.0,6.0,1850,1902.0,12.0,0.0,,0.0,146.0,150.0,123.0,732.0,,,,,,,10
797,2010-10-28,DL,2011,ATL,DFW,1605,1635.0,30.0,21.0,1656.0,1745.0,13.0,1735,1758.0,23.0,0.0,,0.0,150.0,143.0,109.0,732.0,5.0,0.0,0.0,0.0,18.0,,10
798,2010-10-29,DL,1911,ATL,DFW,1724,1722.0,-2.0,16.0,1738.0,1824.0,6.0,1850,1830.0,-20.0,0.0,,0.0,146.0,128.0,106.0,732.0,,,,,,,10
799,2010-10-29,DL,2011,ATL,DFW,1605,1600.0,-5.0,28.0,1628.0,1713.0,9.0,1735,1722.0,-13.0,0.0,,0.0,150.0,142.0,105.0,732.0,,,,,,,10
800,2010-10-30,DL,2011,ATL,DFW,1605,1600.0,-5.0,18.0,1618.0,1706.0,8.0,1735,1714.0,-21.0,0.0,,0.0,150.0,134.0,108.0,732.0,,,,,,,10
801,2010-10-31,DL,2011,ATL,DFW,1557,1605.0,8.0,22.0,1627.0,1714.0,7.0,1725,1721.0,-4.0,0.0,,0.0,148.0,136.0,107.0,732.0,,,,,,,10
