,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,Month
532,2010-07-08,DL,2111,ATL,DFW,1505,1506.0,1.0,31.0,1537.0,1628.0,8.0,1625,1636.0,11.0,0.0,,0.0,140.0,150.0,111.0,732.0,,,,,,,07
533,2010-07-09,DL,1911,ATL,DFW,1715,1724.0,9.0,32.0,1756.0,1900.0,9.0,1837,1909.0,32.0,0.0,,0.0,142.0,165.0,124.0,732.0,9.0,0.0,23.0,0.0,0.0,,07
534,2010-07-09,DL,2011,ATL,DFW,1615,1621.0,6.0,22.0,1643.0,2004.0,5.0,1735,2009.0,,0.0,,1.0,140.0,,,732.0,,,,,,,07
535,2010-07-09,DL,2111,ATL,DFW,1505,1501.0,-4.0,34.0,1535.0,1622.0,7.0,1625,1629.0,4.0,0.0,,0.0,140.0,148.0,107.0,732.0,,,,,,,07
536,2010-07-10,DL,2011,ATL,DFW,1615,1622.0,7.0,28.0,1650.0,1741.0,33.0,1735,1814.0,39.0,0.0,,0.0,140.0,172.0,111.0,732.0,7.0,0.0,32.0,0.0,0.0,,07
537,2010-07-10,DL,2111,ATL,DFW,1505,1554.0,49.0,22.0,1616.0,1708.0,7.0,1625,1715.0,50.0,0.0,,0.0,140.0,141.0,112.0,732.0,9.0,0.0,1.0,0.0,40.0,,07
538,2010-07-11,DL,1911,ATL,DFW,1715,1728.0,13.0,12.0,1740.0,1823.0,5.0,1837,1828.0,-9.0,0.0,,0.0,142.0,120.0,103.0,732.0,,,,,,,07
539,2010-07-11,DL,2011,ATL,DFW,1615,1614.0,-1.0,18.0,1632.0,1718.0,8.0,1735,1726.0,-9.0,0.0,,0.0,140.0,132.0,106.0,732.0,,,,,,,07
540,2010-07-11,DL,2111,ATL,DFW,1505,1506.0,1.0,43.0,1549.0,1633.0,9.0,1625,1642.0,17.0,0.0,,0.0,140.0,156.0,104.0,732.0,0.0,0.0,17.0,0.0,0.0,,07
541,2010-07-12,DL,1911,ATL,DFW,1715,,,,,,,1837,,,1.0,B,0.0,142.0,,,732.0,,,,,,,07
542,2010-07-12,DL,2111,ATL,DFW,1505,1510.0,5.0,22.0,1532.0,1616.0,25.0,1625,1641.0,16.0,0.0,,0.0,140.0,151.0,104.0,732.0,0.0,0.0,16.0,0.0,0.0,,07
543,2010-07-13,DL,1911,ATL,DFW,1715,1758.0,43.0,53.0,1851.0,1934.0,7.0,1837,1941.0,64.0,0.0,,0.0,142.0,163.0,103.0,732.0,4.0,16.0,21.0,0.0,23.0,,07
544,2010-07-13,DL,2011,ATL,DFW,1615,1614.0,-1.0,28.0,1642.0,1728.0,38.0,1735,1806.0,31.0,0.0,,0.0,140.0,172.0,106.0,732.0,0.0,0.0,31.0,0.0,0.0,,07
545,2010-07-13,DL,2111,ATL,DFW,1505,1506.0,1.0,19.0,1525.0,1613.0,3.0,1625,1616.0,-9.0,0.0,,0.0,140.0,130.0,108.0,732.0,,,,,,,07
546,2010-07-14,DL,1911,ATL,DFW,1715,1759.0,44.0,23.0,1822.0,1859.0,6.0,1837,1905.0,28.0,0.0,,0.0,142.0,126.0,97.0,732.0,3.0,0.0,0.0,0.0,25.0,,07
547,2010-07-14,DL,2011,ATL,DFW,1615,1615.0,0.0,18.0,1633.0,1713.0,7.0,1735,1720.0,-15.0,0.0,,0.0,140.0,125.0,100.0,732.0,,,,,,,07
548,2010-07-14,DL,2111,ATL,DFW,1505,1503.0,-2.0,27.0,1530.0,1613.0,7.0,1625,1620.0,-5.0,0.0,,0.0,140.0,137.0,103.0,732.0,,,,,,,07
549,2010-07-15,DL,1911,ATL,DFW,1715,1725.0,10.0,24.0,1749.0,1829.0,4.0,1837,1833.0,-4.0,0.0,,0.0,142.0,128.0,100.0,732.0,,,,,,,07
550,2010-07-15,DL,2011,ATL,DFW,1615,1629.0,14.0,19.0,1648.0,1725.0,3.0,1735,1728.0,-7.0,0.0,,0.0,140.0,119.0,97.0,732.0,,,,,,,07
551,2010-07-15,DL,2111,ATL,DFW,1505,1500.0,-5.0,36.0,1536.0,1612.0,9.0,1625,1621.0,-4.0,0.0,,0.0,140.0,141.0,96.0,732.0,,,,,,,07
552,2010-07-16,DL,1911,ATL,DFW,1715,1756.0,41.0,50.0,1846.0,1940.0,6.0,1837,1946.0,69.0,0.0,,0.0,142.0,170.0,114.0,732.0,1.0,0.0,28.0,0.0,40.0,,07
553,2010-07-16,DL,2011,ATL,DFW,1615,1712.0,57.0,37.0,1749.0,1840.0,6.0,1735,1846.0,71.0,0.0,,0.0,140.0,154.0,111.0,732.0,2.0,0.0,14.0,0.0,55.0,,07
554,2010-07-16,DL,2111,ATL,DFW,1505,1602.0,57.0,33.0,1635.0,1727.0,6.0,1625,1733.0,68.0,0.0,,0.0,140.0,151.0,112.0,732.0,5.0,0.0,11.0,0.0,52.0,,07
555,2010-07-17,DL,2011,ATL,DFW,1615,1645.0,30.0,29.0,1714.0,1756.0,6.0,1735,1802.0,27.0,0.0,,0.0,140.0,137.0,102.0,732.0,11.0,0.0,0.0,0.0,16.0,,07
556,2010-07-17,DL,2111,ATL,DFW,1505,1526.0,21.0,42.0,1608.0,1652.0,10.0,1625,1702.0,37.0,0.0,,0.0,140.0,156.0,104.0,732.0,0.0,0.0,16.0,0.0,21.0,,07
557,2010-07-18,DL,1911,ATL,DFW,1715,1827.0,72.0,15.0,1842.0,1925.0,6.0,1837,1931.0,54.0,0.0,,0.0,142.0,124.0,103.0,732.0,7.0,0.0,0.0,0.0,47.0,,07
558,2010-07-18,DL,2011,ATL,DFW,1615,1721.0,66.0,17.0,1738.0,1823.0,8.0,1735,1831.0,56.0,0.0,,0.0,140.0,130.0,105.0,732.0,46.0,0.0,0.0,0.0,10.0,,07
559,2010-07-18,DL,2111,ATL,DFW,1505,1515.0,10.0,17.0,1532.0,1615.0,6.0,1625,1621.0,-4.0,0.0,,0.0,140.0,126.0,103.0,732.0,,,,,,,07
560,2010-07-19,DL,1911,ATL,DFW,1715,1722.0,7.0,15.0,1737.0,1816.0,8.0,1837,1824.0,-13.0,0.0,,0.0,142.0,122.0,99.0,732.0,,,,,,,07
561,2010-07-19,DL,2111,ATL,DFW,1505,1635.0,90.0,23.0,1658.0,1737.0,4.0,1625,1741.0,76.0,0.0,,0.0,140.0,126.0,99.0,732.0,76.0,0.0,0.0,0.0,0.0,,07
562,2010-07-20,DL,1911,ATL,DFW,1715,1802.0,47.0,16.0,1818.0,1855.0,9.0,1837,1904.0,27.0,0.0,,0.0,142.0,122.0,97.0,732.0,0.0,0.0,0.0,0.0,27.0,,07
563,2010-07-20,DL,2011,ATL,DFW,1615,1615.0,0.0,28.0,1643.0,1725.0,4.0,1735,1729.0,-6.0,0.0,,0.0,140.0,134.0,102.0,732.0,,,,,,,07
564,2010-07-20,DL,2111,ATL,DFW,1505,1503.0,-2.0,37.0,1540.0,1621.0,8.0,1625,1629.0,4.0,0.0,,0.0,140.0,146.0,101.0,732.0,,,,,,,07
565,2010-07-21,DL,1911,ATL,DFW,1715,1733.0,18.0,52.0,1825.0,1903.0,5.0,1837,1908.0,31.0,0.0,,0.0,142.0,155.0,98.0,732.0,9.0,0.0,13.0,0.0,9.0,,07
566,2010-07-21,DL,2011,ATL,DFW,1615,1654.0,39.0,68.0,1802.0,1838.0,6.0,1735,1844.0,69.0,0.0,,0.0,140.0,170.0,96.0,732.0,0.0,0.0,30.0,0.0,39.0,,07
567,2010-07-21,DL,2111,ATL,DFW,1505,1503.0,-2.0,38.0,1541.0,1621.0,5.0,1625,1626.0,1.0,0.0,,0.0,140.0,143.0,100.0,732.0,,,,,,,07
568,2010-07-22,DL,1911,ATL,DFW,1715,1718.0,3.0,31.0,1749.0,1831.0,10.0,1837,1841.0,4.0,0.0,,0.0,142.0,143.0,102.0,732.0,,,,,,,07
569,2010-07-22,DL,2011,ATL,DFW,1615,1620.0,5.0,23.0,1643.0,1726.0,9.0,1735,1735.0,0.0,0.0,,0.0,140.0,135.0,103.0,732.0,,,,,,,07
570,2010-07-22,DL,2111,ATL,DFW,1505,1515.0,10.0,9.0,1524.0,1609.0,10.0,1625,1619.0,-6.0,0.0,,0.0,140.0,124.0,105.0,732.0,,,,,,,07
571,2010-07-23,DL,1911,ATL,DFW,1715,1727.0,12.0,32.0,1759.0,1833.0,6.0,1837,1839.0,2.0,0.0,,0.0,142.0,132.0,94.0,732.0,,,,,,,07
572,2010-07-23,DL,2011,ATL,DFW,1615,1612.0,-3.0,17.0,1629.0,1753.0,7.0,1735,1800.0,25.0,0.0,,0.0,140.0,168.0,144.0,732.0,0.0,0.0,25.0,0.0,0.0,,07
573,2010-07-23,DL,2111,ATL,DFW,1505,1520.0,15.0,31.0,1551.0,1917.0,8.0,1625,1925.0,,0.0,,1.0,140.0,,,732.0,,,,,,,07
574,2010-07-24,DL,2011,ATL,DFW,1615,1634.0,19.0,23.0,1657.0,1745.0,7.0,1735,1752.0,17.0,0.0,,0.0,140.0,138.0,108.0,732.0,17.0,0.0,0.0,0.0,0.0,,07
575,2010-07-24,DL,2111,ATL,DFW,1505,1644.0,99.0,41.0,1725.0,1816.0,11.0,1625,1827.0,122.0,0.0,,0.0,140.0,163.0,111.0,732.0,88.0,0.0,23.0,0.0,11.0,,07
576,2010-07-25,DL,1911,ATL,DFW,1715,1724.0,9.0,22.0,1746.0,1825.0,5.0,1837,1830.0,-7.0,0.0,,0.0,142.0,126.0,99.0,732.0,,,,,,,07
577,2010-07-25,DL,2011,ATL,DFW,1615,1615.0,0.0,35.0,1650.0,1730.0,5.0,1735,1735.0,0.0,0.0,,0.0,140.0,140.0,100.0,732.0,,,,,,,07
578,2010-07-25,DL,2111,ATL,DFW,1505,1504.0,-1.0,23.0,1527.0,1607.0,7.0,1625,1614.0,-11.0,0.0,,0.0,140.0,130.0,100.0,732.0,,,,,,,07
579,2010-07-26,DL,1911,ATL,DFW,1715,1715.0,0.0,18.0,1733.0,1820.0,5.0,1837,1825.0,-12.0,0.0,,0.0,142.0,130.0,107.0,732.0,,,,,,,07
580,2010-07-26,DL,2011,ATL,DFW,1615,1634.0,19.0,38.0,1712.0,1752.0,17.0,1732,1809.0,37.0,0.0,,0.0,137.0,155.0,100.0,732.0,19.0,0.0,18.0,0.0,0.0,,07
581,2010-07-26,DL,2111,ATL,DFW,1505,1504.0,-1.0,43.0,1547.0,1636.0,8.0,1625,1644.0,19.0,0.0,,0.0,140.0,160.0,109.0,732.0,0.0,0.0,19.0,0.0,0.0,,07
582,2010-07-27,DL,1911,ATL,DFW,1715,1711.0,-4.0,51.0,1802.0,1902.0,7.0,1837,1909.0,32.0,0.0,,0.0,142.0,178.0,120.0,732.0,0.0,0.0,32.0,0.0,0.0,,07
583,2010-07-27,DL,2011,ATL,DFW,1615,1622.0,7.0,59.0,1721.0,1817.0,6.0,1735,1823.0,48.0,0.0,,0.0,140.0,181.0,116.0,732.0,3.0,0.0,41.0,0.0,4.0,,07
584,2010-07-27,DL,2111,ATL,DFW,1505,1509.0,4.0,44.0,1553.0,1643.0,6.0,1625,1649.0,24.0,0.0,,0.0,140.0,160.0,110.0,732.0,0.0,0.0,24.0,0.0,0.0,,07
585,2010-07-28,DL,1911,ATL,DFW,1715,1723.0,8.0,10.0,1733.0,1810.0,11.0,1837,1821.0,-16.0,0.0,,0.0,142.0,118.0,97.0,732.0,,,,,,,07
586,2010-07-28,DL,2011,ATL,DFW,1615,1614.0,-1.0,22.0,1636.0,1718.0,4.0,1735,1722.0,-13.0,0.0,,0.0,140.0,128.0,102.0,732.0,,,,,,,07
587,2010-07-28,DL,2111,ATL,DFW,1505,1505.0,0.0,43.0,1548.0,1627.0,7.0,1625,1634.0,9.0,0.0,,0.0,140.0,149.0,99.0,732.0,,,,,,,07
588,2010-07-29,DL,1911,ATL,DFW,1715,1742.0,27.0,31.0,1813.0,1850.0,7.0,1837,1857.0,20.0,0.0,,0.0,142.0,135.0,97.0,732.0,0.0,0.0,0.0,0.0,20.0,,07
589,2010-07-29,DL,2011,ATL,DFW,1615,1622.0,7.0,54.0,1716.0,1756.0,5.0,1735,1801.0,26.0,0.0,,0.0,140.0,159.0,100.0,732.0,7.0,0.0,19.0,0.0,0.0,,07
590,2010-07-29,DL,2111,ATL,DFW,1505,1505.0,0.0,45.0,1550.0,1628.0,5.0,1625,1633.0,8.0,0.0,,0.0,140.0,148.0,98.0,732.0,,,,,,,07
591,2010-07-30,DL,1911,ATL,DFW,1715,1747.0,32.0,24.0,1811.0,1850.0,6.0,1837,1856.0,19.0,0.0,,0.0,142.0,129.0,99.0,732.0,0.0,0.0,0.0,0.0,19.0,,07
592,2010-07-30,DL,2011,ATL,DFW,1615,1615.0,0.0,23.0,1638.0,1723.0,6.0,1735,1729.0,-6.0,0.0,,0.0,140.0,134.0,105.0,732.0,,,,,,,07
593,2010-07-30,DL,2111,ATL,DFW,1505,1507.0,2.0,27.0,1534.0,1616.0,5.0,1625,1621.0,-4.0,0.0,,0.0,140.0,134.0,102.0,732.0,,,,,,,07
594,2010-07-31,DL,2011,ATL,DFW,1615,1629.0,14.0,23.0,1652.0,1734.0,13.0,1735,1747.0,12.0,0.0,,0.0,140.0,138.0,102.0,732.0,,,,,,,07
595,2010-07-31,DL,2111,ATL,DFW,1505,1636.0,91.0,35.0,1711.0,1750.0,10.0,1625,1800.0,95.0,0.0,,0.0,140.0,144.0,99.0,732.0,91.0,0.0,4.0,0.0,0.0,,07
