,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,Month
696,2010-09-05,DL,2011,ATL,DFW,1615,1612.0,-3.0,14.0,1626.0,1712.0,9.0,1735,1721.0,-14.0,0.0,,0.0,140.0,129.0,106.0,732.0,,,,,,,09
697,2010-09-05,DL,2111,ATL,DFW,1500,1458.0,-2.0,21.0,1519.0,1601.0,5.0,1620,1606.0,-14.0,0.0,,0.0,140.0,128.0,102.0,732.0,,,,,,,09
698,2010-09-06,DL,1911,ATL,DFW,1717,1716.0,-1.0,19.0,1735.0,1821.0,5.0,1839,1826.0,-13.0,0.0,,0.0,142.0,130.0,106.0,732.0,,,,,,,09
699,2010-09-06,DL,2011,ATL,DFW,1615,1612.0,-3.0,15.0,1627.0,1715.0,3.0,1735,1718.0,-17.0,0.0,,0.0,140.0,126.0,108.0,732.0,,,,,,,09
700,2010-09-06,DL,2111,ATL,DFW,1500,1457.0,-3.0,15.0,1512.0,1559.0,6.0,1620,1605.0,-15.0,0.0,,0.0,140.0,128.0,107.0,732.0,,,,,,,09
701,2010-09-07,DL,1911,ATL,DFW,1725,1724.0,-1.0,22.0,1746.0,1836.0,4.0,1850,1840.0,-10.0,0.0,,0.0,145.0,136.0,110.0,732.0,,,,,,,09
702,2010-09-07,DL,2011,ATL,DFW,1610,1607.0,-3.0,41.0,1648.0,1744.0,5.0,1732,1749.0,17.0,0.0,,0.0,142.0,162.0,116.0,732.0,0.0,0.0,17.0,0.0,0.0,,09
703,2010-09-08,DL,1911,ATL,DFW,1725,1722.0,-3.0,30.0,1752.0,1843.0,4.0,1850,1847.0,-3.0,0.0,,0.0,145.0,145.0,111.0,732.0,,,,,,,09
704,2010-09-08,DL,2011,ATL,DFW,1610,1610.0,0.0,23.0,1633.0,1726.0,6.0,1732,1732.0,0.0,0.0,,0.0,142.0,142.0,113.0,732.0,,,,,,,09
705,2010-09-09,DL,1911,ATL,DFW,1725,1735.0,10.0,17.0,1752.0,1850.0,5.0,1850,1855.0,5.0,0.0,,0.0,145.0,140.0,118.0,732.0,,,,,,,09
706,2010-09-09,DL,2011,ATL,DFW,1610,1636.0,26.0,12.0,1648.0,1730.0,8.0,1732,1738.0,6.0,0.0,,0.0,142.0,122.0,102.0,732.0,,,,,,,09
707,2010-09-10,DL,1911,ATL,DFW,1725,1723.0,-2.0,18.0,1741.0,1824.0,7.0,1850,1831.0,-19.0,0.0,,0.0,145.0,128.0,103.0,732.0,,,,,,,09
708,2010-09-10,DL,2011,ATL,DFW,1610,1608.0,-2.0,18.0,1626.0,1713.0,7.0,1732,1720.0,-12.0,0.0,,0.0,142.0,132.0,107.0,732.0,,,,,,,09
709,2010-09-11,DL,2011,ATL,DFW,1610,1608.0,-2.0,20.0,1628.0,1713.0,4.0,1732,1717.0,-15.0,0.0,,0.0,142.0,129.0,105.0,732.0,,,,,,,09
710,2010-09-12,DL,1911,ATL,DFW,1725,1726.0,1.0,17.0,1743.0,1825.0,8.0,1850,1833.0,-17.0,0.0,,0.0,145.0,127.0,102.0,732.0,,,,,,,09
711,2010-09-12,DL,2011,ATL,DFW,1610,1610.0,0.0,22.0,1632.0,1719.0,7.0,1732,1726.0,-6.0,0.0,,0.0,142.0,136.0,107.0,732.0,,,,,,,09
712,2010-09-13,DL,1911,ATL,DFW,1725,1725.0,0.0,11.0,1736.0,1824.0,5.0,1850,1829.0,-21.0,0.0,,0.0,145.0,124.0,108.0,732.0,,,,,,,09
713,2010-09-13,DL,2011,ATL,DFW,1610,1615.0,5.0,28.0,1643.0,1731.0,6.0,1732,1737.0,5.0,0.0,,0.0,142.0,142.0,108.0,732.0,,,,,,,09
714,2010-09-14,DL,1911,ATL,DFW,1725,1735.0,10.0,16.0,1751.0,1837.0,6.0,1850,1843.0,-7.0,0.0,,0.0,145.0,128.0,106.0,732.0,,,,,,,09
715,2010-09-14,DL,2011,ATL,DFW,1610,1606.0,-4.0,18.0,1624.0,1712.0,7.0,1732,1719.0,-13.0,0.0,,0.0,142.0,133.0,108.0,732.0,,,,,,,09
716,2010-09-15,DL,1911,ATL,DFW,1725,1731.0,6.0,25.0,1756.0,1845.0,6.0,1850,1851.0,1.0,0.0,,0.0,145.0,140.0,109.0,732.0,,,,,,,09
717,2010-09-15,DL,2011,ATL,DFW,1610,1608.0,-2.0,25.0,1633.0,1722.0,5.0,1732,1727.0,-5.0,0.0,,0.0,142.0,139.0,109.0,732.0,,,,,,,09
718,2010-09-16,DL,1911,ATL,DFW,1725,1723.0,-2.0,17.0,1740.0,1824.0,4.0,1850,1828.0,-22.0,0.0,,0.0,145.0,125.0,104.0,732.0,,,,,,,09
719,2010-09-16,DL,2011,ATL,DFW,1610,1614.0,4.0,13.0,1627.0,1713.0,5.0,1732,1718.0,-14.0,0.0,,0.0,142.0,124.0,106.0,732.0,,,,,,,09
720,2010-09-17,DL,1911,ATL,DFW,1725,1728.0,3.0,19.0,1747.0,1836.0,7.0,1850,1843.0,-7.0,0.0,,0.0,145.0,135.0,109.0,732.0,,,,,,,09
721,2010-09-17,DL,2011,ATL,DFW,1610,1609.0,-1.0,28.0,1637.0,1739.0,9.0,1732,1748.0,16.0,0.0,,0.0,142.0,159.0,122.0,732.0,0.0,0.0,16.0,0.0,0.0,,09
722,2010-09-18,DL,2011,ATL,DFW,1610,1607.0,-3.0,15.0,1622.0,1717.0,13.0,1732,1730.0,-2.0,0.0,,0.0,142.0,143.0,115.0,732.0,,,,,,,09
723,2010-09-19,DL,1911,ATL,DFW,1725,1723.0,-2.0,13.0,1736.0,1820.0,5.0,1850,1825.0,-25.0,0.0,,0.0,145.0,122.0,104.0,732.0,,,,,,,09
724,2010-09-19,DL,2011,ATL,DFW,1610,1611.0,1.0,34.0,1645.0,1728.0,1.0,1732,1729.0,-3.0,0.0,,0.0,142.0,138.0,103.0,732.0,,,,,,,09
725,2010-09-20,DL,1911,ATL,DFW,1725,1720.0,-5.0,26.0,1746.0,1828.0,9.0,1850,1837.0,-13.0,0.0,,0.0,145.0,137.0,102.0,732.0,,,,,,,09
726,2010-09-20,DL,2011,ATL,DFW,1610,1612.0,2.0,44.0,1656.0,1738.0,8.0,1732,1746.0,14.0,0.0,,0.0,142.0,154.0,102.0,732.0,,,,,,,09
727,2010-09-21,DL,1911,ATL,DFW,1725,1723.0,-2.0,12.0,1735.0,1825.0,7.0,1850,1832.0,-18.0,0.0,,0.0,145.0,129.0,110.0,732.0,,,,,,,09
728,2010-09-21,DL,2011,ATL,DFW,1610,1605.0,-5.0,29.0,1634.0,1720.0,5.0,1732,1725.0,-7.0,0.0,,0.0,142.0,140.0,106.0,732.0,,,,,,,09
729,2010-09-22,DL,1911,ATL,DFW,1725,1723.0,-2.0,65.0,1828.0,1910.0,12.0,1850,1922.0,32.0,0.0,,0.0,145.0,179.0,102.0,732.0,0.0,0.0,32.0,0.0,0.0,,09
730,2010-09-22,DL,2011,ATL,DFW,1610,1611.0,1.0,26.0,1637.0,1717.0,11.0,1732,1728.0,-4.0,0.0,,0.0,142.0,137.0,100.0,732.0,,,,,,,09
731,2010-09-23,DL,1911,ATL,DFW,1725,1722.0,-3.0,10.0,1732.0,1816.0,8.0,1850,1824.0,-26.0,0.0,,0.0,145.0,122.0,104.0,732.0,,,,,,,09
732,2010-09-23,DL,2011,ATL,DFW,1610,1606.0,-4.0,26.0,1632.0,1713.0,5.0,1732,1718.0,-14.0,0.0,,0.0,142.0,132.0,101.0,732.0,,,,,,,09
733,2010-09-24,DL,1911,ATL,DFW,1725,1742.0,17.0,27.0,1809.0,1846.0,8.0,1850,1854.0,4.0,0.0,,0.0,145.0,132.0,97.0,732.0,,,,,,,09
734,2010-09-24,DL,2011,ATL,DFW,1610,1614.0,4.0,25.0,1639.0,1713.0,8.0,1732,1721.0,-11.0,0.0,,0.0,142.0,127.0,94.0,732.0,,,,,,,09
735,2010-09-25,DL,2011,ATL,DFW,1610,1609.0,-1.0,18.0,1627.0,1715.0,5.0,1732,1720.0,-12.0,0.0,,0.0,142.0,131.0,108.0,732.0,,,,,,,09
736,2010-09-26,DL,1911,ATL,DFW,1725,1856.0,91.0,24.0,1920.0,2005.0,9.0,1850,2014.0,84.0,0.0,,0.0,145.0,138.0,105.0,732.0,21.0,0.0,0.0,0.0,63.0,,09
737,2010-09-26,DL,2011,ATL,DFW,1610,1738.0,88.0,16.0,1754.0,1836.0,12.0,1732,1848.0,76.0,0.0,,0.0,142.0,130.0,102.0,732.0,29.0,0.0,0.0,0.0,47.0,,09
738,2010-09-27,DL,1911,ATL,DFW,1725,1828.0,63.0,33.0,1901.0,1945.0,9.0,1850,1954.0,64.0,0.0,,0.0,145.0,146.0,104.0,732.0,0.0,39.0,1.0,0.0,24.0,,09
739,2010-09-27,DL,2011,ATL,DFW,1610,1611.0,1.0,20.0,1631.0,1718.0,8.0,1732,1726.0,-6.0,0.0,,0.0,142.0,135.0,107.0,732.0,,,,,,,09
740,2010-09-28,DL,1911,ATL,DFW,1725,1726.0,1.0,22.0,1748.0,1832.0,7.0,1850,1839.0,-11.0,0.0,,0.0,145.0,133.0,104.0,732.0,,,,,,,09
741,2010-09-28,DL,2011,ATL,DFW,1610,1613.0,3.0,24.0,1637.0,1717.0,11.0,1732,1728.0,-4.0,0.0,,0.0,142.0,135.0,100.0,732.0,,,,,,,09
742,2010-09-29,DL,1911,ATL,DFW,1725,1725.0,0.0,18.0,1743.0,1826.0,7.0,1850,1833.0,-17.0,0.0,,0.0,145.0,128.0,103.0,732.0,,,,,,,09
743,2010-09-29,DL,2011,ATL,DFW,1610,1609.0,-1.0,19.0,1628.0,1711.0,5.0,1732,1716.0,-16.0,0.0,,0.0,142.0,127.0,103.0,732.0,,,,,,,09
744,2010-09-30,DL,1911,ATL,DFW,1725,1743.0,18.0,18.0,1801.0,1842.0,8.0,1850,1850.0,0.0,0.0,,0.0,145.0,127.0,101.0,732.0,,,,,,,09
745,2010-09-30,DL,2011,ATL,DFW,1610,1610.0,0.0,26.0,1636.0,1719.0,10.0,1732,1729.0,-3.0,0.0,,0.0,142.0,139.0,103.0,732.0,,,,,,,09
